step,train_loss,validation_qlike,validation_qlike_h22,validation_mse,best_so_far,is_best,bad_checks,learning_rate,stopped_early,model,window_id,test_year,seed
20,0.41484522819519043,0.4046998773357316,0.8896976524886978,0.0002069321516286044,0.4046998773357316,True,0,0.001,False,tsmixerx,9,2019,42
40,0.3286878168582916,0.3850254261930354,0.8245733008544005,0.00019926915242069872,0.3850254261930354,True,0,0.001,False,tsmixerx,9,2019,42
60,0.29102104902267456,0.43718481373830137,0.8086873181306707,0.00020583241049103277,0.3850254261930354,False,1,0.001,False,tsmixerx,9,2019,42
80,0.2692956030368805,0.36370408281184863,0.7123780282219478,0.00018385878317299777,0.36370408281184863,True,0,0.001,False,tsmixerx,9,2019,42
100,0.29641634225845337,0.4516331768944715,1.0235338451486102,0.00020683737238972477,0.36370408281184863,False,1,0.001,False,tsmixerx,9,2019,42
120,0.2358464151620865,0.4316522844336436,0.9792156153471502,0.0001999521448447348,0.36370408281184863,False,2,0.001,False,tsmixerx,9,2019,42
140,0.2777632772922516,0.4210817033678307,0.8479435766025526,0.00020160757696790804,0.36370408281184863,False,3,0.001,False,tsmixerx,9,2019,42
160,0.24329142272472382,0.5155563037805647,1.0901542854706079,0.00021192360218771648,0.36370408281184863,False,4,0.001,False,tsmixerx,9,2019,42
180,0.24284374713897705,0.45924143801333805,0.9194554531012881,0.00020017944326585662,0.36370408281184863,False,5,0.001,False,tsmixerx,9,2019,42
200,0.23281943798065186,0.43952924064236465,0.9160686166227838,0.00019891403917720595,0.36370408281184863,False,6,0.001,False,tsmixerx,9,2019,42
220,0.19867514073848724,0.4244821496822501,0.8274816091224013,0.0001951635889395956,0.36370408281184863,False,7,0.001,False,tsmixerx,9,2019,42
240,0.23293079435825348,0.4523065950935289,0.8865812971530516,0.00019697112679522476,0.36370408281184863,False,8,0.001,False,tsmixerx,9,2019,42
260,0.21937908232212067,0.4651193779148333,1.0137912295617633,0.00019770946354728816,0.36370408281184863,False,9,0.001,False,tsmixerx,9,2019,42
280,0.2061733901500702,0.47900406228688586,0.9622056961529731,0.00020174994055015716,0.36370408281184863,False,10,0.001,True,tsmixerx,9,2019,42
