feature,f_score_h22,pvalue_h22,abs_corr_h22,missing_rate_train,variance_train,rank,selected
atr_14,1820.005103786633,8.602401712807484e-284,0.6891650798189458,0.0,66.64256160391224,1,True
vix_term_spread,1811.2381320571478,8.627160197919183e-283,0.6882910175187454,0.0,5.9254038754783735,2,True
stress_index,1597.2473508591784,1.304431027127123e-257,0.6652390965230895,0.0,2.73356905711952,3,True
vix,1578.9673347314074,2.16390333159654e-255,0.6631027751404778,0.0,107.30379139935594,4,True
volume_medio_22d,1333.5326168508213,1.9371465491285062e-224,0.6313485496181904,0.0,7807833466186136.0,5,True
parkinson,1284.355954682483,5.778916140276892e-218,0.624202710980393,0.0,1.0775575948775074e-07,6,True
spy_volume,1168.1972915545266,2.806253678747904e-202,0.6060815530080008,0.0,1.1560442651770104e+16,7,True
bollinger_width_20,1050.622257414962,8.350890278876079e-186,0.5857018305073591,0.0,0.0026278771793128122,8,True
true_range,1003.3147235090656,5.36646746138515e-179,0.5768358830676499,0.0,149.65189592004444,9,True
garman_klass,983.3264145478578,4.349388025854812e-176,0.5729632598501851,0.0,8.732516829795102e-08,10,True
macd,872.6220890988451,1.286748193820286e-159,0.5500075343043078,0.0,236.57584444290148,11,True
baa,844.5221092368178,2.4620794059490167e-155,0.5437342834659746,0.0,1.1599871735981155,12,True
ret_spx_abs,677.7857858930001,5.040699284463137e-129,0.5019811177908432,0.0,0.00011629409710755794,13,True
baa_aaa_spread,663.3699458933222,1.1319615310593615e-126,0.4979502719435608,0.0,0.3514505868306121,14,True
rv_diaria,647.5615545829604,4.436155640877045e-124,0.49344131034571354,0.0,4.4120883531620367e-07,15,True
rogers_satchell,642.5943073654291,2.917606592852263e-123,0.49200482017740316,0.0,1.0329161684309093e-07,16,True
ukx_close,554.5638449026501,1.673220729054454e-108,0.46483598358212447,0.0,560744.1888264754,17,True
indu_close,349.29729229507853,5.296483191029614e-72,0.3846115082732461,0.0,6075986.944606842,18,True
obv,347.80851533202525,1.0007405723883024e-71,0.3839120319658934,0.0,1.0852699009696985e+19,19,True
aaa,336.6979508073046,1.1700344345743524e-69,0.37862270349631694,0.0,0.5445605017361099,20,True
ndx_close,334.8645183605565,2.572720026766554e-69,0.3777378959784506,0.0,579516.4186824339,21,False
roc_10,316.28210779165437,7.836486608178735e-66,0.3685696004456982,0.0,0.0013200244022783746,22,False
rsi_14,241.72641126858682,1.4595764419042125e-51,0.32750011371831134,0.0,126.546943872332,23,False
gold_close,150.43799616513675,2.1010966048501344e-33,0.26375878776469575,0.0,111437.37369883826,24,False
adx_14,137.11586901695114,1.0987624778269167e-30,0.2525887157160544,0.0,55.435970674181895,25,False
nky_close,102.850515768168,1.3209267630904103e-23,0.22052782755254352,0.0,9471376.293652717,26,False
cpi,65.11078521955433,1.2046902100648103e-15,0.17705028738843206,0.0,97.79027137401702,27,False
wti_close,62.86913569338054,3.629039547101955e-15,0.1740697837072516,0.0,353.97827867600625,28,False
epu,61.49948409965035,7.125054480228024e-15,0.17222007359841207,0.0,5187.939213730819,29,False
yield_slope,58.47399722556431,3.1698849327639214e-14,0.16805308954025466,0.0,0.9967182709057694,30,False
ust_10y,42.76409017534738,7.807398318565512e-11,0.14426422091201516,0.0,0.8295595166134199,31,False
ret_ndx_log,38.600341949468024,6.303148434813318e-10,0.1372003007163163,0.0,0.00021769745153657266,32,False
ret_spx_log,36.26502173768847,2.0420447594429375e-09,0.13306103485367096,0.0,0.00019723724861076593,33,False
ret_indu_simple,26.09780167369231,3.5520790449836585e-07,0.1131590917328868,0.0,0.00016365799585232248,34,False
ret_nky_log,24.409189846407386,8.433122316139816e-07,0.10948236201548597,0.0,0.0002784168472416049,35,False
unemployment,24.023159952510515,1.0280101703630597e-06,0.1086234793162098,0.0,3.1721396426602317,36,False
ret_ukx_log,23.776076350207013,1.1670310572651754e-06,0.10806998474153051,0.0,0.00017157119886400122,37,False
dxy,16.021038960435416,6.491326908246252e-05,0.08888103643127557,0.0,13.557922384949826,38,False
ret_wti_simple,13.012215486599857,0.00031701302638000267,0.0801607551311664,0.0,0.0005674164522183846,39,False
industrial_production,12.738401793226453,0.00036661639766542186,0.07931822952194686,0.0,25.762737079902784,40,False
ret_dxy_simple,9.516858790452453,0.002063625767696385,0.06861327178490995,0.0,2.7446733834160977e-05,41,False
ret_nky_simple,2.479427679028478,0.11550143555592839,0.03508280457320948,0.05908639523336644,0.049763846326122727,42,False
ust_3m,1.1906139028728049,0.27533640940702186,0.024318849569881264,0.0,2.238019862589145,43,False
fed_funds,0.5313121336398244,0.4661405682074846,0.016248135941649523,0.007944389275074478,2.8475320176031502,44,False
ret_gold_log,0.4649367145419313,0.49540426721317676,0.015199621034168592,0.0,0.00016289271627854221,45,False
ret_ukx_simple,0.13341673331679568,0.7149538202202752,0.008142856184732697,0.018371400198609732,0.01707547650807548,46,False
