feature,f_score_h22,pvalue_h22,abs_corr_h22,missing_rate_train,variance_train,rank,selected
atr_14,2064.6445547934068,1.03049391155976e-310,0.7119198160628526,0.0,74.78567327049822,1,True
vix,1779.9287001906146,4.343094105644514e-279,0.6853984003579644,0.0,97.90279393653151,2,True
stress_index,1735.1898004638304,6.6455669573494e-274,0.6807608394825045,0.0,2.4109893876802846,3,True
true_range,1437.412239789517,9.953083203230284e-238,0.645813407953288,0.0,138.4643171800746,4,True
parkinson,1332.947840919563,2.724864897943652e-224,0.6315485524754357,0.0,1.0267845789313394e-07,5,True
bollinger_width_20,1198.8458011421517,2.0685302478608138e-206,0.6113288918138519,0.0,0.002597541111497994,6,True
macd,1055.6102458194891,1.8231838531220973e-186,0.5869000869067643,0.0,210.1355721072382,7,True
garman_klass,1050.2289072276365,1.0672499685098572e-185,0.585916862165905,0.0,8.208345159168992e-08,8,True
spy_volume,1002.1556801989966,8.804417046420372e-179,0.5769006009889902,0.0,1.1728843147361628e+16,9,True
baa_aaa_spread,983.0897701532574,5.22983432384936e-176,0.5732040876855089,0.0,0.19137977938840126,10,True
vix_term_spread,925.2774758886752,1.7336213631230724e-167,0.5615460868015569,0.1233217304823471,10.045337197945148,11,True
volume_medio_22d,922.6457067351434,4.273916609859575e-167,0.5609985523573382,0.0,9777268886417542.0,12,True
ret_spx_abs,750.3335687143611,1.2249484118217826e-140,0.5214649058159758,0.0,0.00010474026820259454,13,True
rogers_satchell,716.5118553372212,2.9899205453080556e-135,0.5127287292869994,0.0,9.532999711397167e-08,14,True
rv_diaria,681.3193321411557,1.423590044968111e-129,0.5032380140589282,0.0,4.044437745100178e-07,15,True
baa,668.2468114308969,1.911892972732802e-127,0.49960208549812557,0.0,0.5776888561939665,16,True
roc_10,373.2147988827581,2.0785779886615173e-76,0.39581201115635195,0.0,0.0012221771236247893,17,True
rsi_14,262.76339029388737,1.2410102591389905e-55,0.34009549569145237,0.0,119.24937265171333,18,True
ust_3m,185.75703465903777,1.6031320434314913e-40,0.29092390604910384,0.0,2.371932320939754,19,True
spx_low,158.3835482568071,5.148425664339966e-35,0.27032558273419277,0.0,32876.692310050035,20,True
ust_10y,155.37460329954573,2.096740072594074e-34,0.2679315162219167,0.0,0.2884222440608826,21,False
unemployment,142.86969869505572,7.346034266644111e-32,0.25766894503504595,0.0,0.37346715392541746,22,False
cpi,141.67216785800485,1.28996582640979e-31,0.2566582107394326,0.0,166.08542816110833,23,False
nky_close,131.301154217566,1.7162447463490014e-29,0.24768335915016426,0.0,7892366.284578629,24,False
adx_14,119.69663000781122,4.216205476027138e-27,0.23712867538938645,0.0,66.12464235281574,25,False
epu,119.4691617443387,4.6981205040322336e-27,0.23691591027394274,0.0,5087.687046457311,26,False
yield_slope,117.7305002627895,1.0749257517241406e-26,0.2352817625801421,0.0,1.6712157366848777,27,False
fed_funds,105.06043345382234,4.5826780684869525e-24,0.22292608809274864,0.007458975634012929,2.682427573659339,28,False
gold_close,103.05535634817043,1.1994348340789247e-23,0.2208933472958762,0.0,39748.42900304839,29,False
indu_close,90.24809407583976,5.745390907853038e-21,0.2073419294875452,0.0,2133166.7517442806,30,False
aaa,75.40726911048654,7.779504272086484e-18,0.19020210409850066,0.0,0.3829769000482411,31,False
ukx_close,69.49852915014368,1.3995912084959804e-16,0.1828575707657002,0.0,685806.6989956585,32,False
ndx_close,55.229360260204004,1.5781413580879842e-13,0.16357089534299,0.0,101268.40321910326,33,False
ret_spx_log,37.75193549885104,9.660185234389026e-10,0.13581164396994586,0.0,0.00018380485034103294,34,False
wti_close,34.1069180025369,6.0696047724879626e-09,0.12920392035459768,0.004972650422675286,742.9366093860617,35,False
ret_indu_simple,24.847594695059538,6.73657751100679e-07,0.1105307136548178,0.0,0.00016626355655087317,36,False
ret_nky_log,24.66722108876525,7.388995061444783e-07,0.11013368453567124,0.0,0.00026442503684565103,37,False
ret_ukx_log,22.33783571265249,2.4451981948477977e-06,0.10486473588936304,0.0,0.0001794377466538612,38,False
ret_ndx_simple,19.24525299838503,1.2090749218587484e-05,0.09740955924048796,0.0,0.00042455856132200755,39,False
ret_dxy_log,6.014042461361346,0.014277003111062714,0.054631636050678924,0.0,2.7920324706716908e-05,40,False
obv,1.9776186254493626,0.1597961561660676,0.03135939339699663,0.0,2.27852169753739e+18,41,False
ret_nky_simple,1.7090723995993147,0.19125536354348635,0.029154500934689187,0.0556936847339632,0.04725210659168785,42,False
ret_wti_simple,0.7953504084043024,0.3725939668521232,0.0198931398438493,0.004972650422675286,0.005600892051774598,43,False
ret_ukx_simple,0.22071519065042405,0.6385465067883004,0.01048098956573565,0.01790154152163103,0.017095078309994745,44,False
dxy,0.1879495507399433,0.6646752410382089,0.009671868064302733,0.0,178.56771738034104,45,False
ret_gold_simple,0.012723910278343464,0.9102001410373586,0.0025166276007999107,0.0,0.0001466328418820723,46,False
industrial_production,0.006154677995376403,0.9374765178914859,0.0017502981528366155,0.0,19.71777606884546,47,False
