feature,f_score_h22,pvalue_h22,abs_corr_h22,missing_rate_train,variance_train,rank,selected
atr_14,1955.256577937446,6.493578989180051e-299,0.7021202117362262,0.0,76.3907134370643,1,True
vix_term_spread,1635.6062163799202,3.3542889268004604e-262,0.6697225809832809,0.0,5.88641597504941,2,True
stress_index,1600.0743754143257,6.368843583495553e-258,0.6656590921828318,0.0,2.9217139202218676,3,True
vix,1579.3139990699156,2.1057842974028698e-255,0.6632359005438528,0.0,112.68592724222498,4,True
parkinson,1291.815784131957,6.25616714127518e-219,0.6254003466609219,0.0,1.0769336864950887e-07,5,True
true_range,1237.557471742425,1.0848687747494812e-211,0.6172163344821004,0.0,149.56845848295077,6,True
volume_medio_22d,1211.1077785387472,4.057929148373761e-208,0.6130859520910609,0.0,1.0003981789655348e+16,7,True
spy_volume,1173.9964170189696,4.6916111188787603e-203,0.6071261116535862,0.0,1.346884556505728e+16,8,True
bollinger_width_20,1132.3548119248514,2.6501523997467446e-197,0.6001980252556786,0.0,0.002672872028216718,9,True
garman_klass,988.3496562539165,8.334714679274606e-177,0.5740394755250516,0.0,8.724055529215136e-08,10,True
macd,849.6596037601124,4.1435374109956053e-156,0.544991079469815,0.0,212.409014340668,11,True
ret_spx_abs,698.1476987257226,2.5797518758813714e-132,0.5076417282949581,0.0,0.0001156986445413271,12,True
baa,683.2760298883258,6.588529151910097e-130,0.5035899437541157,0.0,0.8279609976780326,13,True
baa_aaa_spread,663.271500981384,1.1967294991396773e-126,0.49801556968090716,0.0,0.3325139463827889,14,True
rv_diaria,653.7551630453254,4.335602109272869e-125,0.49531206828148466,0.0,4.4115841970585325e-07,15,True
rogers_satchell,646.3907856380698,7.037183949002894e-124,0.49319636386716786,0.0,1.0309900817998027e-07,16,True
ukx_close,355.98695599714466,3.0707587349577384e-73,0.38781009521418336,0.0,397223.08952532074,17,True
spx_low,316.1562799658275,8.318163530968296e-66,0.3685854028472339,0.0,30851.312679460785,18,True
roc_10,305.9744517922122,6.932926074009948e-64,0.3633975208349805,0.0,0.0012718265213709746,19,True
indu_close,208.8997705374925,4.0175588289677186e-45,0.3067625210959434,0.0,2253688.751272171,20,True
rsi_14,205.07947501595672,2.289324873840108e-44,0.3042064603528008,0.0,123.72638916562612,21,False
yield_slope,182.62307363350553,6.762066730414275e-40,0.2885338835028246,0.0,1.5906729649013924,22,False
ndx_close,144.65807254170866,3.1631684925938764e-32,0.25904868956078014,0.0,161340.24879574426,23,False
adx_14,124.19233943399038,4.96999591854448e-28,0.24117312051124107,0.0,56.1608151681424,24,False
aaa,115.1596092316566,3.654558071173156e-26,0.23272988744524895,0.0,0.47134094096273016,25,False
epu,110.3864125223616,3.5713476291741365e-25,0.22811188757937656,0.0,5330.79299088266,26,False
ust_3m,106.07379161515713,2.815392684506703e-24,0.22383915032043145,0.0,3.9322849274405267,27,False
nky_close,98.48760702617813,1.0768721830328715e-22,0.21607389642660368,0.0,9697734.463526117,28,False
fed_funds,68.5663557337047,2.2090348538347307e-16,0.1815804727590488,0.007451564828614009,4.351659959784571,29,False
cpi,67.42909829285918,3.8591464625810875e-16,0.18011756579463556,0.0,121.80857889251102,30,False
obv,44.67712538703452,2.999687473510484e-11,0.14742297103755397,0.0,5.969533265726948e+18,31,False
ret_spx_log,34.68576634265673,4.530101224095536e-09,0.13021355185831446,0.0,0.00019495460065606336,32,False
ret_ndx_simple,29.097455231376262,7.693307177947185e-08,0.11942686918323545,0.0,0.0002221315761035789,33,False
ret_nky_log,26.13986517476308,3.4766628474769584e-07,0.11327687194281659,0.0,0.00025118652229546987,34,False
ret_indu_simple,24.842625405328057,6.753204866887563e-07,0.11046549521413114,0.0,0.00016278186548011615,35,False
ret_ukx_log,24.7203282818043,7.190000397738941e-07,0.11019656578734413,0.0,0.0001696549162969238,36,False
ust_10y,12.397214290448728,0.0004395509639229622,0.07827471233566773,0.0,1.0437445823149136,37,False
ret_dxy_simple,9.683868540524182,0.0018850553197398497,0.06922695916569489,0.0,2.951969242642905e-05,38,False
ret_wti_simple,6.222522684699816,0.012693226117978995,0.055540059416492676,0.0009935419771485345,0.0011087437238617753,39,False
dxy,4.317463220881782,0.03784971169896753,0.046285247379109995,0.0,22.9864996282544,40,False
ret_nky_simple,3.075153588247219,0.07964941634348931,0.039074692570646025,0.05663189269746647,0.047264999834177694,41,False
industrial_production,1.2520290356072692,0.2632989301294191,0.02494399514599615,0.0,21.127379587652527,42,False
wti_close,0.5452724242665754,0.46034200453245766,0.016464246580524124,0.0004967709885742673,409.6518518014185,43,False
ret_ukx_simple,0.19225873026269988,0.6610904053041448,0.009777239204713288,0.018877297565822158,0.017581480795086608,44,False
gold_close,0.18381430786313757,0.6681614901797099,0.009560129474164767,0.0,181312.10075021908,45,False
unemployment,0.17100761883751386,0.6792619462959273,0.009221110577582788,0.0,4.365357269156319,46,False
ret_gold_log,0.024294550844203986,0.8761534276807958,0.0034757279680237762,0.0,0.00016564511112325184,47,False
