feature,f_score_h22,pvalue_h22,abs_corr_h22,missing_rate_train,variance_train,rank,selected
atr_14,612.83768125959,2.58262978894243e-118,0.4833781588318267,0.0,90.86693706852815,1,True
true_range,589.2190245983445,2.3269339176560772e-114,0.47612056671695807,0.0,221.4728338437567,2,True
vix,525.7705028706258,1.4882157694988852e-103,0.45534768805430037,0.0,14.433579383811438,3,True
parkinson,358.85617902598256,9.11059142990133e-74,0.3892161632842028,0.0,5.116420427859655e-09,4,True
garman_klass,339.71513433757343,3.2412891067410984e-70,0.38023303011931325,0.0,4.269011089391861e-09,5,True
vix_term_spread,318.3055374412999,3.29533972033737e-66,0.36974483111591727,0.0,1.6240989208634868,6,True
macd,303.65601819681257,1.9124148241841536e-63,0.36227765757345887,0.0,263.76519698976597,7,True
rsi_14,272.00541543052236,2.0623413058308469e-57,0.34524741851117974,0.0,121.86748211301267,8,True
bollinger_width_20,248.86643099860888,6.019458812412667e-53,0.33192341041794865,0.0,0.000679010847699078,9,True
rogers_satchell,243.1399287827057,7.796872483350894e-52,0.32849900662943193,0.0,5.225037091274578e-09,10,True
adx_14,224.46041427270757,3.4745763800323174e-48,0.3169447391828988,0.0,59.78367400142264,11,True
roc_10,217.8471576114495,6.924742902379529e-47,0.3127038675095203,0.0,0.0005344774749644516,12,True
rv_diaria,186.05120538265794,1.3975088402912388e-40,0.29106836935398384,0.0,2.2125895205211468e-08,13,True
ret_spx_abs,180.82263529797692,1.553747117002148e-39,0.2872915070366711,0.0,3.304989656258845e-05,14,True
ust_3m,163.8944065966435,3.948366577313244e-36,0.2745761704301799,0.0,0.7088588996148248,15,True
spy_volume,146.48931845383171,1.3407122913758028e-32,0.2606329523360515,0.0,2403096118453913.5,16,True
industrial_production,139.75101207467816,3.181914092007726e-31,0.25496666291856973,0.0,4.368427050766152,17,True
baa_aaa_spread,132.0501744922826,1.2032553215639835e-29,0.24828739390838764,0.0,0.06065085085906047,18,True
ust_10y,104.71879058344491,5.3951503702332176e-24,0.2225286825581334,0.0,0.18825049598361115,19,True
baa,96.85188760380893,2.368881209722474e-22,0.21440605294771428,0.0,0.1607567529218327,20,True
nky_close,88.8016991332005,1.1563281144833748e-20,0.2056955679798534,0.0,18657177.890276212,21,False
cpi,84.96610392568356,7.420640451059922e-20,0.20138835380705727,0.0,69.56284628651956,22,False
volume_medio_22d,84.83639053384317,7.902739916646562e-20,0.20124080063715827,0.0,1117524494355269.4,23,False
unemployment,75.27150888843406,8.309689596915816e-18,0.18999142767734165,0.0,2.4299930437257213,24,False
indu_close,74.33607526371223,1.31211919697586e-17,0.1888495443358424,0.0,20547149.29755395,25,False
wti_close,61.93356661805778,5.755749230583644e-15,0.172892093167711,0.0,503.92820583141287,26,False
yield_slope,60.94629289005227,9.362839602365753e-15,0.17154941014013939,0.0,0.6158527106010335,27,False
gold_close,43.195660839956176,6.292312695108839e-11,0.14504571138425082,0.0,27765.3358510981,28,False
dxy,41.576204093156676,1.415738079466771e-10,0.14235692267634312,0.0,56.65122772868648,29,False
ret_spx_log,40.539181034295595,2.3812102377184464e-10,0.14060586918259194,0.0,6.540724211832934e-05,30,False
ret_indu_log,39.239604128610885,4.57221472885361e-10,0.13837764600297925,0.0,6.342628904076153e-05,31,False
epu,36.66567769318842,1.669011274741272e-09,0.13384631071163883,0.0,2804.0517037984805,32,False
ret_ndx_log,35.586948914401994,2.8748768708577832e-09,0.13189745183219845,0.0,0.00010211505957013632,33,False
stress_index,33.272174316527774,9.255805486108502e-09,0.12760787628256193,0.0,0.14537231688235172,34,False
ret_nky_log,24.09085903853498,9.92984216951602e-07,0.10882808049245381,0.0,0.00015945576137809555,35,False
ret_ukx_log,22.845159033751088,1.8831991058470313e-06,0.10600953826719611,0.0,7.12336546154657e-05,36,False
ret_wti_simple,15.05811107379144,0.0001076104952003217,0.08623161164851949,0.0,0.00043736791362055543,37,False
aaa,9.19356622960768,0.002459709865059735,0.06747657456966304,0.0,0.13619656929200244,38,False
ukx_close,5.2310970555431915,0.022290031400188346,0.050948800156691655,0.0,342380.8224791762,39,False
obv,4.005551465522968,0.04548486626332362,0.044596505180673485,0.0,1.3635046230558646e+18,40,False
ret_gold_log,3.4610606514430495,0.06297595111916156,0.041460352240126834,0.0,8.388939749031614e-05,41,False
ret_nky_simple,1.6198462697017162,0.2032604197651642,0.028376834300084922,0.05864811133200795,0.0473836242361526,42,False
ret_ukx_simple,0.1377509389085609,0.710566314286253,0.008278170631461043,0.016898608349900597,0.01648216191036704,43,False
ret_dxy_log,0.0019416488739387478,0.9648576500248592,0.0009828496993446022,0.0,1.725984309950304e-05,44,False
