feature,f_score_h22,pvalue_h22,abs_corr_h22,missing_rate_train,variance_train,rank,selected
atr_14,2466.547669851714,0.0,0.7420406127293148,0.0,74.90858464379535,1,True
vix,1835.5153685468438,1.354016793420221e-285,0.6906092643058032,0.0,115.89427738181996,2,True
stress_index,1763.3944516170016,2.543830952610029e-277,0.6833387667568289,0.0,2.958662665544567,3,True
true_range,1619.1651039082283,2.7367520335308327e-260,0.6676714053064995,0.0,134.2503701042185,4,True
parkinson,1399.5368807888135,5.243294206629458e-233,0.6404032052637396,0.0,1.0552738010570205e-07,5,True
bollinger_width_20,1284.8015111082955,4.787500808908619e-218,0.6241741277401031,0.0,0.002873912401977616,6,True
macd,1124.7082534838662,2.8221712442732967e-196,0.5987060696579697,0.0,200.54627252686691,7,True
garman_klass,1112.283945365613,1.5360620920550748e-194,0.5965723130361053,0.0,8.378854235946122e-08,8,True
spy_volume,1060.2228932666026,3.4355221317957613e-187,0.5873562020966587,0.0,1.4411368729204236e+16,9,True
baa,1008.0988056058932,1.0486342335483975e-179,0.5776557298132808,0.0,0.5487661507428805,10,True
volume_medio_22d,950.4240472921372,2.849352105662118e-171,0.5663198805348966,0.0,1.2276191466033564e+16,11,True
vix_term_spread,895.8762935049966,3.841606584030894e-163,0.5549596353398525,0.0,9.280107222284473,12,True
baa_aaa_spread,805.1298771636485,2.8476276020550195e-149,0.534505858076025,0.0,0.34569843553005025,13,True
ret_spx_abs,760.5239587056998,2.7383265519880997e-142,0.5236492539878936,0.0,0.0001137692025684478,14,True
rogers_satchell,759.7233568596833,3.663081813628012e-142,0.5234491137476396,0.0,9.630796972647007e-08,15,True
rv_diaria,679.1764218856761,2.937368336479505e-129,0.502272663586938,0.0,4.3220309741646654e-07,16,True
roc_10,333.022148096464,5.650585162789021e-69,0.3767649594495573,0.0,0.0013450667780431139,17,True
rsi_14,274.2666402057895,7.505381844147316e-58,0.3462805473247103,0.0,115.75909298530792,18,True
ust_10y,208.30534213307314,5.2408819451564105e-45,0.3062288288283601,0.0,0.3686329442691132,19,True
ust_3m,206.65888206771922,1.1093471925090308e-44,0.30512930465021265,0.0,2.7587533726624964,20,True
epu,202.36383007949783,7.8669775918185e-44,0.3022344147165528,0.0,4673.1273949553615,21,False
spx_low,198.0815485155116,5.568641742179999e-43,0.2993089001276811,0.0,39874.88595167218,22,False
cpi,174.59149799820204,2.74939694627156e-38,0.28250649190029414,0.0,165.74249154649044,23,False
nky_close,160.6786973000951,1.756158609714582e-35,0.27188263882833447,0.0,8880739.684477713,24,False
fed_funds,133.38881737626173,6.372687727850783e-30,0.24929037595365988,0.007444168734491315,3.0557503207750294,25,False
indu_close,125.66815422906086,2.462983689099481e-28,0.24240463342530438,0.0,2541911.56867588,26,False
yield_slope,125.33991218585034,2.877936476036157e-28,0.24210642896150206,0.0,1.7565671792807396,27,False
aaa,119.02370491122473,5.788338253650212e-27,0.23627660272498843,0.0,0.1889688001034427,28,False
adx_14,113.74076580926663,7.181054358943255e-26,0.23126014632737768,0.0,62.39282021243272,29,False
ukx_close,106.99186682716119,1.8108549946313887e-24,0.22465096333354442,0.0,714050.930797852,30,False
ndx_close,104.66948986332308,5.513587719192974e-24,0.22232124404253112,0.0,87082.72735709784,31,False
gold_close,96.69672139809455,2.5485495241083955e-22,0.21408974288304605,0.0,55041.65549960275,32,False
ret_spx_log,35.052723842024854,3.763424532064604e-09,0.13082487225314823,0.0,0.00019765689099883585,33,False
unemployment,34.19984293079424,5.789470043432482e-09,0.1292504119499223,0.0,1.754918296399828,34,False
ret_nky_log,24.932318283910586,6.449350889478216e-07,0.11060797794161634,0.0,0.0002625079919004881,35,False
ret_indu_simple,24.61543379292434,7.586563589337521e-07,0.1099113737647699,0.0,0.0001728393481063271,36,False
wti_close,23.38932703514313,1.4234524481889922e-06,0.10717128970757764,0.003970223325062035,665.8010212351439,37,False
ret_ukx_log,22.634338139224422,2.098759515854333e-06,0.10544694835315609,0.0,0.00018600969738078425,38,False
ret_ndx_simple,21.316138429621336,4.140222412166912e-06,0.10236348042568702,0.0,0.0003055462335498585,39,False
ret_dxy_log,6.807324426996089,0.009145690811344897,0.058054147643540124,0.0,3.0062588866298908e-05,40,False
ret_nky_simple,1.8419030090294475,0.17488021258016545,0.030235203186733717,0.05756823821339951,0.04727155034399058,41,False
ret_wti_simple,0.9835822950596903,0.3214351870815779,0.0220992425411912,0.003970223325062035,0.004659772036388547,42,False
ret_ukx_simple,0.3581874354169209,0.549581948806971,0.013338120947074004,0.017866004962779156,0.017074280119651383,43,False
dxy,0.19482877784414038,0.6589750968606571,0.009837475188664476,0.0,116.82306805777894,44,False
ret_gold_log,0.12391547629286014,0.724862883775703,0.007845624548186351,0.0,0.00015612996326495703,45,False
obv,0.11271015922637066,0.7371144917109977,0.007482513106525472,0.0,2.557298315416922e+18,46,False
industrial_production,0.06377136831948574,0.8006572608134555,0.005628388944194369,0.0,24.582790523447652,47,False
