method,origin_date,horizon,lag,feature,attribution,abs_attribution,convergence_delta,window_id
IntegratedGradients,2025-01-02,1,11.0,adx_14,2.9922086469014175e-05,2.9922086469014175e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,11.0,cpi,-0.020391598343849182,0.020391598343849182,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,11.0,gold_close,0.006266010459512472,0.006266010459512472,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,11.0,yield_slope,-0.0008873918559402227,0.0008873918559402227,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,11.0,stress_index,-0.00041836287709884346,0.00041836287709884346,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,rv_yz_22,-9.886713814921677e-05,9.886713814921677e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,parkinson,0.0001517421187600121,0.0001517421187600121,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,vix_term_spread,3.013341938640224e-06,3.013341938640224e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,vix,3.995364750153385e-05,3.995364750153385e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,true_range,2.0766781744896434e-05,2.0766781744896434e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,garman_klass,-0.0001758780999807641,0.0001758780999807641,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,bollinger_width_20,-0.0001394773571519181,0.0001394773571519181,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,ret_spx_abs,-3.1215000490192324e-05,3.1215000490192324e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,rv_diaria,5.843191956955707e-07,5.843191956955707e-07,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,rogers_satchell,-3.248080247431062e-05,3.248080247431062e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,atr_14,-2.855627826647833e-05,2.855627826647833e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,spy_volume,0.00020682789909187704,0.00020682789909187704,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,roc_10,6.940484308870509e-05,6.940484308870509e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,macd,0.0005211939569562674,0.0005211939569562674,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,rsi_14,5.2351292652019765e-06,5.2351292652019765e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,volume_medio_22d,0.001614701235666871,0.001614701235666871,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,adx_14,5.012568362872116e-05,5.012568362872116e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,cpi,0.019556792452931404,0.019556792452931404,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,gold_close,0.009427781216800213,0.009427781216800213,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,yield_slope,0.0010723473969846964,0.0010723473969846964,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,10.0,stress_index,-0.000678743002936244,0.000678743002936244,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,rv_yz_22,-0.0004015302984043956,0.0004015302984043956,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,parkinson,0.0025285265874117613,0.0025285265874117613,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,vix_term_spread,-0.0001630631013540551,0.0001630631013540551,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,vix,0.0007441178895533085,0.0007441178895533085,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,true_range,-0.0004969031433574855,0.0004969031433574855,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,garman_klass,-0.0010490044951438904,0.0010490044951438904,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,bollinger_width_20,0.000381201651180163,0.000381201651180163,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,ret_spx_abs,-9.687456622486934e-05,9.687456622486934e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,rv_diaria,0.0004807660880032927,0.0004807660880032927,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,rogers_satchell,7.195124635472894e-05,7.195124635472894e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,atr_14,0.0005780479405075312,0.0005780479405075312,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,spy_volume,5.3164192650001496e-05,5.3164192650001496e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,roc_10,0.00012347917072474957,0.00012347917072474957,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,macd,-0.00015518345753662288,0.00015518345753662288,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,rsi_14,8.35868704598397e-05,8.35868704598397e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,volume_medio_22d,0.0006597341853193939,0.0006597341853193939,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,adx_14,-0.00014254175766836852,0.00014254175766836852,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,cpi,-0.017007319256663322,0.017007319256663322,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,gold_close,-0.003233780153095722,0.003233780153095722,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,yield_slope,0.0009277121280319989,0.0009277121280319989,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,9.0,stress_index,-0.0005373579915612936,0.0005373579915612936,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,rv_yz_22,-0.00010277838009642437,0.00010277838009642437,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,parkinson,0.00013170353486202657,0.00013170353486202657,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,vix_term_spread,-0.0008206498459912837,0.0008206498459912837,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,vix,-3.113987622782588e-05,3.113987622782588e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,true_range,0.00038565704016946256,0.00038565704016946256,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,garman_klass,-0.00012404816516209394,0.00012404816516209394,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,bollinger_width_20,0.0004085894033778459,0.0004085894033778459,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,ret_spx_abs,0.00012315735511947423,0.00012315735511947423,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,rv_diaria,6.611369462916628e-05,6.611369462916628e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,rogers_satchell,3.777461461140774e-05,3.777461461140774e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,atr_14,0.0009790397016331553,0.0009790397016331553,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,spy_volume,-0.0001506233384134248,0.0001506233384134248,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,roc_10,-0.00141310621984303,0.00141310621984303,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,macd,-1.5258495977832354e-06,1.5258495977832354e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,rsi_14,0.0009244814864359796,0.0009244814864359796,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,volume_medio_22d,0.0027023712173104286,0.0027023712173104286,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,adx_14,-0.0006596359307877719,0.0006596359307877719,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,cpi,-0.013140561059117317,0.013140561059117317,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,gold_close,-5.467483424581587e-05,5.467483424581587e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,yield_slope,-0.0004384719068184495,0.0004384719068184495,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,8.0,stress_index,0.000718446506652981,0.000718446506652981,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,rv_yz_22,8.568518410356774e-07,8.568518410356774e-07,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,parkinson,-0.0010187483858317137,0.0010187483858317137,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,vix_term_spread,8.026917384995613e-06,8.026917384995613e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,vix,-0.00028305043815635145,0.00028305043815635145,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,true_range,0.00046046997886151075,0.00046046997886151075,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,garman_klass,0.0017889807932078838,0.0017889807932078838,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,bollinger_width_20,-0.0001438985054846853,0.0001438985054846853,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,ret_spx_abs,5.514984513865784e-05,5.514984513865784e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,rv_diaria,-5.397041604737751e-05,5.397041604737751e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,rogers_satchell,0.0009701082017272711,0.0009701082017272711,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,atr_14,-0.0005822384264320135,0.0005822384264320135,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,spy_volume,8.20190689410083e-05,8.20190689410083e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,roc_10,-0.0005014704656787217,0.0005014704656787217,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,macd,1.7762438801582903e-05,1.7762438801582903e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,rsi_14,-0.0003297644143458456,0.0003297644143458456,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,volume_medio_22d,0.0037929590325802565,0.0037929590325802565,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,adx_14,-0.000174054890521802,0.000174054890521802,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,cpi,0.01069372147321701,0.01069372147321701,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,gold_close,0.01703701540827751,0.01703701540827751,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,yield_slope,-0.0006233283784240484,0.0006233283784240484,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,7.0,stress_index,-0.0008639057632535696,0.0008639057632535696,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,rv_yz_22,-1.805555484679644e-06,1.805555484679644e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,parkinson,-5.217449870542623e-05,5.217449870542623e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,vix_term_spread,0.00010774212569231167,0.00010774212569231167,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,vix,-3.365432803548174e-06,3.365432803548174e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,true_range,-0.00017591900541447103,0.00017591900541447103,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,garman_klass,0.00022924468794371933,0.00022924468794371933,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,bollinger_width_20,-0.0003579767362680286,0.0003579767362680286,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,ret_spx_abs,2.4860381017788313e-05,2.4860381017788313e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,rv_diaria,5.1757382607320324e-05,5.1757382607320324e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,rogers_satchell,7.832428309484385e-06,7.832428309484385e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,atr_14,0.00032146379817277193,0.00032146379817277193,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,spy_volume,-0.00014700842439197004,0.00014700842439197004,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,roc_10,0.00034430233063176274,0.00034430233063176274,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,macd,1.5536956198047847e-05,1.5536956198047847e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,rsi_14,-5.2506871725199744e-05,5.2506871725199744e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,volume_medio_22d,-0.0006599812186323106,0.0006599812186323106,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,adx_14,-0.00010109253344126046,0.00010109253344126046,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,cpi,-0.014017369598150253,0.014017369598150253,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,gold_close,-0.005093493033200502,0.005093493033200502,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,yield_slope,0.0016211954643949866,0.0016211954643949866,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,6.0,stress_index,-0.0008000893867574632,0.0008000893867574632,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,rv_yz_22,4.1459690692136064e-05,4.1459690692136064e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,parkinson,-4.343728051026119e-06,4.343728051026119e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,vix_term_spread,7.22902113921009e-05,7.22902113921009e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,vix,-0.0001364873896818608,0.0001364873896818608,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,true_range,0.00024185856455005705,0.00024185856455005705,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,garman_klass,1.3433353842629003e-06,1.3433353842629003e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,bollinger_width_20,-0.0001770914241205901,0.0001770914241205901,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,ret_spx_abs,-9.883942402666435e-05,9.883942402666435e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,rv_diaria,-0.0001822316407924518,0.0001822316407924518,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,rogers_satchell,2.8226175345480442e-05,2.8226175345480442e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,atr_14,0.0005121381254866719,0.0005121381254866719,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,spy_volume,0.00012403682922013104,0.00012403682922013104,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,roc_10,-5.497783422470093e-05,5.497783422470093e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,macd,-6.0684033087454736e-05,6.0684033087454736e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,rsi_14,2.8605738862097496e-06,2.8605738862097496e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,volume_medio_22d,-0.00024521281011402607,0.00024521281011402607,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,adx_14,-7.610025204485282e-05,7.610025204485282e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,cpi,0.010280807502567768,0.010280807502567768,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,gold_close,-0.0026982997078448534,0.0026982997078448534,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,yield_slope,0.000385358405765146,0.000385358405765146,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,5.0,stress_index,0.000499867252074182,0.000499867252074182,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,rv_yz_22,-6.737226067343727e-05,6.737226067343727e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,parkinson,-0.0001149926392827183,0.0001149926392827183,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,vix_term_spread,6.781506817787886e-05,6.781506817787886e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,vix,-0.00020344133372418582,0.00020344133372418582,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,true_range,3.3864671422634274e-06,3.3864671422634274e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,garman_klass,3.744441346498206e-05,3.744441346498206e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,bollinger_width_20,0.0006443904130719602,0.0006443904130719602,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,ret_spx_abs,1.824067840061616e-05,1.824067840061616e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,rv_diaria,4.90664278913755e-05,4.90664278913755e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,rogers_satchell,2.767754665455868e-07,2.767754665455868e-07,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,atr_14,0.001189434784464538,0.001189434784464538,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,spy_volume,0.00018660655769053847,0.00018660655769053847,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,roc_10,4.113282557227649e-05,4.113282557227649e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,macd,-3.921556071873056e-06,3.921556071873056e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,rsi_14,4.7139190428424627e-05,4.7139190428424627e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,volume_medio_22d,0.0016774905379861593,0.0016774905379861593,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,adx_14,1.9776403860305436e-05,1.9776403860305436e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,cpi,-0.015578950755298138,0.015578950755298138,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,gold_close,-0.01266736164689064,0.01266736164689064,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,yield_slope,-0.00043747189920395613,0.00043747189920395613,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,4.0,stress_index,7.66905359341763e-05,7.66905359341763e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,rv_yz_22,1.355313514750378e-07,1.355313514750378e-07,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,parkinson,6.15445533185266e-05,6.15445533185266e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,vix_term_spread,-1.1617553354881238e-05,1.1617553354881238e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,vix,2.615270432215766e-06,2.615270432215766e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,true_range,0.00044561229879036546,0.00044561229879036546,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,garman_klass,-0.0005150845972821116,0.0005150845972821116,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,bollinger_width_20,5.805338150821626e-05,5.805338150821626e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,ret_spx_abs,-0.00017050762835424393,0.00017050762835424393,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,rv_diaria,-1.6084510207292624e-05,1.6084510207292624e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,rogers_satchell,0.00015615018492098898,0.00015615018492098898,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,atr_14,-0.0005126225878484547,0.0005126225878484547,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,spy_volume,4.927779173158342e-06,4.927779173158342e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,roc_10,-3.357352761668153e-05,3.357352761668153e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,macd,1.6050464182626456e-05,1.6050464182626456e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,rsi_14,7.170022581703961e-05,7.170022581703961e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,volume_medio_22d,0.0012945737689733505,0.0012945737689733505,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,adx_14,-0.0001422150817234069,0.0001422150817234069,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,cpi,-0.02350088395178318,0.02350088395178318,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,gold_close,-0.0029744363855570555,0.0029744363855570555,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,yield_slope,-0.00017932378978002816,0.00017932378978002816,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,3.0,stress_index,0.0010608442826196551,0.0010608442826196551,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,rv_yz_22,-0.0001817039301386103,0.0001817039301386103,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,parkinson,-0.00014250849199015647,0.00014250849199015647,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,vix_term_spread,0.00011236358113819733,0.00011236358113819733,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,vix,5.446765953820432e-06,5.446765953820432e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,true_range,0.0008382496307604015,0.0008382496307604015,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,garman_klass,0.0001875546295195818,0.0001875546295195818,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,bollinger_width_20,-0.00017157664115075022,0.00017157664115075022,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,ret_spx_abs,-0.00036487262696027756,0.00036487262696027756,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,rv_diaria,0.0002099677367368713,0.0002099677367368713,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,rogers_satchell,0.00012133161362726241,0.00012133161362726241,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,atr_14,-0.0006880360888317227,0.0006880360888317227,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,spy_volume,0.0001586458965903148,0.0001586458965903148,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,roc_10,0.0002464671852067113,0.0002464671852067113,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,macd,-5.5362550483550876e-05,5.5362550483550876e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,rsi_14,-0.0002784894313663244,0.0002784894313663244,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,volume_medio_22d,-0.0009029725915752351,0.0009029725915752351,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,adx_14,0.00012146348308306187,0.00012146348308306187,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,cpi,0.0035427790135145187,0.0035427790135145187,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,gold_close,0.0016159859951585531,0.0016159859951585531,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,yield_slope,-0.0005402699462138116,0.0005402699462138116,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,2.0,stress_index,0.0010441982885822654,0.0010441982885822654,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,rv_yz_22,-2.3378250261885114e-05,2.3378250261885114e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,parkinson,1.9961760699516162e-05,1.9961760699516162e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,vix_term_spread,0.00015666258696001023,0.00015666258696001023,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,vix,-1.1639370313787367e-05,1.1639370313787367e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,true_range,-1.530908775748685e-05,1.530908775748685e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,garman_klass,-1.560465170769021e-05,1.560465170769021e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,bollinger_width_20,-1.574840280227363e-05,1.574840280227363e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,ret_spx_abs,-1.664185219851788e-05,1.664185219851788e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,rv_diaria,-6.762490102119045e-06,6.762490102119045e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,rogers_satchell,1.747168425936252e-05,1.747168425936252e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,atr_14,0.0001290667860303074,0.0001290667860303074,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,spy_volume,-0.00010586080315988511,0.00010586080315988511,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,roc_10,0.0008995926473289728,0.0008995926473289728,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,macd,-0.00016082983347587287,0.00016082983347587287,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,rsi_14,-0.00048525852616876364,0.00048525852616876364,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,volume_medio_22d,-0.003286076709628105,0.003286076709628105,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,adx_14,-4.182753400527872e-06,4.182753400527872e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,cpi,-0.027457457035779953,0.027457457035779953,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,gold_close,0.0012075884733349085,0.0012075884733349085,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,yield_slope,-0.0015709082363173366,0.0015709082363173366,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,1.0,stress_index,-0.00021120387827977538,0.00021120387827977538,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,rv_yz_22,0.00065422966144979,0.00065422966144979,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,parkinson,0.0012720458908006549,0.0012720458908006549,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,vix_term_spread,0.00023369166592601687,0.00023369166592601687,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,vix,0.0002893868659157306,0.0002893868659157306,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,true_range,0.002400605706498027,0.002400605706498027,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,garman_klass,-0.0007875758456066251,0.0007875758456066251,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,bollinger_width_20,5.74334007978905e-05,5.74334007978905e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,ret_spx_abs,0.0002022885746555403,0.0002022885746555403,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,rv_diaria,7.505412213504314e-06,7.505412213504314e-06,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,rogers_satchell,2.2615609850618057e-05,2.2615609850618057e-05,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,atr_14,0.0006356550147756934,0.0006356550147756934,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,spy_volume,0.00030295061878859997,0.00030295061878859997,0.0014603408053517342,15
IntegratedGradients,2025-01-02,1,0.0,roc_10,0.0008602984016761184,0.0008602984016761184,0.0014603408053517342,15
