model,variant,seed,window_id,date,y,y_hat
TSMixerX,seed_sensitivity,123,2,2013-04-19,0.018425166126648587,0.015204930678009987
TSMixerX,seed_sensitivity,123,2,2013-05-21,0.01231934399173989,0.006056036800146103
TSMixerX,seed_sensitivity,123,2,2013-06-21,0.021286312772782465,0.02659289538860321
TSMixerX,seed_sensitivity,123,2,2013-07-24,0.005175675808485612,0.012199893593788147
TSMixerX,seed_sensitivity,123,2,2013-08-23,0.009263554058765007,0.011145824566483498
TSMixerX,seed_sensitivity,123,2,2013-09-25,0.01069119923259907,0.010341543704271317
TSMixerX,seed_sensitivity,123,2,2013-10-25,0.009916414196091195,0.013372236862778664
TSMixerX,seed_sensitivity,123,2,2013-11-26,0.007702826105369648,0.006648281589150429
TSMixerX,seed_sensitivity,123,2,2013-12-30,0.008296683137280854,0.009708529338240623
TSMixerX,seed_sensitivity,123,3,2014-01-31,0.01876676270031166,0.02159833535552025
TSMixerX,seed_sensitivity,123,3,2014-03-05,0.009272493846724074,0.02066017873585224
TSMixerX,seed_sensitivity,123,3,2014-04-04,0.016625236830763265,0.011809858493506908
TSMixerX,seed_sensitivity,123,3,2014-05-07,0.007417565950063132,0.01501472108066082
TSMixerX,seed_sensitivity,123,3,2014-06-09,0.003923666767663172,0.007098795846104622
TSMixerX,seed_sensitivity,123,3,2014-07-10,0.0058460138141189335,0.01023095939308405
TSMixerX,seed_sensitivity,123,3,2014-08-11,0.008961119220386123,0.017131151631474495
TSMixerX,seed_sensitivity,123,3,2014-09-11,0.008397153537549969,0.006924450397491455
TSMixerX,seed_sensitivity,123,3,2014-10-13,0.027791683991127372,0.02909669280052185
TSMixerX,seed_sensitivity,123,3,2014-11-12,0.00582064448886064,0.04461093619465828
TSMixerX,seed_sensitivity,123,3,2014-12-15,0.02273536654799072,0.023839222267270088
TSMixerX,seed_sensitivity,123,4,2015-01-16,0.02363722463976686,0.026258302852511406
TSMixerX,seed_sensitivity,123,4,2015-02-19,0.011282750356437702,0.021029209718108177
TSMixerX,seed_sensitivity,123,4,2015-03-23,0.014606128113218465,0.015499547123908997
TSMixerX,seed_sensitivity,123,4,2015-04-23,0.008889221289729368,0.01416815910488367
TSMixerX,seed_sensitivity,123,4,2015-05-26,0.008470853880115873,0.013917838223278522
TSMixerX,seed_sensitivity,123,4,2015-06-25,0.012218100408866561,0.012261759489774704
TSMixerX,seed_sensitivity,123,4,2015-07-28,0.016619640931108973,0.02191406488418579
TSMixerX,seed_sensitivity,123,4,2015-08-27,0.07474214821070686,0.09191831946372986
TSMixerX,seed_sensitivity,123,4,2015-09-29,0.029473306863739633,0.05154756084084511
TSMixerX,seed_sensitivity,123,4,2015-10-29,0.014846092619668105,0.025179557502269745
TSMixerX,seed_sensitivity,123,4,2015-12-01,0.023593587113786087,0.017625529319047928
TSMixerX,seed_sensitivity,123,5,2016-01-04,0.033885725632414467,0.029323849827051163
TSMixerX,seed_sensitivity,123,5,2016-02-04,0.0395839169098863,0.04595252498984337
TSMixerX,seed_sensitivity,123,5,2016-03-08,0.015589696985624646,0.023938452824950218
TSMixerX,seed_sensitivity,123,5,2016-04-08,0.009339328166926468,0.014254879206418991
TSMixerX,seed_sensitivity,123,5,2016-05-10,0.00906419061553788,0.01328676100820303
TSMixerX,seed_sensitivity,123,5,2016-06-10,0.01923324131782852,0.013722228817641735
