model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_stress_index,x_vix_term_spread,x_vix,x_true_range,x_parkinson,x_spy_volume,x_volume_medio_22d,x_bollinger_width_20,x_garman_klass,x_macd,x_baa,x_baa_aaa_spread,x_ret_spx_abs,x_rv_diaria,x_rogers_satchell,x_roc_10,x_cpi,x_spx_low,x_rsi_14,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,4,2014-01-03,2014-01-06,1,0.0059985534073862465,0.006708640755521817,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0007100873481355706,5.042240419822071e-07,0.0060313395758759825
LSTM,4,2014-01-03,2014-01-07,2,0.0053442270484452895,0.008633361663910748,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.003289134615465459,1.0818406518653113e-05,0.09863744633128158
LSTM,4,2014-01-03,2014-01-08,3,0.005385242030708767,0.0056267457304991445,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.00024150369979037724,5.832403701244065e-08,0.0009483265277272501
LSTM,4,2014-01-03,2014-01-09,4,0.005445906857398428,0.005720334950408722,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0002744280930102941,7.531077823326662e-08,0.0011889401942559719
LSTM,4,2014-01-03,2014-01-10,5,0.005628588511780617,0.008435371487313482,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0028067829755328644,7.87803067174112e-06,0.07183535417316289
LSTM,4,2014-01-03,2014-01-13,6,0.006274064488369086,0.006347500576143911,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,7.343608777482524e-05,5.392858987671837e-09,6.744495718824517e-05
LSTM,4,2014-01-03,2014-01-14,7,0.0060364649450577465,0.005792051344461411,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,-0.00024441360059633543,5.973800815646498e-08,0.0008660598462109093
LSTM,4,2014-01-03,2014-01-15,8,0.00596022488940055,0.007102311022484787,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0011420861330842368,1.3043607353833052e-06,0.014507153239293746
LSTM,4,2014-01-03,2014-01-16,9,0.005976521741030056,0.005663335830110895,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,-0.00031318591091916096,9.808541479826463e-08,0.0014749451306648176
LSTM,4,2014-01-03,2014-01-17,10,0.0058626972731142535,0.007988679966970794,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.00212598269385654,4.519802414577511e-06,0.0432913484207651
LSTM,4,2014-01-03,2014-01-21,11,0.006141639910275224,0.008916439451107719,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0027747995408324948,7.699512491804223e-06,0.061604507453925095
LSTM,4,2014-01-03,2014-01-22,12,0.003976830004707001,0.0054915922621184094,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0015147622574114084,2.294504696478106e-06,0.04690024251088065
LSTM,4,2014-01-03,2014-01-23,13,0.0044493108826837114,0.007020508256229361,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.002571197373545649,6.6110559337280445e-06,0.08984547436923473
LSTM,4,2014-01-03,2014-01-24,14,0.00486329787016674,0.005163905976951162,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0003006081067844224,9.03652338645147e-08,0.0017631643513824624
LSTM,4,2014-01-03,2014-01-27,15,0.005478541694390853,0.0071322799122475996,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0016537382178567466,2.734850093200008e-06,0.03192529365821395
LSTM,4,2014-01-03,2014-01-28,16,0.005712882854571791,0.007315523973780153,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.001602641119208362,2.568458556977431e-06,0.028200884725362307
LSTM,4,2014-01-03,2014-01-29,17,0.0059892502634359725,0.012608684453529565,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.006619434190093592,4.381690899698001e-05,0.21942950483146673
LSTM,4,2014-01-03,2014-01-30,18,0.006491780895441411,0.011348635894781238,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.004856854999339827,2.358904048461227e-05,0.1305924764806008
LSTM,4,2014-01-03,2014-01-31,19,0.007235499606024731,0.008198665585680432,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0009631659796557014,9.27688704366127e-07,0.0074936123537470145
LSTM,4,2014-01-03,2014-02-03,20,0.008489224643785442,0.00843635004672836,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,-5.287459705708222e-05,2.795723013948808e-09,1.9558928754603855e-05
LSTM,4,2014-01-03,2014-02-04,21,0.008507989481624885,0.007695156385199147,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,-0.0008128330964257378,6.606976426450529e-07,0.005214613873582685
LSTM,4,2014-01-03,2014-02-05,22,0.009113552354508456,0.011294876222605764,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.002181323868097308,4.758173817531003e-06,0.021461536402385573
LSTM,4,2014-01-06,2014-01-07,1,0.0053442270484452895,0.006598062556911593,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0012538355084663038,1.5721034822909546e-06,0.020728271035947987
LSTM,4,2014-01-06,2014-01-08,2,0.005385242030708767,0.008473981017370614,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0030887389866618466,9.540308527724851e-06,0.0888413544877169
LSTM,4,2014-01-06,2014-01-09,3,0.005445906857398428,0.0056175148589218335,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0001716080015234057,2.9449306186857218e-08,0.0004763389036064325
LSTM,4,2014-01-06,2014-01-10,4,0.005628588511780617,0.005652638180392413,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,2.4049668611795215e-05,5.78386560337168e-10,9.076529883467188e-06
LSTM,4,2014-01-06,2014-01-13,5,0.006274064488369086,0.008248660736323372,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.001974596247954286,3.899030342435144e-06,0.03424260366426646
LSTM,4,2014-01-06,2014-01-14,6,0.0060364649450577465,0.006343766670707106,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.00030730172564935945,9.443435058707419e-08,0.0012126134886811801
LSTM,4,2014-01-06,2014-01-15,7,0.00596022488940055,0.005706949164226337,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,-0.00025327572517421307,6.414859296252351e-08,0.0009566019297841954
LSTM,4,2014-01-06,2014-01-16,8,0.005976521741030056,0.007140755086804139,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0011642333457740827,1.355439283412315e-06,0.014939125841996193
LSTM,4,2014-01-06,2014-01-17,9,0.0058626972731142535,0.005461190763996065,/content/daily_h22_run/results/models/lstm/lstm_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,-0.00040150650911818884,1.6120747686427425e-07,0.0025770282317951754
