model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_true_range,x_vix,x_parkinson,x_garman_klass,x_vix_term_spread,x_macd,x_rsi_14,x_bollinger_width_20,x_rogers_satchell,x_adx_14,x_roc_10,x_rv_diaria,x_ret_spx_abs,x_ust_3m,x_spy_volume,x_industrial_production,x_baa_aaa_spread,x_ust_10y,x_baa,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,12,2022-01-03,2022-01-19,11,0.01746651358708428,0.012552449077913459,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.004914064509170821,2.4148030000292262e-05,0.061112782588354175
LSTM,12,2022-01-03,2022-01-20,12,0.020180307835612806,0.012442397629750763,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.007737910205862043,5.987525435398397e-05,0.1383011782929655
LSTM,12,2022-01-03,2022-01-21,13,0.020212054965290323,0.012228833942600423,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.0079832210226899,6.373181789711798e-05,0.15033687486117508
LSTM,12,2022-01-03,2022-01-24,14,0.034005006233430266,0.00914958889557808,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.024855417337852185,0.000617791771038803,1.4037622997963117
LSTM,12,2022-01-03,2022-01-25,15,0.03876852919565816,0.00914023033122228,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.02962829886443588,0.0008778360936003326,1.7966032744453702
LSTM,12,2022-01-03,2022-01-26,16,0.04524383073647125,0.008984291713912337,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.03625953902255891,0.0013147541701284725,2.419293120178188
LSTM,12,2022-01-03,2022-01-27,17,0.048698122760092145,0.009937726938124974,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.03876039582196717,0.0015023682842755701,2.3110259535650606
LSTM,12,2022-01-03,2022-01-28,18,0.052943017163455675,0.010820742075175053,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.04212227508828062,0.001774286058612786,2.3049830839338
LSTM,12,2022-01-03,2022-01-31,19,0.054510843792163186,0.009489202850037065,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.04502164094212612,0.002026948153121727,2.996267396916873
LSTM,12,2022-01-03,2022-02-01,20,0.05557634153183443,0.01092228350386072,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.04465405802797371,0.0019939848983656435,2.461391992750122
LSTM,12,2022-01-03,2022-02-02,21,0.056334804409639956,0.010882677488121622,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.045452126921518336,0.002065895841689812,2.532417139001435
LSTM,12,2022-01-03,2022-02-03,22,0.05809681595056546,0.009358920097638493,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.6914883885808,38.47,16.6,2.33872681e-05,2.67027928e-05,4.93,41.7943579951052,60.7409099339223,0.05882551889,3.372028533e-05,18.65838418075547,0.03807264794,4.037139503e-05,0.006353848836,0.0532,72668233,100.8654,0.66,1.628,3.45,4796.56,0.03997958902093794,0.19994896604118248,-0.04873789585292697,0.0023753824921707556,3.381860032765352
LSTM,12,2022-01-04,2022-01-05,1,0.014410253297274972,0.022788385395933704,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,0.008378132098658732,7.019309746257577e-05,0.09066178672357883
LSTM,12,2022-01-04,2022-01-06,2,0.014134666904040284,0.017041756749224903,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,0.0029070898451846183,8.451171367975528e-06,0.01644990870512264
LSTM,12,2022-01-04,2022-01-07,3,0.013244425215464775,0.019025187769144598,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,0.0057807625536798225,3.341721570202686e-05,0.05833918975386476
LSTM,12,2022-01-04,2022-01-10,4,0.016264424966203263,0.017660748772975413,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,0.0013963238067721505,1.9497201733586697e-06,0.0033007074376982803
LSTM,12,2022-01-04,2022-01-11,5,0.017306551830875885,0.015301407237040019,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.0020051445938358663,4.020604842189201e-06,0.00790280144072697
LSTM,12,2022-01-04,2022-01-12,6,0.01721846540937992,0.015747241521279116,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.0014712238881008054,2.164499728918451e-06,0.004110233689288201
LSTM,12,2022-01-04,2022-01-13,7,0.018245155734536056,0.01623902238783734,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.002006133346698715,4.024571004736587e-06,0.00705534473368874
LSTM,12,2022-01-04,2022-01-14,8,0.018024361159810553,0.015106486688291959,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.002917874471518594,8.513991431539914e-06,0.01655373753191247
LSTM,12,2022-01-04,2022-01-18,9,0.01732502916071636,0.013379048887809773,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.003945980272906586,1.5570760314167936e-05,0.03647501819759391
LSTM,12,2022-01-04,2022-01-19,10,0.01746651358708428,0.011017946415774874,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.006448567171309406,4.15840185628894e-05,0.12451839899704797
LSTM,12,2022-01-04,2022-01-20,11,0.020180307835612806,0.012077578706221871,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.008102729129390935,6.565421934428037e-05,0.15753365956284182
LSTM,12,2022-01-04,2022-01-21,12,0.020212054965290323,0.011855024155175562,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.008357030810114761,6.983996396120739e-05,0.17140833951231715
LSTM,12,2022-01-04,2022-01-24,13,0.034005006233430266,0.011604799884686778,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.022400206348743488,0.000501769244466288,0.8551646047720634
LSTM,12,2022-01-04,2022-01-25,14,0.03876852919565816,0.0087711151291522,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.02999741406650596,0.0008998448506774097,1.9338779758444717
LSTM,12,2022-01-04,2022-01-26,15,0.04524383073647125,0.008964557314787383,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.03627927342168387,0.0013161856800052976,2.428180049921308
LSTM,12,2022-01-04,2022-01-27,16,0.048698122760092145,0.008862041644229749,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.0398360811158624,0.0015869133586695688,2.791272541515836
LSTM,12,2022-01-04,2022-01-28,17,0.052943017163455675,0.009436573548024992,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.043506443615430684,0.0018928106360626494,2.8857836359878086
LSTM,12,2022-01-04,2022-01-31,18,0.054510843792163186,0.010527346022236437,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.04398349776992675,0.0019345480760771514,2.5335999803330935
LSTM,12,2022-01-04,2022-02-01,19,0.05557634153183443,0.009371564287822341,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.04620477724401209,0.0021348814401687777,3.150238845202555
LSTM,12,2022-01-04,2022-02-02,20,0.056334804409639956,0.011046697295294715,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.04528810711434524,0.002051012646000408,2.47051553561361
LSTM,12,2022-01-04,2022-02-03,21,0.05809681595056546,0.010805552589939217,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.047291263360626244,0.0022364635902441103,2.6945198322843957
LSTM,12,2022-01-04,2022-02-04,22,0.05957101062587768,0.009143790326667154,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,53.02423921796785,44.35,16.91,3.083678173e-05,4.073036953e-05,4.71,42.99003154013371,60.3529571185523,0.0569653967,4.073637132e-05,19.37797157223686,0.04936931099,3.966684274e-07,0.0006298161854,0.0735,71178678,100.8654,0.68,1.6473,3.5,4793.54,0.04027810725799627,0.20069406383347832,-0.050427220299210526,0.0025429045471051103,3.6408202688086524
LSTM,12,2022-01-05,2022-01-06,1,0.014134666904040284,0.019241505992297445,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,0.00510683908825716,2.6079805473351224e-05,0.043031838135742184
LSTM,12,2022-01-05,2022-01-07,2,0.013244425215464775,0.016499462692940482,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,0.003255037477475707,1.0595268979771415e-05,0.02246966795080141
LSTM,12,2022-01-05,2022-01-10,3,0.016264424966203263,0.01615295400007613,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,-0.00011147096612713209,1.242577628931623e-08,2.3702672169667593e-05
LSTM,12,2022-01-05,2022-01-11,4,0.017306551830875885,0.01722999999145547,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,-7.655183942041621e-05,5.86018411864919e-09,9.840716568731978e-06
LSTM,12,2022-01-05,2022-01-12,5,0.01721846540937992,0.014422465164167762,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,-0.0027960002452121595,7.817617371226456e-06,0.01666893330554098
LSTM,12,2022-01-05,2022-01-13,6,0.018245155734536056,0.016535321347971955,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,-0.0017098343865641005,2.923533629477034e-06,0.005004143773312375
LSTM,12,2022-01-05,2022-01-14,7,0.018024361159810553,0.016019200023651425,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,-0.0020051611361591275,4.020671181962963e-06,0.007236127633679201
LSTM,12,2022-01-05,2022-01-18,8,0.01732502916071636,0.013921353035639898,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,-0.003403676125076461,1.1585011164415512e-05,0.025764820851065462
LSTM,12,2022-01-05,2022-01-19,9,0.01746651358708428,0.014520724950828352,/content/daily_h22_run/results/models/lstm/lstm_window_12.pt,56.25536498811302,98.26,19.73,0.0001544448291,8.29694801e-05,3.74,36.02128538264697,49.80748390206381,0.05679630854,4.595971311e-05,18.43246742972129,0.01104483968,0.0003835045726,0.01958327278,0.0837,104538940,100.8654,0.67,1.7052,3.51,4700.58,0.036042783896645766,0.18984937159929122,-0.0029457886362559277,8.677670689494558e-06,0.01815927388763172
