model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix,x_stress_index,x_true_range,x_parkinson,x_bollinger_width_20,x_macd,x_garman_klass,x_spy_volume,x_baa,x_volume_medio_22d,x_vix_term_spread,x_baa_aaa_spread,x_ret_spx_abs,x_rogers_satchell,x_rv_diaria,x_roc_10,x_rsi_14,x_ust_10y,x_ust_3m,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,2,2012-01-03,2012-01-19,11,0.013495018900111547,0.017277314396684194,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.0037822954965726473,1.430575922339373e-05,0.02815682283471599
TSMixerX,2,2012-01-03,2012-01-20,12,0.012551152107935778,0.016658683690555523,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.004107531582619745,1.687181570221867e-05,0.0365491639522586
TSMixerX,2,2012-01-03,2012-01-23,13,0.011634931683032264,0.019019258023368336,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.007384326340336072,5.4528275500581126e-05,0.10318489400588882
TSMixerX,2,2012-01-03,2012-01-24,14,0.010671827282529562,0.0162813704127751,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.005609543130245536,3.146697413008489e-05,0.07787670088006537
TSMixerX,2,2012-01-03,2012-01-25,15,0.010508679311980233,0.021165055019751192,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.010656375707770959,0.00011355834322517101,0.19666079976829964
TSMixerX,2,2012-01-03,2012-01-26,16,0.011439841307325697,0.01788076869324218,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.006440927385916484,4.1485545590648947e-05,0.08640829466014166
TSMixerX,2,2012-01-03,2012-01-27,17,0.01158201439370097,0.018216240814536513,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.0066342264208355435,4.4012960202912385e-05,0.08866719030900594
TSMixerX,2,2012-01-03,2012-01-30,18,0.012579641792173968,0.015750599240143437,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.003170957447969469,1.0054971136833048e-05,0.023475663180843043
TSMixerX,2,2012-01-03,2012-01-31,19,0.012720522182434902,0.017416921673614,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.004696399491179098,2.205616818074729e-05,0.04457985094977923
TSMixerX,2,2012-01-03,2012-02-01,20,0.013284954443726953,0.01991337832675652,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.0066284238830295675,4.393600317311677e-05,0.0718967825174972
TSMixerX,2,2012-01-03,2012-02-02,21,0.01332292206004697,0.019489480965871383,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.006166558905824413,3.802644873900238e-05,0.06398439691697888
TSMixerX,2,2012-01-03,2012-02-03,22,0.012168328044075813,0.02093800222567086,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,19.55158557283868,22.97,0.6528,27.01,0.000147992362,0.06541701701,10.15542971248942,0.0001255697954,193697825,5.26,181480207.9,3.08,1.42,0.01534746675,0.0001195612788,0.0002355447357,0.04706229605,60.20186916965444,1.9474,0.0051,1277.06,0.007971514063730402,0.08928333586806891,0.008769674181595048,7.690718525133477e-05,0.12388921853744983
TSMixerX,2,2012-01-04,2012-01-05,1,0.02199147068519726,0.024450217100090012,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.0024587464148927533,6.045433932747968e-06,0.005423080534611158
TSMixerX,2,2012-01-04,2012-01-06,2,0.020751295306165894,0.026062090800415015,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.005310795494249121,2.8204548781736765e-05,0.024098400448373747
TSMixerX,2,2012-01-04,2012-01-09,3,0.02035416703669899,0.02139276192677536,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.0010385948900763706,1.0786793456927483e-06,0.0012180857005457124
TSMixerX,2,2012-01-04,2012-01-10,4,0.01916801513372595,0.017448550858671554,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,-0.0017194642750543963,2.956557393188341e-06,0.004558406750512223
TSMixerX,2,2012-01-04,2012-01-11,5,0.01804847433779646,0.02174459215852378,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.0036961178207273217,1.3661286944698085e-05,0.016325218823541876
TSMixerX,2,2012-01-04,2012-01-12,6,0.01763764748528094,0.020431053903415982,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.0027934064181350422,7.803119416878046e-06,0.010296754694814725
TSMixerX,2,2012-01-04,2012-01-13,7,0.016777892140285137,0.017148767750062587,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.00037087560977745043,1.3754871792779567e-07,0.00023729004639982954
TSMixerX,2,2012-01-04,2012-01-17,8,0.014543475777109129,0.017133677260691635,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.002590201483582506,6.709143725553015e-06,0.012727424042633828
TSMixerX,2,2012-01-04,2012-01-18,9,0.014329648402262812,0.01619549400288853,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.001865845600625719,3.4813798053743497e-06,0.007194650672542657
TSMixerX,2,2012-01-04,2012-01-19,10,0.013495018900111547,0.02052197652987072,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.007026957629759174,4.937813353043067e-05,0.07676434363709261
TSMixerX,2,2012-01-04,2012-01-20,11,0.012551152107935778,0.015700571818928775,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.0031494197109929976,9.918844515991217e-06,0.02329199479723032
TSMixerX,2,2012-01-04,2012-01-23,12,0.011634931683032264,0.018264442485806363,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.006629510802774099,4.395041348409848e-05,0.08797059128291074
TSMixerX,2,2012-01-04,2012-01-24,13,0.010671827282529562,0.01808211558498639,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.007410288302456826,5.491237272552847e-05,0.11750293025066716
TSMixerX,2,2012-01-04,2012-01-25,14,0.010508679311980233,0.016306067658859606,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.005797388346879373,3.360971164453275e-05,0.08380012174935958
TSMixerX,2,2012-01-04,2012-01-26,15,0.011439841307325697,0.020896931746482023,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.009457090439156325,8.943655957438198e-05,0.14994142365361873
TSMixerX,2,2012-01-04,2012-01-27,16,0.01158201439370097,0.017549880618146982,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.005967866224446013,3.561542727288351e-05,0.07554206525580387
TSMixerX,2,2012-01-04,2012-01-30,17,0.012579641792173968,0.020077272067636508,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.00749763027546254,5.621445974753248e-05,0.09406996114327537
TSMixerX,2,2012-01-04,2012-01-31,18,0.012720522182434902,0.01494649818291455,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.0022259760004796486,4.954969154711373e-06,0.012330827680918421
TSMixerX,2,2012-01-04,2012-02-01,19,0.013284954443726953,0.01786380832903279,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.004578853885305836,2.0965902902980352e-05,0.039824493097596836
TSMixerX,2,2012-01-04,2012-02-02,20,0.01332292206004697,0.02038150596850198,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.007058583908455011,4.982360679270002e-05,0.07881892335991969
TSMixerX,2,2012-01-04,2012-02-03,21,0.012168328044075813,0.020534009843026033,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.00836568179895022,6.998463196128698e-05,0.11583986870244134
TSMixerX,2,2012-01-04,2012-02-06,22,0.01191159465909755,0.021432865470000916,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.91432946049307,22.22,0.6528,10.63,2.513310803e-05,0.06892285066,11.3622992841631,3.482462153e-05,127186456,5.3,179334082.5,3.09,1.41,0.0001879139986,5.221527359e-05,3.531167086e-08,0.05969220558,60.25751628338387,1.9771,0.0102,1277.3,0.007973167993632693,0.0892925976418689,0.009521270810903365,9.065459785456043e-05,0.1431762955551803
TSMixerX,2,2012-01-05,2012-01-06,1,0.020751295306165894,0.024769129668083322,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.004017834361917428,1.6142992959804426e-05,0.014778071074787347
TSMixerX,2,2012-01-05,2012-01-09,2,0.02035416703669899,0.024259843411643417,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.0039056763749444265,1.5254307945799037e-05,0.014543319489486839
TSMixerX,2,2012-01-05,2012-01-10,3,0.01916801513372595,0.02195426162881478,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.00278624649508883,7.76316953139479e-06,0.008806841927298414
TSMixerX,2,2012-01-05,2012-01-11,4,0.01804847433779646,0.021147418634040648,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.003098944296244188,9.603455751224387e-06,0.011916616436461469
TSMixerX,2,2012-01-05,2012-01-12,5,0.01763764748528094,0.022344002123920258,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.004706354638639318,2.2149773984641824e-05,0.025890567508427553
TSMixerX,2,2012-01-05,2012-01-13,6,0.016777892140285137,0.022527613008765254,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.0057497208684801175,3.305929006543576e-05,0.03944980572186019
TSMixerX,2,2012-01-05,2012-01-17,7,0.014543475777109129,0.02054950345964537,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.006006027682536242,3.6072368523391656e-05,0.05342310242419823
TSMixerX,2,2012-01-05,2012-01-18,8,0.014329648402262812,0.01957986259830172,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_02.pt,18.83402021331499,21.48,0.6528,17.79,7.031306489e-05,0.07288029739,12.47831049519868,9.413702784e-05,173894933,5.29,175824359.0,3.22,1.38,0.002939385159,0.000124507079,8.639985111e-06,0.03202262126,61.17346238483788,1.9946,0.0102,1281.06,0.007920998742797579,0.08899999293706477,0.005250214196038909,2.7564749104288483e-05,0.04402734699255584
