model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_atr_14,x_bollinger_width_20,x_baa,x_stress_index,x_true_range,x_aaa,x_dxy,x_parkinson,x_macd,x_garman_klass,x_cpi,x_rsi_14,x_rogers_satchell,x_ret_spx_abs,x_gold_close,x_industrial_production,x_wti_close,x_rv_diaria,x_vix_term_spread,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,0,2010-01-05,2010-01-06,1,0.008028479978484486,0.008642729308215734,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.0006142493297312483,3.773022390752877e-07,0.002651986306623666
LSTM,0,2010-01-05,2010-01-07,2,0.006206039422328118,0.008694310522564355,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.002488271100236237,6.191493068270854e-06,0.050950596933199366
LSTM,0,2010-01-05,2010-01-08,3,0.006113648824584064,0.00927906681863804,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.0031654179940539756,1.0019871077080696e-05,0.07610181855005971
LSTM,0,2010-01-05,2010-01-11,4,0.005712794308472409,0.00913864280779712,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.0034258484993247105,1.173643794032537e-05,0.09492863459346412
LSTM,0,2010-01-05,2010-01-12,5,0.0058370621263771705,0.009250102624235524,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.0034130404978583535,1.1648845440021198e-05,0.09143377872226188
LSTM,0,2010-01-05,2010-01-13,6,0.006217457020095734,0.009069161827406797,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.0028517048073110627,8.132220308041025e-06,0.06307913317427372
LSTM,0,2010-01-05,2010-01-14,7,0.0061505981077906394,0.009691844954221141,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.0035412468464305017,1.2540429227353974e-05,0.08935129254836349
LSTM,0,2010-01-05,2010-01-15,8,0.006872226158401763,0.011787644419292026,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.004915418260890264,2.4161336679493466e-05,0.12256630491042242
LSTM,0,2010-01-05,2010-01-19,9,0.006877173980499259,0.01076075516889375,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.0038835811883944906,1.5082202846851563e-05,0.08679563580111682
LSTM,0,2010-01-05,2010-01-20,10,0.007913790947252173,0.008032034531063527,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,0.00011824358381135394,1.3981545112552684e-08,0.00010943663371065782
LSTM,0,2010-01-05,2010-01-21,11,0.009220347212669476,0.008627141364705555,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.0005932058479639207,3.5189317805859424e-07,0.0022609289542148137
LSTM,0,2010-01-05,2010-01-22,12,0.00994599668538896,0.00850528916070217,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.00144070752468679,2.0756381716891373e-06,0.012907696659427259
LSTM,0,2010-01-05,2010-01-25,13,0.009961001671532375,0.009141262910359662,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.0008197387611727138,6.719716365689755e-07,0.00379547743348585
LSTM,0,2010-01-05,2010-01-26,14,0.010703376349748958,0.009590637410873555,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.001112738938875403,1.238187946089558e-06,0.006251574787459857
LSTM,0,2010-01-05,2010-01-27,15,0.011799029825070712,0.010767888653951601,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.0010311411711191112,1.0632521147768923e-06,0.004311879729969048
LSTM,0,2010-01-05,2010-01-28,16,0.013275463424035898,0.011988338058108831,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.0012871253659270665,1.656691707612885e-06,0.005381660034846192
LSTM,0,2010-01-05,2010-01-29,17,0.01534420384253495,0.010910509105028682,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.004433694737506268,1.9657649025390775e-05,0.06535784902315322
LSTM,0,2010-01-05,2010-02-01,18,0.015719853980480723,0.011957084495043598,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.0037627694854371254,1.415843420053677e-05,0.041088994819193925
LSTM,0,2010-01-05,2010-02-02,19,0.01632132888991065,0.009819287426590285,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.0065020414633203665,4.2276543190737256e-05,0.1540461809488538
LSTM,0,2010-01-05,2010-02-03,20,0.016378691635975013,0.011948608370672522,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.004430083265302491,1.9625637737513185e-05,0.05539505938482403
LSTM,0,2010-01-05,2010-02-04,21,0.01740565902736639,0.012032039829487296,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.005373619197879095,2.8875783283814766e-05,0.07738685240932242
LSTM,0,2010-01-05,2010-02-05,22,0.021030098648966104,0.008931255018469881,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.35,10.7834204364096,0.04668802393,6.3,-0.2354,6.97,5.24,77.619,1.36462043e-05,9.34984947197836,1.444654032e-05,217.234,63.71600193939658,1.639541188e-05,0.003119632404,1118.05,88.0221,81.77,9.732106339e-06,3.04,1136.52,0.036105884892904394,0.19001548592918524,-0.012098843630496223,0.000146382017195199,0.49826557022771967
LSTM,0,2010-01-06,2010-01-07,1,0.006206039422328118,0.008601781426836048,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.0023957420045079307,5.7395797521636776e-06,0.04792944722055559
LSTM,0,2010-01-06,2010-01-08,2,0.006113648824584064,0.008363811841293986,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.002250163016709922,5.063233601769097e-06,0.04435491553478199
LSTM,0,2010-01-06,2010-01-11,3,0.005712794308472409,0.009001498917098377,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.0032887046086259673,1.0815578002797677e-05,0.08933205949261858
LSTM,0,2010-01-06,2010-01-12,4,0.0058370621263771705,0.009043422704907527,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.0032063605785303565,1.0280748159553522e-05,0.08325844570166674
LSTM,0,2010-01-06,2010-01-13,5,0.006217457020095734,0.008916622672972706,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.002699165652876972,7.285495221670771e-06,0.05784460663042568
LSTM,0,2010-01-06,2010-01-14,6,0.0061505981077906394,0.00864622459022384,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.0024956264824332,6.228151539821908e-06,0.05193571980308498
LSTM,0,2010-01-06,2010-01-15,7,0.006872226158401763,0.009209452213943554,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.002337226055541791,5.46262563470344e-06,0.038956709518078725
LSTM,0,2010-01-06,2010-01-19,8,0.006877173980499259,0.011500022981575778,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.004622849001076518,2.1370732886754164e-05,0.11215515852193514
LSTM,0,2010-01-06,2010-01-20,9,0.007913790947252173,0.010396470417236531,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,0.0024826794699843585,6.163697350681816e-06,0.03405921399952527
LSTM,0,2010-01-06,2010-01-21,10,0.009220347212669476,0.007605510529898691,/content/daily_h22_run/results/models/lstm/lstm_window_00.pt,19.16,10.38746183380892,0.04932246109,6.34,-0.2354,5.24,5.3,77.493,7.666308346e-06,9.846909384883702,1.001610155e-05,217.234,63.96879355227883,9.867373058e-06,0.0005453761911,1138.25,88.0221,83.18,2.974351899e-07,2.64,1137.14,0.03701037339396048,0.19238080308066208,-0.001614836682770785,2.6076975120221528e-06,0.019784919559677316
