model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
RW,1,2011-01-03,2011-01-04,1,0.0050090604711606765,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.00030766506630679116,9.46577930255622e-08,0.002052215753681974
RW,1,2011-01-03,2011-01-05,2,0.005125643703682044,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.00042424829882815873,1.7998661905858668e-07,0.0038420455226924055
RW,1,2011-01-03,2011-01-06,3,0.005211320176283778,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0005099247714298923,2.6002327251782796e-07,0.005488573177595102
RW,1,2011-01-03,2011-01-07,4,0.005357848214659459,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0006564528098055734,4.309302915016323e-07,0.008926272699466331
RW,1,2011-01-03,2011-01-10,5,0.005440319274201382,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0007389238693474966,5.460084846914762e-07,0.011192791304286187
RW,1,2011-01-03,2011-01-11,6,0.0054478462245297855,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0007464508196759001,5.571888261948231e-07,0.011411201616342348
RW,1,2011-01-03,2011-01-12,7,0.005497559797624746,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0007961643927708604,6.338777403161928e-07,0.012901439946504834
RW,1,2011-01-03,2011-01-13,8,0.005427454889892706,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.000726059485038821,5.27162375814838e-07,0.010823938567388947
RW,1,2011-01-03,2011-01-14,9,0.005383293310627093,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0006818979057732081,4.6498475389788696e-07,0.009600631614950839
RW,1,2011-01-03,2011-01-18,10,0.005194804498286773,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0004934090934328875,2.4345253348226393e-07,0.005149867359180549
RW,1,2011-01-03,2011-01-19,11,0.005405677379051627,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0007042819741977418,4.960130991798686e-07,0.010212344455531097
RW,1,2011-01-03,2011-01-20,12,0.005861984280011414,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0011605888751575286,1.3469665371394176e-06,0.026231710352693227
RW,1,2011-01-03,2011-01-21,13,0.006046763170552869,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0013453677656989835,1.810014424981875e-06,0.03449974393568023
RW,1,2011-01-03,2011-01-24,14,0.006078241285063041,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0013768458802091554,1.8957045778489238e-06,0.036002951186779875
RW,1,2011-01-03,2011-01-25,15,0.006538809164751029,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0018374137598971439,3.376089325059359e-06,0.0609273598856761
RW,1,2011-01-03,2011-01-26,16,0.00660431460544079,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.001902919200586905,3.6211014839623056e-06,0.0648924514489595
RW,1,2011-01-03,2011-01-27,17,0.006561040560792479,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.0018596451559385937,3.4582801060058763e-06,0.062261891770233335
RW,1,2011-01-03,2011-01-28,18,0.0077549162443153125,0.004701395404853885,,17.61,1271.87,0.011764620722793401,0.10846483634244511,-0.003053520839461427,9.323989517025219e-06,0.14902481710543247
