model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_volume_medio_22d,x_spy_volume,x_atr_14,x_bollinger_width_20,x_parkinson,x_vix_term_spread,x_garman_klass,x_true_range,x_macd,x_rogers_satchell,x_ret_spx_abs,x_rv_diaria,x_rsi_14,x_obv,x_roc_10,x_baa,x_ukx_close,x_stress_index,x_adx_14,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,11,2021-01-04,2021-01-20,11,0.016509831257618166,0.01910048568184334,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.0025906544242251736,6.711490345757466e-06,0.010124817469285174
LSTM,11,2021-01-04,2021-01-21,12,0.016485234267761394,0.018490451930586883,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.002005217662825489,4.020897875307317e-06,0.006343285342344185
LSTM,11,2021-01-04,2021-01-22,13,0.016051260923463758,0.02354264405006817,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.007491383126604412,5.612082114957329e-05,0.06482117505651419
LSTM,11,2021-01-04,2021-01-25,14,0.01535898605387057,0.025091073397059627,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.009732087343189057,9.471352405546065e-05,0.1029409215657564
LSTM,11,2021-01-04,2021-01-26,15,0.015324313265228312,0.023469613032281608,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.008145299767053296,6.634590829515848e-05,0.07920858510519335
LSTM,11,2021-01-04,2021-01-27,16,0.01748829780209209,0.022672028824839804,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.005183731022747714,2.687106731619706e-05,0.030960066782154128
LSTM,11,2021-01-04,2021-01-28,17,0.019746064080708906,0.01877437626305137,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,-0.0009716878176575343,9.441772149840616e-07,0.0012948548947666616
LSTM,11,2021-01-04,2021-01-29,18,0.021201964958745576,0.026913718280488393,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.005711753321742816,3.2624126008440097e-05,0.026317657386133675
LSTM,11,2021-01-04,2021-02-01,19,0.02181818415891785,0.019953348228843686,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,-0.0018648359300741622,3.4776130460955657e-06,0.004113002209457983
LSTM,11,2021-01-04,2021-02-02,20,0.022604576840404886,0.029203261645198625,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.006598684804793739,4.354264115301579e-05,0.030170885498905564
LSTM,11,2021-01-04,2021-02-03,21,0.022738826839730657,0.025859419812042355,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.0031205929723116983,9.73810049884116e-06,0.007925751025191552
LSTM,11,2021-01-04,2021-02-04,22,0.0192883999167722,0.022594952955079097,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.003306553038306896,1.0933292995136566e-05,0.011882348764917117
LSTM,11,2021-01-05,2021-01-06,1,0.016210703004980384,0.013321684424867022,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,-0.002889018580113362,8.346428356240226e-06,0.02058727433675811
LSTM,11,2021-01-05,2021-01-07,2,0.01670824694632782,0.017625053171451008,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0009168062251231866,8.405336544246272e-07,0.0014017213145371965
LSTM,11,2021-01-05,2021-01-08,3,0.01746341320918048,0.019386459036714328,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0019230458275338487,3.698105254795345e-06,0.005271505204301974
LSTM,11,2021-01-05,2021-01-11,4,0.017902059588273008,0.017577940779427665,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,-0.0003241188088453431,1.0505300224732407e-07,0.00016793624049493694
LSTM,11,2021-01-05,2021-01-12,5,0.017639156500876885,0.01917772321846928,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0015385667175923969,2.3671875444830422e-06,0.0034013581246366
LSTM,11,2021-01-05,2021-01-13,6,0.017293631882968376,0.01747021462165389,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.00017658273868551358,3.118146360167637e-08,5.1429095076827025e-05
LSTM,11,2021-01-05,2021-01-14,7,0.016820016758462383,0.02117456968167377,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.004354552923211387,1.8962131161048835e-05,0.024581141438565934
LSTM,11,2021-01-05,2021-01-15,8,0.016448139216603267,0.02025001081517378,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0038018715985705144,1.4454227652017118e-05,0.020196329017473813
LSTM,11,2021-01-05,2021-01-19,9,0.016172170095666117,0.018712267336739242,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.002540097241073125,6.452093994107301e-06,0.010142419127064262
LSTM,11,2021-01-05,2021-01-20,10,0.016509831257618166,0.016467263005864544,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,-4.2568251753621195e-05,1.8120560573596739e-09,3.3354247996886244e-06
LSTM,11,2021-01-05,2021-01-21,11,0.016485234267761394,0.017969266532047508,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0014840322642861135,2.202351761442169e-06,0.0036105487271254066
LSTM,11,2021-01-05,2021-01-22,12,0.016051260923463758,0.01814276661552043,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.002091505692056673,4.374396059905462e-06,0.007204122486685449
LSTM,11,2021-01-05,2021-01-25,13,0.01535898605387057,0.02183089534447465,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.00647190929060408,4.188560986580741e-05,0.05516904102067044
LSTM,11,2021-01-05,2021-01-26,14,0.015324313265228312,0.022055254025154628,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.006730940759926316,4.530556351363745e-05,0.05892481642257197
LSTM,11,2021-01-05,2021-01-27,15,0.01748829780209209,0.022882002577908667,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.005393704775816577,2.9092051208666548e-05,0.033100513911804796
LSTM,11,2021-01-05,2021-01-28,16,0.019746064080708906,0.02065818232621706,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0009121182455081554,8.319596937888757e-07,0.0010044150372430227
LSTM,11,2021-01-05,2021-01-29,17,0.021201964958745576,0.02083739970539403,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,-0.0003645652533515453,1.3290782395127643e-07,0.00015128801505581713
LSTM,11,2021-01-05,2021-02-01,18,0.02181818415891785,0.025743949684023465,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0039257655251056164,1.5411634958107776e-05,0.012963134087040418
LSTM,11,2021-01-05,2021-02-02,19,0.022604576840404886,0.0197021458957731,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,-0.002902430944631787,8.424105388356168e-06,0.00989063084031705
LSTM,11,2021-01-05,2021-02-03,20,0.022738826839730657,0.021532389446783616,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,-0.0012064373929470407,1.4554911831008522e-06,0.0015133508641522742
LSTM,11,2021-01-05,2021-02-04,21,0.0192883999167722,0.022380974256886108,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0030925743401139065,9.564016049130964e-06,0.010528641350061152
LSTM,11,2021-01-05,2021-02-05,22,0.01891939857755216,0.019104195611621157,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.00018479703406899806,3.414994380069843e-08,4.7088460439104196e-05
LSTM,11,2021-01-06,2021-01-07,1,0.01670824694632782,0.014138216548183776,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,-0.0025700303981440447,6.605056247384437e-06,0.014758064643458857
LSTM,11,2021-01-06,2021-01-08,2,0.01746341320918048,0.019895281476134345,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.0024318682669538655,5.913983267817197e-06,0.00814115469850063
LSTM,11,2021-01-06,2021-01-11,3,0.017902059588273008,0.02184003865166092,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.003937979063387911,1.5507679103681525e-05,0.018519076045872662
LSTM,11,2021-01-06,2021-01-12,4,0.017639156500876885,0.019585207126140095,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.0019460506252632105,3.7871130360873325e-06,0.005290020286635944
LSTM,11,2021-01-06,2021-01-13,5,0.017293631882968376,0.020001241912794135,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.002707610029825759,7.331152073613048e-06,0.010083937303231094
LSTM,11,2021-01-06,2021-01-14,6,0.016820016758462383,0.017792815231554106,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.0009727984730917225,9.463368692495867e-07,0.0015514182326719084
LSTM,11,2021-01-06,2021-01-15,7,0.016448139216603267,0.023417812073327157,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.006969672856723889,4.857633972975374e-05,0.05566186217751734
LSTM,11,2021-01-06,2021-01-19,8,0.016172170095666117,0.021423372382846393,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.005251202287180276,2.7575125460887362e-05,0.036075046635345664
LSTM,11,2021-01-06,2021-01-20,9,0.016509831257618166,0.021705147837634706,/content/daily_h22_run/results/models/lstm/lstm_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.00519531658001654,2.699131436659476e-05,0.03423469457267392
