model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
"GARCH(1,1)",12,2022-01-03,2022-01-04,1,0.01614599481483699,0.025791454328744974,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.009645459513907984,9.303488923443804e-05,0.09439229762325696
"GARCH(1,1)",12,2022-01-03,2022-01-05,2,0.014410253297274972,0.025589995675617233,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.011179742378342261,0.00012498663964610187,0.13738207697160076
"GARCH(1,1)",12,2022-01-03,2022-01-06,3,0.014134666904040284,0.024665815574655477,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.010531148670615192,0.00011090509232260014,0.12983468357690775
"GARCH(1,1)",12,2022-01-03,2022-01-07,4,0.013244425215464775,0.020497910807231817,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.007253485591767042,5.261305322997208e-05,0.08288161521888449
"GARCH(1,1)",12,2022-01-03,2022-01-10,5,0.016264424966203263,0.02104224629562087,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.004777821329417606,2.282757665583782e-05,0.030493418697473018
"GARCH(1,1)",12,2022-01-03,2022-01-11,6,0.017306551830875885,0.021108894300249995,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.0038023424693741092,1.4457808254406e-05,0.018479460181981766
"GARCH(1,1)",12,2022-01-03,2022-01-12,7,0.01721846540937992,0.020743866585630186,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.0035254011762502653,1.2428453453506754e-05,0.016319152002049808
"GARCH(1,1)",12,2022-01-03,2022-01-13,8,0.018245155734536056,0.02045590514798771,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.002210749413451653,4.887412969076827e-06,0.006298097166875127
"GARCH(1,1)",12,2022-01-03,2022-01-14,9,0.018024361159810553,0.02049563970089689,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.002471278541086336,6.107217627633809e-06,0.007912106444418976
"GARCH(1,1)",12,2022-01-03,2022-01-18,10,0.01732502916071636,0.018173673035284534,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.0008486438745681744,7.201964258420834e-07,0.001125449816105517
"GARCH(1,1)",12,2022-01-03,2022-01-19,11,0.01746651358708428,0.017986384760222414,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,0.0005198711731381339,2.7026603666001963e-07,0.0004259363637308944
"GARCH(1,1)",12,2022-01-03,2022-01-20,12,0.020180307835612806,0.01746305005779489,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,-0.002717257777817915,7.383489831111953e-06,0.010980365819481586
"GARCH(1,1)",12,2022-01-03,2022-01-21,13,0.020212054965290323,0.01666710874578854,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,-0.003544946219501785,1.2566643699159997e-05,0.019849165882726894
"GARCH(1,1)",12,2022-01-03,2022-01-24,14,0.034005006233430266,0.013821554331032833,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,-0.020183451902397433,0.00040737173069639056,0.5600096683978117
"GARCH(1,1)",12,2022-01-03,2022-01-25,15,0.03876852919565816,0.013362193269884673,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,-0.025406335925773488,0.0006454819051732486,0.8361802176275479
"GARCH(1,1)",12,2022-01-03,2022-01-26,16,0.04524383073647125,0.013641091430367167,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,-0.031602739306104084,0.0009987331316495761,1.1177513363758944
"GARCH(1,1)",12,2022-01-03,2022-01-27,17,0.048698122760092145,0.012200948033814583,/content/daily_h22_run/results/models/garch/garch_window_12.json,16.6,4796.56,0.03997958902093794,0.19994896604118248,-0.03649717472627756,0.0013320437630004334,1.6072124228979678
