model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
RW,10,2020-01-02,2020-01-03,1,0.0065927261298155794,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.001283158023493206,1.6464945132549912e-06,0.025212557966536542
RW,10,2020-01-02,2020-01-06,2,0.005795039013963178,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.00048547090764080453,2.3568200216558656e-07,0.003941506705828823
RW,10,2020-01-02,2020-01-07,3,0.005706868965995078,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0003973008596727043,1.5784797309666986e-07,0.002667305296318645
RW,10,2020-01-02,2020-01-08,4,0.005868730221199527,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.000559162114877154,3.1266227071389157e-07,0.005184367706895898
RW,10,2020-01-02,2020-01-09,5,0.005661509171240434,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0003519410649180602,1.2386251317565828e-07,0.002104312576531875
RW,10,2020-01-02,2020-01-10,6,0.005727900096279286,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.00041833198995691254,1.7500165382131036e-07,0.0029498351553620683
RW,10,2020-01-02,2020-01-13,7,0.0056771819864483075,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0003676138801259341,1.3513996486124463e-07,0.002291632844864999
RW,10,2020-01-02,2020-01-14,8,0.00579914109773892,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0004895729914165467,2.396817139245461e-07,0.004006479158114251
RW,10,2020-01-02,2020-01-15,9,0.005516682615673247,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.00020711450935087354,4.289641998365308e-08,0.0007415802582670938
RW,10,2020-01-02,2020-01-16,10,0.005329827735492985,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-2.0259629170611346e-05,4.104525741306862e-10,7.261253439638793e-06
RW,10,2020-01-02,2020-01-17,11,0.005120165090731022,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,0.00018940301559135144,3.587350231509772e-08,0.0006517939918326832
RW,10,2020-01-02,2020-01-21,12,0.005287338162544609,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,2.222994377776462e-05,4.941704003625759e-10,8.789064575465133e-06
RW,10,2020-01-02,2020-01-22,13,0.005465607881330565,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.00015603977500819148,2.434841138460702e-08,0.0004235608695530857
RW,10,2020-01-02,2020-01-23,14,0.005825525656842202,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0005159575505198286,2.6621219393842146e-07,0.004436309950184292
RW,10,2020-01-02,2020-01-24,15,0.006399115952621742,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0010895478462993689,1.187114509375593e-06,0.018555256442351675
RW,10,2020-01-02,2020-01-27,16,0.00920673295530138,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0038971648489790067,1.5187893860117565e-05,0.18356448643757095
RW,10,2020-01-02,2020-01-28,17,0.009734024217647803,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.00442445611132543,1.9575811881044945e-05,0.22718177987813348
RW,10,2020-01-02,2020-01-29,18,0.010067159190879547,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.004757591084557174,2.2634672927857907e-05,0.25627300477174053
RW,10,2020-01-02,2020-01-30,19,0.010841090066126095,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.005531521959803722,3.0597735191790806e-05,0.32796956464069504
RW,10,2020-01-02,2020-01-31,20,0.011896632420088624,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.006587064313766251,4.338941627369285e-05,0.43385778542714215
RW,10,2020-01-02,2020-02-03,21,0.012541788807794066,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.0072322207014716925,5.23050162747957e-05,0.5025552434898037
RW,10,2020-01-02,2020-02-04,22,0.013523087701891456,0.005309568106322373,,12.47,3257.85,0.015239675305380411,0.12344907980775074,-0.008213519595569083,6.74619041467973e-05,0.6120400756979669
RW,10,2020-01-03,2020-01-06,1,0.005795039013963178,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0007976871158524015,6.363047347969227e-07,0.007969697577946189
RW,10,2020-01-03,2020-01-07,2,0.005706868965995078,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0008858571638205017,7.847429146921032e-07,0.009927538126356161
RW,10,2020-01-03,2020-01-08,3,0.005868730221199527,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.000723995908616052,5.241700756927828e-07,0.0065112662557536005
RW,10,2020-01-03,2020-01-09,4,0.005661509171240434,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0009312169585751458,8.671650239379448e-07,0.011027295549369542
RW,10,2020-01-03,2020-01-10,5,0.005727900096279286,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0008648260335362935,7.479240682821182e-07,0.009439131629261466
RW,10,2020-01-03,2020-01-13,6,0.0056771819864483075,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.000915544143367272,8.382210784541118e-07,0.0106400987621047
RW,10,2020-01-03,2020-01-14,7,0.00579914109773892,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0007935850320766593,6.297772031361125e-07,0.007884300293754976
RW,10,2020-01-03,2020-01-15,8,0.005516682615673247,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0010760435141423325,1.1578696443277801e-06,0.014973457974856608
RW,10,2020-01-03,2020-01-16,9,0.005329827735492985,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0012628983943225947,1.594912354382588e-06,0.021088662438625505
RW,10,2020-01-03,2020-01-17,10,0.005120165090731022,0.0065927261298155794,,14.02,3234.85,0.016098439039781715,0.12687962421043703,0.0014725610390845575,2.1684360138297915e-06,0.029418780934262756
