model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_true_range,x_parkinson,x_vix_term_spread,x_vix,x_garman_klass,x_ret_spx_abs,x_bollinger_width_20,x_rv_diaria,x_atr_14,x_rogers_satchell,x_macd,x_roc_10,x_spy_volume,x_cpi,x_aaa,x_ndx_close,x_ust_10y,x_yield_slope,x_spx_high,x_gold_close,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,13,2023-01-04,2023-01-11,5,0.03393982797012345,0.03436089201267813,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.0004210640425546808,1.7729492793249002e-07,7.570135436330006e-05
LSTM,13,2023-01-04,2023-01-12,6,0.03450375433507931,0.020972472245808668,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,-0.013531282089270642,0.00018309559497941646,0.14733510677186468
LSTM,13,2023-01-04,2023-01-13,7,0.03528067985076386,0.022687175938080176,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,-0.012593503912683681,0.0001585963407987792,0.11355782781238744
LSTM,13,2023-01-04,2023-01-17,8,0.028083052231451605,0.03300059807480665,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.004917545843355048,2.4182257121498507e-05,0.012345573771000762
LSTM,13,2023-01-04,2023-01-18,9,0.027157569097948368,0.04497100930644757,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.0178134402084992,0.000317318652061776,0.10825283341342162
LSTM,13,2023-01-04,2023-01-19,10,0.02551939977546569,0.03463516867742794,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.009115768901962251,8.309724267398207e-05,0.04223665402187282
LSTM,13,2023-01-04,2023-01-20,11,0.025314552806924136,0.02297389691963188,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,-0.002340655887292254,5.478669982715889e-06,0.004862491051101703
LSTM,13,2023-01-04,2023-01-23,12,0.025515110041144436,0.0388177442501942,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.013302634209049764,0.00017696007689978104,0.07691196687110358
LSTM,13,2023-01-04,2023-01-24,13,0.025461298047346537,0.035584653153214026,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.010123355105867489,0.00010248231859949336,0.050268330972192965
LSTM,13,2023-01-04,2023-01-25,14,0.027134218295468103,0.027047539986537618,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,-8.667830893048512e-05,7.513129239048615e-09,5.123995171274487e-06
LSTM,13,2023-01-04,2023-01-26,15,0.0239487615554756,0.03905727164316323,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.01510851008768763,0.00022826707706975887,0.10228282584814119
LSTM,13,2023-01-04,2023-01-27,16,0.023921527185503427,0.02293549767380501,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,-0.0009860295116984157,9.72254197940216e-07,0.0008984701027914266
LSTM,13,2023-01-04,2023-01-30,17,0.024456436278436133,0.02807262204047244,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.0036161857620363065,1.3076799465554103e-05,0.009085982838014983
LSTM,13,2023-01-04,2023-01-31,18,0.023418794560538136,0.03350218158850681,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.010083387027968675,0.00010167469395580695,0.05709464496471961
LSTM,13,2023-01-04,2023-02-01,19,0.02567722187728112,0.0257096312114104,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,3.2409334129280404e-05,1.0503649387033396e-09,7.952134137845235e-07
LSTM,13,2023-01-04,2023-02-02,20,0.026364289010466203,0.02576598353016013,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,-0.0005983054803060731,3.5796944776428077e-07,0.00026549942395681647
LSTM,13,2023-01-04,2023-02-03,21,0.026513788826696517,0.027589969877154903,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,0.0010761810504583864,1.158165653365716e-06,0.0007811233630534709
LSTM,13,2023-01-04,2023-02-06,22,0.02571750769142773,0.018178742940589118,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,57.39,8.03769097e-05,1.8,22.01,0.0001072747904,0.007510674075,0.07183043419,5.641022507e-05,66.88402376637684,0.0001067695116,-27.79184301869691,0.009249121189,85934098,298.786,4.59,10914.8,3.6827,-0.8001,3873.16,1854.56,3852.97,0.030492942254020664,0.17462228452869544,-0.007538764750838613,5.683297396848678e-05,0.06778315138824076
LSTM,13,2023-01-05,2023-01-06,1,0.034062972144680376,0.025939342413735574,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,-0.008123629730944801,6.59933600054903e-05,0.0407278313175794
LSTM,13,2023-01-05,2023-01-09,2,0.03413736800581105,0.0219516719678884,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,-0.012185696037922647,0.0001484911879286437,0.11356539891714945
LSTM,13,2023-01-05,2023-01-10,3,0.03409010457908161,0.030611029659947706,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,-0.0034790749191339065,1.2103962292946598e-05,0.006007529050926941
LSTM,13,2023-01-05,2023-01-11,4,0.03393982797012345,0.02854663867325229,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,-0.005393189296871163,2.9086490791885667e-05,0.015875549254356525
LSTM,13,2023-01-05,2023-01-12,5,0.03450375433507931,0.030527016284174452,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,-0.003976738050904857,1.5814445525514564e-05,0.007813395994614947
LSTM,13,2023-01-05,2023-01-13,6,0.03528067985076386,0.019777077879710916,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,-0.015503601971052942,0.00024036167407683666,0.20510581178883047
LSTM,13,2023-01-05,2023-01-17,7,0.028083052231451605,0.02176897962606979,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,-0.0063140726053818146,3.986751286603309e-05,0.03536881679185577
LSTM,13,2023-01-05,2023-01-18,8,0.027157569097948368,0.02973699119130011,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,0.002579422093351741,6.653418335671077e-06,0.003994776776419684
LSTM,13,2023-01-05,2023-01-19,9,0.02551939977546569,0.03659370975695458,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,0.011074309981488888,0.0001226403415661044,0.05780863602798325
LSTM,13,2023-01-05,2023-01-20,10,0.025314552806924136,0.029961805412275923,/content/daily_h22_run/results/models/lstm/lstm_window_13.pt,50.55,3.440586348e-05,1.61,22.46,2.124951673e-05,0.01171390238,0.07262334165,0.0001372155091,65.71730778306419,1.457884228e-05,-29.33550920946254,-0.003537766706,76970456,298.786,4.56,10741.22,3.7181,-0.8756,3839.74,1832.89,3808.1,0.030795094712810004,0.17548531195746842,0.004647252605351787,2.1596956777948974e-05,0.013438083766177389
