model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
VIX_calibrated,1,2011-01-03,2011-01-04,1,0.0050090604711606765,0.012981056335234206,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.00797199586407353,6.355271805680548e-05,0.33811736530631586
VIX_calibrated,1,2011-01-03,2011-01-05,2,0.005125643703682044,0.012920194726223494,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.00779455102254145,6.075502564300196e-05,0.32125112179074833
VIX_calibrated,1,2011-01-03,2011-01-06,3,0.005211320176283778,0.012926054881015685,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.007714734704731907,5.951713156439491e-05,0.31157583059668337
VIX_calibrated,1,2011-01-03,2011-01-07,4,0.005357848214659459,0.012922931557864512,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.007565083343205053,5.7230485989638546e-05,0.2950409925808315
VIX_calibrated,1,2011-01-03,2011-01-10,5,0.005440319274201382,0.012952908073894803,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.007512588799693421,5.643899047327903e-05,0.2874901322184851
VIX_calibrated,1,2011-01-03,2011-01-11,6,0.0054478462245297855,0.01304544273589306,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.007597596511363274,5.7723472749479384e-05,0.290823829844705
VIX_calibrated,1,2011-01-03,2011-01-12,7,0.005497559797624746,0.013203013662097508,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.007705453864472763,5.937401925751823e-05,0.2925275291788514
VIX_calibrated,1,2011-01-03,2011-01-13,8,0.005427454889892706,0.013367179550114742,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.007939724660222035,6.303922768013792e-05,0.307360531181579
VIX_calibrated,1,2011-01-03,2011-01-14,9,0.005383293310627093,0.013510201607117649,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.008126908296490556,6.604663845956703e-05,0.31860610857717386
VIX_calibrated,1,2011-01-03,2011-01-18,10,0.005194804498286773,0.01368063803240192,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.008485833534115146,7.200937076871316e-05,0.3480420206171788
VIX_calibrated,1,2011-01-03,2011-01-19,11,0.005405677379051627,0.013908517869681572,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.008502840490629944,7.229829640909607e-05,0.33371116511530285
VIX_calibrated,1,2011-01-03,2011-01-20,12,0.005861984280011414,0.014146963220603489,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_01.json,17.61,1271.87,0.011764620722793401,0.10846483634244511,0.008284978940592075,6.864087604605417e-05,0.2953752624238901
