model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_volume_medio_22d,x_spy_volume,x_stress_index,x_ukx_close,x_baa_aaa_spread,x_baa,x_bollinger_width_20,x_obv,x_parkinson,x_indu_close,x_garman_klass,x_cpi,x_ndx_close,x_vix_term_spread,x_ret_spx_abs,x_atr_14,x_rv_diaria,x_industrial_production,x_aaa,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,9,2019-02-01,2019-02-22,14,0.01089906444278448,0.011977788462129876,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.0010787240193453965,1.1636455099126873e-06,0.004316651989658249
LSTM,9,2019-02-01,2019-02-25,15,0.009815769673523052,0.012877403707222377,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.003061634033699325,9.373602956306001e-06,0.03373145129677457
LSTM,9,2019-02-01,2019-02-26,16,0.009676950378750838,0.010297110724453315,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.0006201603457024769,3.8459885438181563e-07,0.00188989895443048
LSTM,9,2019-02-01,2019-02-27,17,0.009513804046171546,0.009858177953700559,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.00034437390752901226,1.1859338818680069e-07,0.0006247433080426301
LSTM,9,2019-02-01,2019-02-28,18,0.00837112109812472,0.010370240245203562,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.001999119147078841,3.996477364217233e-06,0.021377748979446443
LSTM,9,2019-02-01,2019-03-01,19,0.008609475340695054,0.011586775830891842,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.002977300490196788,8.864318208926035e-06,0.0400442828548373
LSTM,9,2019-02-01,2019-03-04,20,0.009367346307443595,0.009646406737816427,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.00027906043037283224,7.787472379987035e-08,0.0004266914177091241
LSTM,9,2019-02-01,2019-03-05,21,0.009032807301055462,0.010409551392908,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.0013767440918525387,1.8954242944508713e-06,0.009602809027517978
LSTM,9,2019-02-01,2019-03-06,22,0.008932065318926234,0.010348350223497173,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,16.14,94013355.18,85782524,-0.1226,7020.22,1.2,5.01,0.07264030717,9578280788,1.9260532e-05,25063.89,2.576464404e-05,252.767,6875.52,1.45,0.0008982318744,39.75317976046126,8.068205002e-07,104.0936,3.81,2706.53,0.0072722103986823,0.08527725604569075,0.0014162849045709393,2.0058629309155144e-06,0.010318524777966465
LSTM,9,2019-02-04,2019-02-05,1,0.017418166021883955,0.02339711692136556,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.005978950899481604,3.574785385841188e-05,0.03955691326261279
LSTM,9,2019-02-04,2019-02-06,2,0.015151565529896055,0.01690753223967502,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0017559667097789642,3.083419085851961e-06,0.005798288300157273
LSTM,9,2019-02-04,2019-02-07,3,0.01516259597982531,0.017953503948200392,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.002790907968375082,7.789167287939528e-06,0.013501704677675974
LSTM,9,2019-02-04,2019-02-08,4,0.014241619737404242,0.018191020809926146,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.003949401072521903,1.5597768831637162e-05,0.02765229375011158
LSTM,9,2019-02-04,2019-02-11,5,0.013867336002556092,0.0140049278292394,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.00013759182668330802,1.8931510770049474e-08,4.857912993716518e-05
LSTM,9,2019-02-04,2019-02-12,6,0.013440187228846491,0.017333763218395328,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0038935759895488368,1.5159933986391203e-05,0.029783151847846856
LSTM,9,2019-02-04,2019-02-13,7,0.013209923560930616,0.012879282775938125,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,-0.00033064078499249125,1.0932332870045083e-07,0.00032399992964804447
LSTM,9,2019-02-04,2019-02-14,8,0.01308215402960965,0.01381303517428536,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0007308811446757098,5.341872476424759e-07,0.0014512886570192673
LSTM,9,2019-02-04,2019-02-15,9,0.013187867842388692,0.012600781891903017,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,-0.0005870859504856756,3.4466991325766915e-07,0.0010527946756495599
LSTM,9,2019-02-04,2019-02-19,10,0.013286491234531487,0.014015346763569749,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0007288555290382616,5.312303822096442e-07,0.001401001765668708
LSTM,9,2019-02-04,2019-02-20,11,0.012638259374220265,0.013320625542053304,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0006823661678330394,4.656235870031476e-07,0.0013586695674088212
LSTM,9,2019-02-04,2019-02-21,12,0.012215242466544986,0.011647589656677454,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,-0.0005676528098675325,3.22229712550505e-07,0.0011503540787387578
LSTM,9,2019-02-04,2019-02-22,13,0.01089906444278448,0.01114413539808947,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.00024507095530499137,6.005977313410109e-08,0.0002454070880504311
LSTM,9,2019-02-04,2019-02-25,14,0.009815769673523052,0.012070988901311927,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0022552192277888756,5.0860137653886525e-06,0.019985020135790288
LSTM,9,2019-02-04,2019-02-26,15,0.009676950378750838,0.012757316938256557,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.003080366559505719,9.4886581409211e-06,0.034899366939919796
LSTM,9,2019-02-04,2019-02-27,16,0.009513804046171546,0.010041117070857619,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0005273130246860724,2.780590260035744e-07,0.0014291940496693467
LSTM,9,2019-02-04,2019-02-28,17,0.00837112109812472,0.009669089551325415,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.001297968453200694,1.6847221055042023e-06,0.009907382672076137
LSTM,9,2019-02-04,2019-03-01,18,0.008609475340695054,0.010342728338580177,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0017332529978851229,3.0041659546777656e-06,0.015838519551551578
LSTM,9,2019-02-04,2019-03-04,19,0.009367346307443595,0.011417046388484946,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0020497000810413505,4.2012704222209184e-06,0.018347888933592404
LSTM,9,2019-02-04,2019-03-05,20,0.009032807301055462,0.009803357501008643,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0007705501999531808,5.937476106478869e-07,0.0032610813039455344
LSTM,9,2019-02-04,2019-03-06,21,0.008932065318926234,0.010397259269113137,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0014651939501869032,2.146793311664301e-06,0.010973421854019394
LSTM,9,2019-02-04,2019-03-07,22,0.009088013490678065,0.010609537104605243,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.73,91077540.73,60744844,-0.1226,7034.13,1.2,5.03,0.0718524501,9639025632,3.376845978e-05,25239.37,2.911782395e-05,252.767,6959.96,1.46,0.006753348935,38.78795263471401,4.560772184e-05,104.0936,3.83,2724.87,0.0075122975663324855,0.08667351133035102,0.0015215236139271785,2.315034107738022e-06,0.011386044117504879
LSTM,9,2019-02-05,2019-02-06,1,0.015151565529896055,0.021838768161947093,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.006687202632051038,4.471867904211033e-05,0.05937501682204549
LSTM,9,2019-02-05,2019-02-07,2,0.01516259597982531,0.015634358113067928,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.00047176213324261716,2.2255951036162486e-07,0.00046462693230830965
LSTM,9,2019-02-05,2019-02-08,3,0.014241619737404242,0.016738807799098795,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.002497188061694553,6.235948215469799e-06,0.012375659835169195
LSTM,9,2019-02-05,2019-02-11,4,0.013867336002556092,0.016767587244673837,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0029002512421177455,8.411457267405526e-06,0.016943830905913337
LSTM,9,2019-02-05,2019-02-12,5,0.013440187228846491,0.013262998854937653,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,-0.00017718837390883792,3.139571984845815e-08,8.845254761258303e-05
LSTM,9,2019-02-05,2019-02-13,6,0.013209923560930616,0.01626631212983298,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.003056388568902363,9.341511084117033e-06,0.020231061434842212
LSTM,9,2019-02-05,2019-02-14,7,0.01308215402960965,0.011929679587841663,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,-0.0011524744417679873,1.328197338928434e-06,0.0043860136693165686
LSTM,9,2019-02-05,2019-02-15,8,0.013187867842388692,0.012927712013882478,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,-0.0002601558285062148,6.768105510575504e-08,0.00019980925557638862
LSTM,9,2019-02-05,2019-02-19,9,0.013286491234531487,0.012013257180669406,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,-0.0012732340538620813,1.6211249559140693e-06,0.005248731103921989
LSTM,9,2019-02-05,2019-02-20,10,0.012638259374220265,0.01287085833107698,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.00023259895685671592,5.410227473083239e-08,0.0001652885027965123
LSTM,9,2019-02-05,2019-02-21,11,0.012215242466544986,0.01275312313085685,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0005378806643118635,2.8931560904057156e-07,0.0009152510317445017
LSTM,9,2019-02-05,2019-02-22,12,0.01089906444278448,0.01114352454012484,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.00024446009734036163,5.976073919165908e-08,0.0002442031018001778
LSTM,9,2019-02-05,2019-02-25,13,0.009815769673523052,0.01089188574649382,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0010761160729707685,1.1580258025060285e-06,0.005228047889743737
LSTM,9,2019-02-05,2019-02-26,14,0.009676950378750838,0.01152095562257584,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0018440052438250011,3.400355339254102e-06,0.01436417463673445
LSTM,9,2019-02-05,2019-02-27,15,0.009513804046171546,0.01223696980167285,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0027231657555013035,7.415631731934985e-06,0.02918192523958263
LSTM,9,2019-02-05,2019-02-28,16,0.00837112109812472,0.009728962537376065,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0013578414392513439,1.843733374148161e-06,0.010752516812960522
LSTM,9,2019-02-05,2019-03-01,17,0.008609475340695054,0.009039161509021674,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0004296861683266203,1.846302032512127e-07,0.0011669712112527542
LSTM,9,2019-02-05,2019-03-04,18,0.009367346307443595,0.010015066147460661,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.000647719840017066,4.195409911517336e-07,0.0021861850025008955
LSTM,9,2019-02-05,2019-03-05,19,0.009032807301055462,0.011048729365524482,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0020159220644690203,4.0639417700130365e-06,0.018994860025748128
LSTM,9,2019-02-05,2019-03-06,20,0.008932065318926234,0.009601583377646952,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0006695180587207184,4.4825443095315933e-07,0.0025504096557078526
LSTM,9,2019-02-05,2019-03-07,21,0.009088013490678065,0.009935586626875348,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0008475731361972834,7.183802212032987e-07,0.003859770806793561
LSTM,9,2019-02-05,2019-03-08,22,0.009773842803960778,0.010508369413115483,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.57,87246584.23,79552774,-0.1226,7177.37,1.19,4.98,0.0729002576,9718578406,1.080426186e-05,25411.52,1.044697876e-05,252.767,7023.52,1.5,0.004697431279,37.08524173223442,2.206586063e-05,104.0936,3.79,2737.7,0.0073117073393240166,0.08550852202747991,0.0007345266091547051,5.395293395563089e-07,0.002563111567703391
LSTM,9,2019-02-06,2019-02-07,1,0.01516259597982531,0.02056121809632301,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.38,86898532.45,58347791,-0.1226,7173.09,1.2,4.98,0.07392761719,9660230615,9.382934583e-06,25390.3,1.239565047e-05,252.767,6997.62,1.52,0.002226972878,35.43129589421766,4.959408201e-06,104.0936,3.78,2731.61,0.009683037447380312,0.09840242602385528,0.005398622116497701,2.9145120756738115e-05,0.042011739525334324
LSTM,9,2019-02-06,2019-02-08,2,0.014241619737404242,0.014566339931873153,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.38,86898532.45,58347791,-0.1226,7173.09,1.2,4.98,0.07392761719,9660230615,9.382934583e-06,25390.3,1.239565047e-05,252.767,6997.62,1.52,0.002226972878,35.43129589421766,4.959408201e-06,104.0936,3.78,2731.61,0.009683037447380312,0.09840242602385528,0.0003247201944689103,1.0544320469592691e-07,0.00025223353151537786
LSTM,9,2019-02-06,2019-02-11,3,0.013867336002556092,0.016040233775752852,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.38,86898532.45,58347791,-0.1226,7173.09,1.2,4.98,0.07392761719,9660230615,9.382934583e-06,25390.3,1.239565047e-05,252.767,6997.62,1.52,0.002226972878,35.43129589421766,4.959408201e-06,104.0936,3.78,2731.61,0.009683037447380312,0.09840242602385528,0.00217289777319676,4.721484732763439e-06,0.01009856215980287
LSTM,9,2019-02-06,2019-02-12,4,0.013440187228846491,0.016088660051777424,/content/daily_h22_run/results/models/lstm/lstm_window_09.pt,15.38,86898532.45,58347791,-0.1226,7173.09,1.2,4.98,0.07392761719,9660230615,9.382934583e-06,25390.3,1.239565047e-05,252.767,6997.62,1.52,0.002226972878,35.43129589421766,4.959408201e-06,104.0936,3.78,2731.61,0.009683037447380312,0.09840242602385528,0.0026484728229309324,7.014408293803742e-06,0.015248048570335904
