model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
VIX_calibrated,4,2014-01-02,2014-01-03,1,0.006051715024226119,0.004348730275373775,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0017029847488523441,2.9001570548236816e-06,0.06114725756644268
VIX_calibrated,4,2014-01-02,2014-01-06,2,0.0059985534073862465,0.004270353165531139,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0017282002418551072,2.986676075948051e-06,0.06487545485697521
VIX_calibrated,4,2014-01-02,2014-01-07,3,0.0053442270484452895,0.0042689736704462165,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.001075253377999073,1.1561698268984174e-06,0.027232838130578862
VIX_calibrated,4,2014-01-02,2014-01-08,4,0.005385242030708767,0.004260831145638484,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0011244108850702829,1.2642998384645368e-06,0.02969672098692877
VIX_calibrated,4,2014-01-02,2014-01-09,5,0.005445906857398428,0.004312995208085845,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0011329116493125832,1.2834888051481575e-06,0.029442302943545773
VIX_calibrated,4,2014-01-02,2014-01-10,6,0.005628588511780617,0.004447375732157395,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.001181212779623222,1.3952636307452183e-06,0.03005319995683342
VIX_calibrated,4,2014-01-02,2014-01-13,7,0.006274064488369086,0.004667110457322579,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0016069540310465072,2.5823012578966187e-06,0.048430294781636185
VIX_calibrated,4,2014-01-02,2014-01-14,8,0.0060364649450577465,0.004902935404444523,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0011335295406132238,1.284889219442826e-06,0.023209580974666633
VIX_calibrated,4,2014-01-02,2014-01-15,9,0.00596022488940055,0.005115646279183871,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0008445786102166787,7.133130288355365e-07,0.012292675599691716
VIX_calibrated,4,2014-01-02,2014-01-16,10,0.005976521741030056,0.005373640595058211,/content/daily_h22_run/results/models/vix_calibrated/vix_calibrated_window_04.json,14.23,1831.98,0.020923955554706993,0.14465115123878894,-0.0006028811459718453,3.634656761683254e-07,0.005859188373436908
