model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
"GARCH(1,1)",6,2016-01-04,2016-01-05,1,0.017270168088121304,0.03397608531545678,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.016705917227335478,0.00027908767040658427,0.18497992633113292
"GARCH(1,1)",6,2016-01-04,2016-01-06,2,0.01707874747507813,0.03295202678110689,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.01587327930602876,0.0002519609959272008,0.17550917688636547
"GARCH(1,1)",6,2016-01-04,2016-01-07,3,0.017275890058483578,0.029603850608437347,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.012327960549953769,0.00015197861132121643,0.12216156875332262
"GARCH(1,1)",6,2016-01-04,2016-01-08,4,0.01857724086179332,0.030424300532027077,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.011847059670233757,0.0001403528228300792,0.10390978292797248
"GARCH(1,1)",6,2016-01-04,2016-01-11,5,0.019867072374134955,0.03132615060324876,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.011459078229113805,0.00013131047386094998,0.08959040756321546
"GARCH(1,1)",6,2016-01-04,2016-01-12,6,0.01922992071910438,0.03202565200825795,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.01279573128915357,0.0001637307392242237,0.11052345374007544
"GARCH(1,1)",6,2016-01-04,2016-01-13,7,0.02147475744061237,0.03336197417954579,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.01188721673893342,0.0001413059217983789,0.08422822967390187
"GARCH(1,1)",6,2016-01-04,2016-01-14,8,0.024282675330279814,0.030352949638690292,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.006070274308410478,3.684823017934831e-05,0.023140951821611244
"GARCH(1,1)",6,2016-01-04,2016-01-15,9,0.02700250615504825,0.031496001189276986,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.0044934950342287346,2.0191497622638297e-05,0.011262161859795228
"GARCH(1,1)",6,2016-01-04,2016-01-19,10,0.028057962590189826,0.031622174778871255,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,0.0035642121886814288,1.2703608525945261e-05,0.00687371414003346
"GARCH(1,1)",6,2016-01-04,2016-01-20,11,0.035867546853252226,0.030650786019476493,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,-0.005216760833775733,2.7214593596816483e-05,0.013025311645030957
"GARCH(1,1)",6,2016-01-04,2016-01-21,12,0.03795030096625828,0.029430555750614536,/content/daily_h22_run/results/models/garch/garch_window_06.json,20.7,2012.66,0.051217910369908255,0.22631374321924919,-0.008519745215643745,7.258605853948447e-05,0.03524239724678635
