model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix_term_spread,x_stress_index,x_vix,x_parkinson,x_true_range,x_volume_medio_22d,x_spy_volume,x_bollinger_width_20,x_garman_klass,x_macd,x_ret_spx_abs,x_baa,x_baa_aaa_spread,x_rv_diaria,x_rogers_satchell,x_ukx_close,x_spx_low,x_roc_10,x_indu_close,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,5,2015-01-02,2015-01-20,11,0.015311646248454396,0.008636688630077795,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.0066749576183766,4.455505920712382e-05,0.2002662634862431
TSMixerX,5,2015-01-02,2015-01-21,12,0.015026569944245874,0.006772666065433023,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.008253903878812852,6.812692924068184e-05,0.42178308232377804
TSMixerX,5,2015-01-02,2015-01-22,13,0.01535338243241501,0.009082306826954014,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.0062710756054609965,3.9326389249408004e-05,0.16546408727299844
TSMixerX,5,2015-01-02,2015-01-23,14,0.015109001460262648,0.00819243713630445,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.006916564323958197,4.783886204745131e-05,0.23218285630522262
TSMixerX,5,2015-01-02,2015-01-26,15,0.015453018148703278,0.007374357038947583,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.008078661109755695,6.526476532627912e-05,0.3557115670553017
TSMixerX,5,2015-01-02,2015-01-27,16,0.016380598538715242,0.004096833065284939,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.012283765473430304,0.00015089089420623842,1.6124729926449053
TSMixerX,5,2015-01-02,2015-01-28,17,0.01767451707054977,0.006262871832872,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.011411645237677771,0.00013022564703061375,0.7846255639925312
TSMixerX,5,2015-01-02,2015-01-29,18,0.01899439366262889,0.005837782708809071,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.013156610953819821,0.0001730964117901717,1.0739071971480474
TSMixerX,5,2015-01-02,2015-01-30,19,0.01947790043034146,0.009955690954522683,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.009522209475818777,9.067247330137291e-05,0.2853227570583923
TSMixerX,5,2015-01-02,2015-02-02,20,0.02137700133561727,0.005757890663007682,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.015619110672609588,0.00024395661820322674,1.400900103763318
TSMixerX,5,2015-01-02,2015-02-03,21,0.021292055817805845,0.004425717081457116,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.016866338736348727,0.00028447338236925755,2.240082676295608
TSMixerX,5,2015-01-02,2015-02-04,22,0.020828360989592714,0.008436813076800994,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,20.08802242630293,1.67,-0.4814,17.79,5.892520251e-05,26.32,143536082.2,121465865,0.06756051007,8.164300848e-05,10.54387782524054,0.0003400451807,4.63,0.96,1.156307249e-07,8.180426369e-05,6547.8,2046.04,0.02250992354,17832.99,2058.2,0.02998287110122845,0.17315562682520153,-0.01239154791279172,0.00015355045967501284,0.5650365487663178
TSMixerX,5,2015-01-05,2015-01-06,1,0.01561831176224052,0.006291401955965488,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.009326909806275032,8.699124653438936e-05,0.5732249991853042
TSMixerX,5,2015-01-05,2015-01-07,2,0.015779675122665492,0.009040161228193429,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.006739513894472063,4.5421047533781996e-05,0.18846243431635257
TSMixerX,5,2015-01-05,2015-01-08,3,0.01633699883493415,0.009356348069494362,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.006980650765439789,4.8729485109035116e-05,0.188709766032074
TSMixerX,5,2015-01-05,2015-01-09,4,0.016494950340411714,0.010647062334223394,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.00584788800618832,3.4197794132921204e-05,0.11147869149815248
TSMixerX,5,2015-01-05,2015-01-12,5,0.01566038390111897,0.0075404966140041356,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.008119887287114835,6.593256955544911e-05,0.3459910422948589
TSMixerX,5,2015-01-05,2015-01-13,6,0.018011539520546446,0.00800481134325417,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.010006728177292276,0.00010013460881421519,0.4391193379771554
TSMixerX,5,2015-01-05,2015-01-14,7,0.01844084872488741,0.0096558891586663,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.00878495956622111,7.717551458013979e-05,0.2628030349686048
TSMixerX,5,2015-01-05,2015-01-15,8,0.018686604919314988,0.006572319834569506,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.012114285084745482,0.00014675590311448685,0.7982880860903754
TSMixerX,5,2015-01-05,2015-01-16,9,0.01790359558528494,0.007341153130008521,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.010562442455276419,0.00011156519062102575,0.5472931883415315
TSMixerX,5,2015-01-05,2015-01-20,10,0.015311646248454396,0.011899928103514862,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.0034117181449395337,1.1639820700509652e-05,0.03461936277261857
TSMixerX,5,2015-01-05,2015-01-21,11,0.015026569944245874,0.00866414193763336,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.006362428006612514,4.048049013932729e-05,0.18371316095833956
TSMixerX,5,2015-01-05,2015-01-22,12,0.01535338243241501,0.008245447314675872,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.007107935117739139,5.0522741637989304e-05,0.24036900747694911
TSMixerX,5,2015-01-05,2015-01-23,13,0.015109001460262648,0.008047865209713052,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.007061136250549596,4.98596451488256e-05,0.24750863507382648
TSMixerX,5,2015-01-05,2015-01-26,14,0.015453018148703278,0.007993642547744538,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.00745937560095874,5.5642284356178564e-05,0.27400572845879534
TSMixerX,5,2015-01-05,2015-01-27,15,0.016380598538715242,0.009090046052197223,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.007290552486518019,5.315215555867407e-05,0.21311927013901788
TSMixerX,5,2015-01-05,2015-01-28,16,0.01767451707054977,0.004901634269544153,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.012772882801005619,0.00016314653504822515,1.3232864491846552
TSMixerX,5,2015-01-05,2015-01-29,17,0.01899439366262889,0.007295528054798256,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.011698865607830636,0.00013686345651008248,0.6466843671075333
TSMixerX,5,2015-01-05,2015-01-30,18,0.01947790043034146,0.00783535579224511,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.01164254463809635,0.00013554884565006607,0.5752644294115168
TSMixerX,5,2015-01-05,2015-02-02,19,0.02137700133561727,0.010244613260173091,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.011132388075444179,0.00012393006426229174,0.35109411048825545
TSMixerX,5,2015-01-05,2015-02-03,20,0.021292055817805845,0.006407060966486532,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.014884994851319312,0.00022156307172380244,1.1222839169736911
TSMixerX,5,2015-01-05,2015-02-04,21,0.020828360989592714,0.005051625748583401,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.015776735241009313,0.0002489053748649052,1.7064951220680706
TSMixerX,5,2015-01-05,2015-02-05,22,0.020218996071893303,0.008842007994292871,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,21.57173511013843,0.87,-0.4814,19.92,0.000119778201,40.86,149908784.0,169632646,0.06845417485,5.936053371e-05,6.267594453809579,0.01844721551,4.56,0.97,0.00034029976,2.924482372e-05,6417.16,2017.34,-0.01972123441,17501.65,2020.58,0.027285708100629892,0.1651838615017517,-0.011376988077600432,0.00012943585771786238,0.459588767367741
TSMixerX,5,2015-01-06,2015-01-07,1,0.015779675122665492,0.0062796328175505605,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.009500042305114932,9.025080379897342e-05,0.5914228261279417
TSMixerX,5,2015-01-06,2015-01-08,2,0.01633699883493415,0.011261127601028436,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.005075871233905715,2.5764468783191528e-05,0.07866707260412631
TSMixerX,5,2015-01-06,2015-01-09,3,0.016494950340411714,0.01132016891372039,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.0051747814266913245,2.6778362814029498e-05,0.08066104756432324
TSMixerX,5,2015-01-06,2015-01-12,4,0.01566038390111897,0.011412789218422753,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.004247594682696218,1.8042060588469183e-05,0.055778874992608474
TSMixerX,5,2015-01-06,2015-01-13,5,0.018011539520546446,0.00770147458709938,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.010310064933447067,0.00010629743893189487,0.48911228024611253
TSMixerX,5,2015-01-06,2015-01-14,6,0.01844084872488741,0.008749512859507765,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.009691335865379645,9.392199085559383e-05,0.36207269003774156
TSMixerX,5,2015-01-06,2015-01-15,7,0.018686604919314988,0.011910021497786971,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.006776583421528017,4.592208286892836e-05,0.11855486369284085
TSMixerX,5,2015-01-06,2015-01-16,8,0.01790359558528494,0.007421864638237115,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.010481730947047824,0.00010986668364630007,0.5317060604999835
TSMixerX,5,2015-01-06,2015-01-20,9,0.015311646248454396,0.007401870326640297,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_05.pt,22.73161117369997,0.3,-0.4814,21.12,0.0001274618863,37.81,151455607.5,209151408,0.07057538072,0.0001402784878,1.412300137688362,0.008933269125,4.49,0.99,7.980329726e-05,0.0001301559784,6366.51,1992.44,-0.0328592471,17371.64,2002.61,0.026505888434927807,0.16280629114050785,-0.007909775921814098,6.256455513331007e-05,0.3417375316889921
