model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix,x_stress_index,x_true_range,x_parkinson,x_bollinger_width_20,x_macd,x_garman_klass,x_spy_volume,x_baa_aaa_spread,x_vix_term_spread,x_volume_medio_22d,x_ret_spx_abs,x_rogers_satchell,x_rv_diaria,x_baa,x_roc_10,x_rsi_14,x_ust_3m,x_spx_low,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,1,2011-01-03,2011-01-19,11,0.005405677379051627,0.008339519829221572,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0029338424501699446,8.607431522419184e-06,0.08175594755104054
TSMixerX,1,2011-01-03,2011-01-20,12,0.005861984280011414,0.008656456630130914,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0027944723501195003,7.809075715582403e-06,0.06699788832605758
TSMixerX,1,2011-01-03,2011-01-21,13,0.006046763170552869,0.00851045298374568,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0024636898131928115,6.06976749563003e-06,0.05228219848962734
TSMixerX,1,2011-01-03,2011-01-24,14,0.006078241285063041,0.009724283755945114,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0036460424708820733,1.3293625699475855e-05,0.09496883792248534
TSMixerX,1,2011-01-03,2011-01-25,15,0.006538809164751029,0.009169558954026503,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.002630749789275474,6.920844453772951e-06,0.05123376185329276
TSMixerX,1,2011-01-03,2011-01-26,16,0.00660431460544079,0.0112311917481141,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0046268771426733095,2.140799209339273e-05,0.11900500883782716
TSMixerX,1,2011-01-03,2011-01-27,17,0.006561040560792479,0.009956948534822466,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.003395907974029987,1.1532190968080451e-05,0.07606233337125601
TSMixerX,1,2011-01-03,2011-01-28,18,0.0077549162443153125,0.009527902813377835,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0017729865690625226,3.1434813740760954e-06,0.019814023670458702
TSMixerX,1,2011-01-03,2011-01-31,19,0.007831908776474343,0.011238014771469816,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0034061059949954727,1.1601558049144099e-05,0.05800807638543981
TSMixerX,1,2011-01-03,2011-02-01,20,0.008243538689380414,0.009934434816162636,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0016908961267822226,2.859129711567122e-06,0.016371713283234612
TSMixerX,1,2011-01-03,2011-02-02,21,0.008248449883260138,0.009615738213637558,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0013672883303774194,1.8694773783862711e-06,0.011183106296828393
TSMixerX,1,2011-01-03,2011-02-03,22,0.008235004762223651,0.010125582399427546,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.383827623443905,17.61,-0.2444,18.55,7.73279772e-05,0.0434612536,14.92226571820356,5.815923911e-05,138725191,1.11,3.01,117577725.0,0.01125130963,4.942010607e-05,0.0001265919685,6.04,0.02247751043,75.53149068579087,0.1197,1257.62,1271.87,0.011764620722793401,0.10846483634244511,0.0018905776372038947,3.5742838022954613e-06,0.01995821299895173
TSMixerX,1,2011-01-04,2011-01-05,1,0.005125643703682044,0.008086334065868728,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0029606903621866836,8.765687420745117e-06,0.0897843123296751
TSMixerX,1,2011-01-04,2011-01-06,2,0.005211320176283778,0.00857412903522749,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.003362808858943713,1.1308483421790317e-05,0.10571206654442511
TSMixerX,1,2011-01-04,2011-01-07,3,0.005357848214659459,0.00729911305301151,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0019412648383520517,3.768509172622017e-06,0.04323139510053564
TSMixerX,1,2011-01-04,2011-01-10,4,0.005440319274201382,0.00815117489065368,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.002710855616452298,7.348738173250968e-06,0.07175194802146301
TSMixerX,1,2011-01-04,2011-01-11,5,0.0054478462245297855,0.0076779834381781945,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.002230137213648409,4.973511991699489e-06,0.05267788076424429
TSMixerX,1,2011-01-04,2011-01-12,6,0.005497559797624746,0.008235352114501744,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0027377923168769988,7.495506770350725e-06,0.071687931697483
TSMixerX,1,2011-01-04,2011-01-13,7,0.005427454889892706,0.008290383788027322,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.002862928898134616,8.196361875774286e-06,0.07829466565191723
TSMixerX,1,2011-01-04,2011-01-14,8,0.005383293310627093,0.008543938922922708,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0031606456122956145,9.98968068652352e-06,0.09199341229488223
TSMixerX,1,2011-01-04,2011-01-18,9,0.005194804498286773,0.00880682282479677,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.003612018326509997,1.3046676391044077e-05,0.11772911199024905
TSMixerX,1,2011-01-04,2011-01-19,10,0.005405677379051627,0.008534358654483754,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.003128681275432127,9.788646523239601e-06,0.09005215424661239
TSMixerX,1,2011-01-04,2011-01-20,11,0.005861984280011414,0.008413672088182354,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0025516878081709403,6.511110670368217e-06,0.05809111894317964
TSMixerX,1,2011-01-04,2011-01-21,12,0.006046763170552869,0.008915600493602162,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.002868837323049293,8.230227586120633e-06,0.06650225060600135
TSMixerX,1,2011-01-04,2011-01-24,13,0.006078241285063041,0.009361703736766145,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0032834624517031046,1.0781125671744162e-05,0.081178476401081
TSMixerX,1,2011-01-04,2011-01-25,14,0.006538809164751029,0.009675388551443705,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0031365793866926757,9.838130249025401e-06,0.06764910185534401
TSMixerX,1,2011-01-04,2011-01-26,15,0.00660431460544079,0.010650422431111665,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.004046107825670875,1.6370988536955094e-05,0.0979752336959232
TSMixerX,1,2011-01-04,2011-01-27,16,0.006561040560792479,0.011682920866812973,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.005121880306020494,2.623365786920059e-05,0.13857129282774716
TSMixerX,1,2011-01-04,2011-01-28,17,0.0077549162443153125,0.010414067187066507,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0026591509427511947,7.071083736334567e-06,0.03948829881341531
TSMixerX,1,2011-01-04,2011-01-31,18,0.007831908776474343,0.01004135061209401,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0022094418356196667,4.881633224986402e-06,0.028471042564834015
TSMixerX,1,2011-01-04,2011-02-01,19,0.008243538689380414,0.011078603343969944,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.00283506465458953,8.037591595702852e-06,0.03968139854001862
TSMixerX,1,2011-01-04,2011-02-02,20,0.008248449883260138,0.010602869862104592,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0023544199788444534,5.543293436781916e-06,0.029044443626529803
TSMixerX,1,2011-01-04,2011-02-03,21,0.008235004762223651,0.009786253084372127,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0015512483221484762,2.4063713569684625e-06,0.014071713823777143
TSMixerX,1,2011-01-04,2011-02-04,22,0.00799710993730199,0.009597903575068274,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.532125650340756,17.38,-0.2444,11.46,2.944313654e-05,0.04268660666,15.05413129564317,3.901009554e-05,137409675,1.1,3.23,116790744.4,0.00131389005,5.115418543e-05,1.726307065e-06,6.07,0.01853930782,73.63364198301106,0.1298,1262.66,1270.2,0.011839861583112593,0.10881112802977733,0.0016007936377662839,2.5625402707130126e-06,0.015678718914911238
TSMixerX,1,2011-01-05,2011-01-06,1,0.005211320176283778,0.007777461792197047,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.0025661416159132693,6.585082792921965e-06,0.07045092264941277
TSMixerX,1,2011-01-05,2011-01-07,2,0.005357848214659459,0.008455027438632698,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.0030971792239732395,9.592519145411478e-06,0.0898866421603981
TSMixerX,1,2011-01-05,2011-01-10,3,0.005440319274201382,0.00703644650678658,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.0015961272325851978,2.547622142600082e-06,0.030428419908194115
TSMixerX,1,2011-01-05,2011-01-11,4,0.0054478462245297855,0.00822061576235339,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.002772769537823604,7.688250909882521e-06,0.07413014583296884
TSMixerX,1,2011-01-05,2011-01-12,5,0.005497559797624746,0.007794194540920827,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.0022966347432960815,5.274531144114658e-06,0.05441518248626087
TSMixerX,1,2011-01-05,2011-01-13,6,0.005427454889892706,0.007797289554853384,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.002369834664960678,5.616116339249289e-06,0.05837529821740328
TSMixerX,1,2011-01-05,2011-01-14,7,0.005383293310627093,0.007861952205057816,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.002478658894430723,6.143749914940534e-06,0.06346192190817712
TSMixerX,1,2011-01-05,2011-01-18,8,0.005194804498286773,0.008566299091575302,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_01.pt,9.72768810388786,17.02,-0.2444,12.27,3.358776456e-05,0.04247960537,15.49323815778939,3.212646943e-05,133975250,1.08,3.03,117675676.7,0.004994591733,2.960944404e-05,2.494594658e-05,6.17,0.0175035868,76.09691636526541,0.1349,1265.36,1276.56,0.011997380821187759,0.10953255598765035,0.0033714945932885295,1.1366975792573787e-05,0.10660023596416046
