model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_true_range,x_parkinson,x_vix_term_spread,x_vix,x_garman_klass,x_ret_spx_abs,x_bollinger_width_20,x_rv_diaria,x_rogers_satchell,x_atr_14,x_spy_volume,x_roc_10,x_macd,x_yield_slope,x_rsi_14,x_ust_10y,x_volume_medio_22d,x_adx_14,x_aaa,x_stress_index,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,14,2024-01-02,2024-01-18,11,0.00852856755532056,0.01829235439031271,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.00976378683499215,9.533153335916602e-05,0.22929849577623895
TSMixerX,14,2024-01-02,2024-01-19,12,0.008943170404504205,0.015322017292101734,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.006378846887597529,4.0689687615412685e-05,0.1220816768999966
TSMixerX,14,2024-01-02,2024-01-22,13,0.009053488828035508,0.02665068225275623,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.01759719342472072,0.0003096612164270342,0.4193740196524143
TSMixerX,14,2024-01-02,2024-01-23,14,0.009145826030090468,0.017559129485803942,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.008413303455713474,7.078367503792029e-05,0.17313514796874174
TSMixerX,14,2024-01-02,2024-01-24,15,0.008823992519116423,0.020883258605340734,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.012059266086224311,0.00014542589853835982,0.2840124429400852
TSMixerX,14,2024-01-02,2024-01-25,16,0.008524734291961237,0.023416719460064704,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.014891985168103467,0.00022177122224701365,0.3745231912722842
TSMixerX,14,2024-01-02,2024-01-26,17,0.00838496320345627,0.024459911671032106,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.016074948467575838,0.00025840396823521877,0.41339982467414393
TSMixerX,14,2024-01-02,2024-01-29,18,0.008429557587647478,0.019245763992124843,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.010816206404477365,0.00011699032098425716,0.26354217163050775
TSMixerX,14,2024-01-02,2024-01-30,19,0.008436633404629785,0.030886688118517337,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.02245005471388755,0.0005040049566565446,0.5708898233341506
TSMixerX,14,2024-01-02,2024-01-31,20,0.009159535705871951,0.02428654353000011,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.01512700782412816,0.00022882636571123455,0.35227141735895673
TSMixerX,14,2024-01-02,2024-02-01,21,0.00927278325469541,0.026321989452830433,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.017049206198135023,0.0002906754319865257,0.3956038791133105
TSMixerX,14,2024-01-02,2024-02-02,22,0.009362294175018467,0.02862793359136408,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,47.16,1.610118463e-05,2.28,13.2,2.222457126e-05,0.005676660893,0.06935501677,3.222447889e-05,2.492811189e-05,37.5172158871955,123007793,0.005009334229,70.00565705401277,-1.4334,64.0780737037818,3.9294,85009907.18,49.86913133005355,4.75,-0.434,4742.83,0.013900260193087871,0.11789936468483565,0.019265639416345612,0.00037116486212064966,0.44472610540069946
TSMixerX,14,2024-01-03,2024-01-04,1,0.00737775664748445,0.008071377255673412,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.0006936206081889626,4.811095481044263e-07,0.0039186733319569456
TSMixerX,14,2024-01-03,2024-01-05,2,0.00705193915976666,0.009497396287853654,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.002445457128086994,5.980260565311488e-06,0.040227938383883055
TSMixerX,14,2024-01-03,2024-01-08,3,0.0071561479626332395,0.00854578661049893,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.0013896386478656911,1.9310955716419863e-06,0.014855555502729656
TSMixerX,14,2024-01-03,2024-01-09,4,0.00713747168809483,0.010302648532159705,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.003165176844064875,1.0018344454204481e-05,0.05982266835480199
TSMixerX,14,2024-01-03,2024-01-10,5,0.006970150753976596,0.012054418605405353,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.005084267851428757,2.5849779585071993e-05,0.12601814725026883
TSMixerX,14,2024-01-03,2024-01-11,6,0.007852586088308477,0.01331227995805683,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.005459693869748353,2.9808257151367745e-05,0.11771937050879688
TSMixerX,14,2024-01-03,2024-01-12,7,0.008037811072187845,0.013294346386938305,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.00525653531475046,2.7631163515218716e-05,0.10778577407525414
TSMixerX,14,2024-01-03,2024-01-16,8,0.008189766157452288,0.012562902026221881,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.004373135868769593,1.9124317326719184e-05,0.07976366412910552
TSMixerX,14,2024-01-03,2024-01-17,9,0.008422110402733865,0.016783761396923717,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.008361650994189852,6.991720734863613e-05,0.19135252504574485
TSMixerX,14,2024-01-03,2024-01-18,10,0.00852856755532056,0.02166114718032981,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.01313257962500925,0.0001724646476072081,0.3258252809809248
TSMixerX,14,2024-01-03,2024-01-19,11,0.008943170404504205,0.018665361439253413,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.009722191034749209,9.452099851615788e-05,0.2149112358490397
TSMixerX,14,2024-01-03,2024-01-22,12,0.009053488828035508,0.015426062580750547,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.006372573752715039,4.0609696233792634e-05,0.11980390226984228
TSMixerX,14,2024-01-03,2024-01-23,13,0.009145826030090468,0.02346785089354889,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.014322024863458422,0.00020512039618952123,0.3320510717189966
TSMixerX,14,2024-01-03,2024-01-24,14,0.008823992519116423,0.015077414332255977,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.006253421813139554,3.910528437304959e-05,0.1209691910636117
TSMixerX,14,2024-01-03,2024-01-25,15,0.008524734291961237,0.019571764238681316,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.011047029946720079,0.00012203687064373023,0.2666789679168886
TSMixerX,14,2024-01-03,2024-01-26,16,0.00838496320345627,0.022529084499469967,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.014144121296013697,0.0002000561672363482,0.36055104178184627
TSMixerX,14,2024-01-03,2024-01-29,17,0.008429557587647478,0.026972281378735048,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.018542723791087568,0.0003438326055925649,0.4755921144874671
TSMixerX,14,2024-01-03,2024-01-30,18,0.008436633404629785,0.01874522930825614,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.010308595903626356,0.0001062671495042621,0.24842423538344516
TSMixerX,14,2024-01-03,2024-01-31,19,0.009159535705871951,0.03322575577042951,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.024066220064557556,0.0005791829481957127,0.564205628102942
TSMixerX,14,2024-01-03,2024-02-01,20,0.00927278325469541,0.025667517965832946,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.016394734711137535,0.00026878732624857794,0.37940800979382283
TSMixerX,14,2024-01-03,2024-02-02,21,0.009362294175018467,0.02744879448460509,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.018086500309586626,0.0003271214934486771,0.4167140478824014
TSMixerX,14,2024-01-03,2024-02-05,22,0.009421408916598786,0.029938960589339054,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,43.12,1.419849969e-05,2.0,14.04,1.255072671e-05,0.008048614309,0.06475651234,6.478019229e-05,1.046966373e-05,37.91741475239581,103585866,-0.007541303137,62.31841781264484,-1.4722,56.62842351023613,3.9162,84784851.23,47.31166394054684,4.75,-0.434,4704.81,0.013274902159480613,0.11521676162555781,0.020517551672740268,0.000420969926643567,0.4708632593567781
TSMixerX,14,2024-01-04,2024-01-05,1,0.00705193915976666,0.00946262772945263,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,39.25,2.507736516e-05,1.91,14.13,3.342483722e-05,0.0034342967,0.05912411014,1.179439382e-05,5.094349732e-05,38.01259941293896,84232169,-0.01671220983,54.29874697894957,-1.381,53.77220632795809,3.9988,85407034.18,44.56340388848322,4.85,-0.434,4688.68,0.013200806947383271,0.11489476466481521,0.0024106885696859696,5.811419380014586e-06,0.039288586564678596
TSMixerX,14,2024-01-04,2024-01-08,2,0.0071561479626332395,0.010616107924661474,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,39.25,2.507736516e-05,1.91,14.13,3.342483722e-05,0.0034342967,0.05912411014,1.179439382e-05,5.094349732e-05,38.01259941293896,84232169,-0.01671220983,54.29874697894957,-1.381,53.77220632795809,3.9988,85407034.18,44.56340388848322,4.85,-0.434,4688.68,0.013200806947383271,0.11489476466481521,0.0034599599620282343,1.197132293883842e-05,0.068484570968665
TSMixerX,14,2024-01-04,2024-01-09,3,0.00713747168809483,0.010179464685430777,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,39.25,2.507736516e-05,1.91,14.13,3.342483722e-05,0.0034342967,0.05912411014,1.179439382e-05,5.094349732e-05,38.01259941293896,84232169,-0.01671220983,54.29874697894957,-1.381,53.77220632795809,3.9988,85407034.18,44.56340388848322,4.85,-0.434,4688.68,0.013200806947383271,0.11489476466481521,0.0030419929973359476,9.253721395840943e-06,0.05617757200633511
TSMixerX,14,2024-01-04,2024-01-10,4,0.006970150753976596,0.011615470777440198,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,39.25,2.507736516e-05,1.91,14.13,3.342483722e-05,0.0034342967,0.05912411014,1.179439382e-05,5.094349732e-05,38.01259941293896,84232169,-0.01671220983,54.29874697894957,-1.381,53.77220632795809,3.9988,85407034.18,44.56340388848322,4.85,-0.434,4688.68,0.013200806947383271,0.11489476466481521,0.004645320023463602,2.1578998120391882e-05,0.11077579640971091
TSMixerX,14,2024-01-04,2024-01-11,5,0.007852586088308477,0.013894950529874144,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,39.25,2.507736516e-05,1.91,14.13,3.342483722e-05,0.0034342967,0.05912411014,1.179439382e-05,5.094349732e-05,38.01259941293896,84232169,-0.01671220983,54.29874697894957,-1.381,53.77220632795809,3.9988,85407034.18,44.56340388848322,4.85,-0.434,4688.68,0.013200806947383271,0.11489476466481521,0.006042364441565667,3.651016804469718e-05,0.1358221372610089
TSMixerX,14,2024-01-04,2024-01-12,6,0.008037811072187845,0.014670885460589029,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,39.25,2.507736516e-05,1.91,14.13,3.342483722e-05,0.0034342967,0.05912411014,1.179439382e-05,5.094349732e-05,38.01259941293896,84232169,-0.01671220983,54.29874697894957,-1.381,53.77220632795809,3.9988,85407034.18,44.56340388848322,4.85,-0.434,4688.68,0.013200806947383271,0.11489476466481521,0.006633074388401184,4.3997675842063736e-05,0.14958313709178972
TSMixerX,14,2024-01-04,2024-01-16,7,0.008189766157452288,0.014841968927082299,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_14.pt,39.25,2.507736516e-05,1.91,14.13,3.342483722e-05,0.0034342967,0.05912411014,1.179439382e-05,5.094349732e-05,38.01259941293896,84232169,-0.01671220983,54.29874697894957,-1.381,53.77220632795809,3.9988,85407034.18,44.56340388848322,4.85,-0.434,4688.68,0.013200806947383271,0.11489476466481521,0.00665220276963001,4.425180168827318e-05,0.14637138468569932
