model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_stress_index,x_vix_term_spread,x_vix,x_true_range,x_parkinson,x_spy_volume,x_volume_medio_22d,x_bollinger_width_20,x_garman_klass,x_macd,x_baa,x_baa_aaa_spread,x_ret_spx_abs,x_rv_diaria,x_rogers_satchell,x_roc_10,x_cpi,x_spx_low,x_rsi_14,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,4,2014-01-02,2014-01-17,11,0.0058626972731142535,0.007985386871393116,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.0021226895982788627,4.50581113064128e-06,0.04318168632449293
TSMixerX,4,2014-01-02,2014-01-21,12,0.006141639910275224,0.007632525922495268,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.0014908860122200438,2.2227411014333847e-06,0.021993809824454758
TSMixerX,4,2014-01-02,2014-01-22,13,0.003976830004707001,0.007542675645502892,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.003565845640795891,1.2715255133983059e-05,0.1673358957572535
TSMixerX,4,2014-01-02,2014-01-23,14,0.0044493108826837114,0.009302350197463677,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.004853039314779965,2.3551990590799992e-05,0.21581750547458545
TSMixerX,4,2014-01-02,2014-01-24,15,0.00486329787016674,0.00740475771094344,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.0025414598407767003,6.45901812228073e-06,0.0771860942920366
TSMixerX,4,2014-01-02,2014-01-27,16,0.005478541694390853,0.008960218401418477,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.0034816767070276243,1.2122072692258722e-05,0.10338513230934421
TSMixerX,4,2014-01-02,2014-01-28,17,0.005712882854571791,0.00852066328786574,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.0028077804332939486,7.883630961588354e-06,0.0702443738114793
TSMixerX,4,2014-01-02,2014-01-29,18,0.0059892502634359725,0.008728727488310845,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.0027394772248748728,7.504735465608135e-06,0.06280723997709203
TSMixerX,4,2014-01-02,2014-01-30,19,0.006491780895441411,0.00916354858686203,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.002671767691420619,7.138342596919064e-06,0.05313186153028093
TSMixerX,4,2014-01-02,2014-01-31,20,0.007235499606024731,0.00904312677389866,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.00180762716787393,3.2675159780359254e-06,0.023115965650311265
TSMixerX,4,2014-01-02,2014-02-03,21,0.008489224643785442,0.009150886390923115,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.0006616617471376738,4.3779626762527895e-07,0.0027473228368239955
TSMixerX,4,2014-01-02,2014-02-04,22,0.008507989481624885,0.013814535283790234,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.42962915239632,-0.5668,1.03,14.23,20.62,3.51005755e-05,119636836,106089625.4,0.05419218874,2.66519744e-05,15.8680339794696,5.34,0.79,0.00890141028,7.923510498e-05,2.285851599e-05,0.02862436833,234.1,1827.74,60.88478578898517,1831.98,0.020923955554706993,0.14465115123878894,0.005306545802165349,2.815942835047869e-05,0.10058794832107765
TSMixerX,4,2014-01-03,2014-01-06,1,0.0059985534073862465,0.005790223780980321,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,-0.00020832962640592555,4.340123323843251e-08,0.0006321456220124144
TSMixerX,4,2014-01-03,2014-01-07,2,0.0053442270484452895,0.005894427563136156,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0005502005146908661,3.02720606366094e-07,0.00464801713137053
TSMixerX,4,2014-01-03,2014-01-08,3,0.005385242030708767,0.006577472005509067,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0011922299748002999,1.4214123128123237e-06,0.01872861830438688
TSMixerX,4,2014-01-03,2014-01-09,4,0.005445906857398428,0.006671682137553391,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0012257752801549636,1.5025250374389796e-06,0.0192796618948734
TSMixerX,4,2014-01-03,2014-01-10,5,0.005628588511780617,0.007737710036006363,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0021091215242257455,4.448393603952332e-06,0.04567011466521831
TSMixerX,4,2014-01-03,2014-01-13,6,0.006274064488369086,0.007065490268165757,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0007914257797966709,6.263547649267687e-07,0.0067851582117359754
TSMixerX,4,2014-01-03,2014-01-14,7,0.0060364649450577465,0.006161958063974868,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.00012549311891712177,1.5748522895546866e-08,0.00021024201223096561
TSMixerX,4,2014-01-03,2014-01-15,8,0.00596022488940055,0.006461849795886757,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0005016249064862073,2.5162754680729617e-07,0.0031787237871108154
TSMixerX,4,2014-01-03,2014-01-16,9,0.005976521741030056,0.00687995341407122,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0009034316730411641,8.161887878539569e-07,0.009459498302748282
TSMixerX,4,2014-01-03,2014-01-17,10,0.0058626972731142535,0.0074884988513797095,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.001625801578265456,2.6432307718904475e-06,0.027652100250005418
TSMixerX,4,2014-01-03,2014-01-21,11,0.006141639910275224,0.00676344811998414,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0006218082097089158,3.86645449661407e-07,0.004504475815655606
TSMixerX,4,2014-01-03,2014-01-22,12,0.003976830004707001,0.006189030170148587,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.002212200165441586,4.89382957197978e-06,0.08485447209656227
TSMixerX,4,2014-01-03,2014-01-23,13,0.0044493108826837114,0.00619229742249485,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0017429865398111387,3.038002077962806e-06,0.04908038812251081
TSMixerX,4,2014-01-03,2014-01-24,14,0.00486329787016674,0.007239410101644083,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.002376112231477343,5.645909336576239e-06,0.06960390382207438
TSMixerX,4,2014-01-03,2014-01-27,15,0.005478541694390853,0.006687959568897864,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.001209417874507011,1.4626915951770562e-06,0.018634773518109382
TSMixerX,4,2014-01-03,2014-01-28,16,0.005712882854571791,0.007118990983358062,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0014061081287862712,1.977140069838829e-06,0.022527137339867664
TSMixerX,4,2014-01-03,2014-01-29,17,0.0059892502634359725,0.0068192110459179825,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.00082996078248201,6.888349004581503e-07,0.008068334143539246
TSMixerX,4,2014-01-03,2014-01-30,18,0.006491780895441411,0.007540254870762135,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0010484739753207238,1.0992976769248416e-06,0.010668881140322384
TSMixerX,4,2014-01-03,2014-01-31,19,0.007235499606024731,0.008312660258962745,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0010771606529380142,1.160275072237849e-06,0.009199535103100898
TSMixerX,4,2014-01-03,2014-02-03,20,0.008489224643785442,0.00905068670551081,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0005614620617253683,3.152396467569013e-07,0.0020076639225208304
TSMixerX,4,2014-01-03,2014-02-04,21,0.008507989481624885,0.00810720082596348,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,-0.0004007886556614045,1.6063154650687587e-07,0.0011831292506083724
TSMixerX,4,2014-01-03,2014-02-05,22,0.009113552354508456,0.010822195656668502,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.19251278436801,-0.6777,1.33,13.76,9.11,8.902328654e-06,81390502,105701663.5,0.05434705692,1.195169581e-05,15.11272052820163,5.35,0.79,0.0003330285152,1.10907992e-07,1.298644254e-05,0.0114434043,234.1,1829.13,60.53128005713614,1831.37,0.020969903007793136,0.14480988573917575,0.0017086433021600463,2.919461934016387e-06,0.01395336431146843
TSMixerX,4,2014-01-06,2014-01-07,1,0.0053442270484452895,0.005889468283446022,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0005452412350007325,2.9728800434512405e-07,0.0045697715861245936
TSMixerX,4,2014-01-06,2014-01-08,2,0.005385242030708767,0.006012297633882692,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0006270556031739245,3.931987294718143e-07,0.0058492198063355705
TSMixerX,4,2014-01-06,2014-01-09,3,0.005445906857398428,0.0070574847572935475,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0016115778998951197,2.5971833274303644e-06,0.03087425228196161
TSMixerX,4,2014-01-06,2014-01-10,4,0.005628588511780617,0.005994199989965909,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.00036561147818529177,1.336717529808341e-07,0.0019394234984850822
TSMixerX,4,2014-01-06,2014-01-13,5,0.006274064488369086,0.007624946720378492,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.001350882232009406,1.8248828047587143e-06,0.017834825759875716
TSMixerX,4,2014-01-06,2014-01-14,6,0.0060364649450577465,0.007275509118970662,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0012390441739129152,1.5352304649075385e-06,0.016391793794944487
TSMixerX,4,2014-01-06,2014-01-15,7,0.00596022488940055,0.006281679109914559,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0003214542205140095,1.0333281588626944e-07,0.0013558100754906821
TSMixerX,4,2014-01-06,2014-01-16,8,0.005976521741030056,0.007610138089320671,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_04.pt,12.28090472834172,-0.6777,1.27,13.55,13.43,1.941588099e-05,108028139,104024914.9,0.05288267549,2.337407588e-05,13.98177442788437,5.3,0.77,0.002514940612,6.32492628e-06,2.28096277e-05,0.009488284704,234.1,1823.73,57.80562760369099,1826.77,0.022648218964887126,0.15049325222376958,0.0016336163482906152,2.6687023734023644e-06,0.026979399776745572
