model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix,x_stress_index,x_true_range,x_parkinson,x_bollinger_width_20,x_macd,x_garman_klass,x_spy_volume,x_baa_aaa_spread,x_vix_term_spread,x_volume_medio_22d,x_ret_spx_abs,x_rogers_satchell,x_rv_diaria,x_baa,x_roc_10,x_rsi_14,x_ust_3m,x_spx_low,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,1,2011-02-25,2011-03-22,17,0.019714319674695422,0.011783996599811556,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.72416341885902,19.22,-0.3091,14.51,3.678659333e-05,0.05131763124,9.56625477133639,1.579344135e-05,141693837,0.9,1.35,154016007.4,0.01049522577,5.584134261e-06,0.000110149764,6.02,-0.001505443047,55.66698463275474,0.1247,1307.34,1319.88,0.026779638666008975,0.16364485529954487,-0.007930323074883866,6.289002407203549e-05,0.15837111042817575
LSTM,1,2011-02-25,2011-03-23,18,0.020471264812245767,0.013160959551673469,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.72416341885902,19.22,-0.3091,14.51,3.678659333e-05,0.05131763124,9.56625477133639,1.579344135e-05,141693837,0.9,1.35,154016007.4,0.01049522577,5.584134261e-06,0.000110149764,6.02,-0.001505443047,55.66698463275474,0.1247,1307.34,1319.88,0.026779638666008975,0.16364485529954487,-0.007310305260572298,5.344056300275101e-05,0.11368647136236687
LSTM,1,2011-02-25,2011-03-24,19,0.019895809746287154,0.013315885438649675,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.72416341885902,19.22,-0.3091,14.51,3.678659333e-05,0.05131763124,9.56625477133639,1.579344135e-05,141693837,0.9,1.35,154016007.4,0.01049522577,5.584134261e-06,0.000110149764,6.02,-0.001505443047,55.66698463275474,0.1247,1307.34,1319.88,0.026779638666008975,0.16364485529954487,-0.006579924307637479,4.3295403894238555e-05,0.09258952436455603
LSTM,1,2011-02-25,2011-03-25,20,0.019259144931450967,0.012537533678167585,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.72416341885902,19.22,-0.3091,14.51,3.678659333e-05,0.05131763124,9.56625477133639,1.579344135e-05,141693837,0.9,1.35,154016007.4,0.01049522577,5.584134261e-06,0.000110149764,6.02,-0.001505443047,55.66698463275474,0.1247,1307.34,1319.88,0.026779638666008975,0.16364485529954487,-0.006721611253283383,4.5180057840265805e-05,0.10685992870371219
LSTM,1,2011-02-25,2011-03-28,21,0.018542637123747183,0.012495242757016896,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.72416341885902,19.22,-0.3091,14.51,3.678659333e-05,0.05131763124,9.56625477133639,1.579344135e-05,141693837,0.9,1.35,154016007.4,0.01049522577,5.584134261e-06,0.000110149764,6.02,-0.001505443047,55.66698463275474,0.1247,1307.34,1319.88,0.026779638666008975,0.16364485529954487,-0.006047394366730288,3.657097862676122e-05,0.08925094327803684
LSTM,1,2011-02-25,2011-03-29,22,0.018766016800149013,0.013472185020615484,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.72416341885902,19.22,-0.3091,14.51,3.678659333e-05,0.05131763124,9.56625477133639,1.579344135e-05,141693837,0.9,1.35,154016007.4,0.01049522577,5.584134261e-06,0.000110149764,6.02,-0.001505443047,55.66698463275474,0.1247,1307.34,1319.88,0.026779638666008975,0.16364485529954487,-0.005293831779533529,2.8024654909999127e-05,0.06152487363504333
LSTM,1,2011-02-28,2011-03-01,1,0.009800729843992403,0.010127648585830755,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,0.00032691874183835186,1.0687586376517095e-07,0.0005324839678471083
LSTM,1,2011-02-28,2011-03-02,2,0.008922785332218134,0.009306282334043804,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,0.00038349700182566983,1.470699504092778e-07,0.0008731373971178069
LSTM,1,2011-02-28,2011-03-03,3,0.009331735912481568,0.010474622314598538,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,0.0011428864021169691,1.3061893281438706e-06,0.0064243201481493095
LSTM,1,2011-02-28,2011-03-04,4,0.009844824432495432,0.011209188804435768,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,0.001364364371940336,1.8614901394201476e-06,0.00806960592832251
LSTM,1,2011-02-28,2011-03-07,5,0.01111585129508045,0.009704344828073308,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.0014115064670071412,1.992350506402982e-06,0.009652551563900769
LSTM,1,2011-02-28,2011-03-08,6,0.01126876991359172,0.010158893893150236,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.0011098760204414828,1.2318247807510227e-06,0.005566052206449346
LSTM,1,2011-02-28,2011-03-09,7,0.01138798848688449,0.011230969399041462,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.00015701908784302755,2.4654993947056404e-08,9.683133442228709e-05
LSTM,1,2011-02-28,2011-03-10,8,0.011726827321386926,0.009913871363329477,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.0018129559580574491,3.2868093058560032e-06,0.014926409424171894
LSTM,1,2011-02-28,2011-03-11,9,0.012137799971436563,0.010693162931058403,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.0014446370403781595,2.086976178432568e-06,0.008379144023416885
LSTM,1,2011-02-28,2011-03-14,10,0.012759914158726857,0.010671426108405045,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.002088488050321812,4.3617823363370045e-06,0.016969591830049646
LSTM,1,2011-02-28,2011-03-15,11,0.016175869340833825,0.010957292682575568,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.005218576658258258,2.7233542338117925e-05,0.08674979948126738
LSTM,1,2011-02-28,2011-03-16,12,0.017860950768831377,0.011384563970473329,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.006476386798358049,4.194358596194642e-05,0.11851597408374182
LSTM,1,2011-02-28,2011-03-17,13,0.01873660625226722,0.011067246605155089,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.007669359647112132,5.8819077396751924e-05,0.16648893707840084
LSTM,1,2011-02-28,2011-03-18,14,0.01943645091760639,0.012797151858646631,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.00663929905895976,4.408029199430396e-05,0.10088309881163293
LSTM,1,2011-02-28,2011-03-21,15,0.01992715631208149,0.012751617739340838,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.007175538572740652,5.148835380888896e-05,0.11629064560368496
LSTM,1,2011-02-28,2011-03-22,16,0.019714319674695422,0.010982437635938687,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.008731882038756736,7.624576393876248e-05,0.21002902035875826
LSTM,1,2011-02-28,2011-03-23,17,0.020471264812245767,0.01042976250042116,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.010041502311824607,0.00010083176867837892,0.28841513424189325
LSTM,1,2011-02-28,2011-03-24,18,0.019895809746287154,0.011696357922171798,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.008199451824115356,6.723101021598864e-05,0.1697944303060348
LSTM,1,2011-02-28,2011-03-25,19,0.019259144931450967,0.01177821891921529,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.007480926012235677,5.596425400054438e-05,0.14341513571099673
LSTM,1,2011-02-28,2011-03-28,20,0.018542637123747183,0.011515824343190666,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.007026812780556517,4.9376097852992415e-05,0.133836891657785
LSTM,1,2011-02-28,2011-03-29,21,0.018766016800149013,0.011260908609711007,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.0075051081904380056,5.6326648950179634e-05,0.1557641741887501
LSTM,1,2011-02-28,2011-03-30,22,0.01885217645437072,0.01271155187385284,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,12.49386603179766,18.35,-0.3091,9.5,1.601881394e-05,0.04266293862,9.471354896708135,1.527577055e-05,141600773,0.9,1.65,160165081.8,0.005545705725,1.357492098e-05,3.075485198e-05,5.99,-0.001452055825,58.84368077386538,0.1349,1320.55,1327.22,0.026935796955744388,0.16412128733270523,-0.006140624580517879,3.770727023886038e-05,0.08895715122930792
LSTM,1,2011-03-01,2011-03-02,1,0.008922785332218134,0.010054490480926936,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,0.0011317051487088024,1.2807565436140126e-06,0.006854008556318014
LSTM,1,2011-03-01,2011-03-03,2,0.009331735912481568,0.010280777985787231,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,0.0009490420733056625,9.006808569043105e-07,0.00454260041075738
LSTM,1,2011-03-01,2011-03-04,3,0.009844824432495432,0.011131252299174967,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,0.0012864278666795351,1.6548966561696598e-06,0.00724178059279823
LSTM,1,2011-03-01,2011-03-07,4,0.01111585129508045,0.011455798411409444,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,0.0003399471163289952,1.155640419003994e-07,0.00044920217395949535
LSTM,1,2011-03-01,2011-03-08,5,0.01126876991359172,0.011375050666231783,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,0.00010628075264006338,1.129559838173834e-08,4.39226289239425e-05
LSTM,1,2011-03-01,2011-03-09,6,0.01138798848688449,0.011533586077834888,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,0.00014559759095039877,2.119865849055964e-08,8.035705150910566e-05
LSTM,1,2011-03-01,2011-03-10,7,0.011726827321386926,0.01275117107540044,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,0.0010243437540135136,1.0492801263864975e-06,0.0034106578912198593
LSTM,1,2011-03-01,2011-03-11,8,0.012137799971436563,0.011060862746904055,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.0010769372245325072,1.1597937855837799e-06,0.004453118938433365
LSTM,1,2011-03-01,2011-03-14,9,0.012759914158726857,0.011912165913662709,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.0008477482450641484,7.186770870093434e-07,0.0024182645094212862
LSTM,1,2011-03-01,2011-03-15,10,0.016175869340833825,0.012589430330994173,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.003586439009839652,1.2862544771299623e-05,0.034214003708791685
LSTM,1,2011-03-01,2011-03-16,11,0.017860950768831377,0.012736533367442,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.0051244174013893775,2.625965370366226e-05,0.06419774284691315
LSTM,1,2011-03-01,2011-03-17,12,0.01873660625226722,0.013513832049782733,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.005222774202484487,2.727737037013747e-05,0.05971077432708061
LSTM,1,2011-03-01,2011-03-18,13,0.01943645091760639,0.012527362910633763,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.006909088006972628,4.7735497088093e-05,0.11228481403560919
LSTM,1,2011-03-01,2011-03-21,14,0.01992715631208149,0.01381600711345231,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.0061111491986291806,3.734614452790607e-05,0.07606824668283463
LSTM,1,2011-03-01,2011-03-22,15,0.019714319674695422,0.01528155543290079,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.004432764241794632,1.9649398823333135e-05,0.03537415895404106
LSTM,1,2011-03-01,2011-03-23,16,0.020471264812245767,0.014170089239630401,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.006301175572615366,3.9704813596924584e-05,0.07679259698059937
LSTM,1,2011-03-01,2011-03-24,17,0.019895809746287154,0.012810074703238467,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.007085735043048687,5.020764110028818e-05,0.11286048668725046
LSTM,1,2011-03-01,2011-03-25,18,0.019259144931450967,0.014283559180057716,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.004975585751393251,2.475645356946754e-05,0.04946671165355898
LSTM,1,2011-03-01,2011-03-28,19,0.018542637123747183,0.014730111572910601,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.003812525550836582,1.4535351075781782e-05,0.0286463155424026
LSTM,1,2011-03-01,2011-03-29,20,0.018766016800149013,0.013936066936209515,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.004829949863939498,2.3328415688169176e-05,0.04901172961288003
LSTM,1,2011-03-01,2011-03-30,21,0.01885217645437072,0.014315360349546977,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.0045368161048237425,2.0582700368988076e-05,0.04162419044199406
LSTM,1,2011-03-01,2011-03-31,22,0.017889494612237777,0.015074160491830763,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.45501845809781,21.01,-0.3091,25.95,0.0001395892479,0.03681883776,7.62262872830479,8.273547408e-05,258582270,0.91,0.89,155830564.1,0.01586485022,5.312440451e-05,0.0002516934727,6.0,-0.01950732557,48.24748152702387,0.1349,1306.14,1306.33,0.02409117042544039,0.15521330621258086,-0.0028153341204070134,7.926106209527931e-06,0.015533971185692996
LSTM,1,2011-03-02,2011-03-03,1,0.009331735912481568,0.01053070231159337,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.32323142537655,20.7,-0.3091,11.61,2.83996883e-05,0.03667928787,6.255648069546623,3.737547717e-05,200277834,0.9,0.98,157068566.9,0.001613909031,3.913992821e-05,2.604702359e-06,6.06,-0.01473633482,49.24170948400275,0.1217,1302.58,1308.44,0.024342073928977404,0.15601946650651452,0.0011989663991118019,1.4375204261991205e-06,0.00701960298366977
LSTM,1,2011-03-02,2011-03-04,2,0.009844824432495432,0.010379894078429524,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.32323142537655,20.7,-0.3091,11.61,2.83996883e-05,0.03667928787,6.255648069546623,3.737547717e-05,200277834,0.9,0.98,157068566.9,0.001613909031,3.913992821e-05,2.604702359e-06,6.06,-0.01473633482,49.24170948400275,0.1217,1302.58,1308.44,0.024342073928977404,0.15601946650651452,0.0005350696459340918,2.8629952600003435e-07,0.0013761330587875875
LSTM,1,2011-03-02,2011-03-07,3,0.01111585129508045,0.01170815516717037,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.32323142537655,20.7,-0.3091,11.61,2.83996883e-05,0.03667928787,6.255648069546623,3.737547717e-05,200277834,0.9,0.98,157068566.9,0.001613909031,3.913992821e-05,2.604702359e-06,6.06,-0.01473633482,49.24170948400275,0.1217,1302.58,1308.44,0.024342073928977404,0.15601946650651452,0.00059230387208992,3.508238768927123e-07,0.0013244867140789207
LSTM,1,2011-03-02,2011-03-08,4,0.01126876991359172,0.012153579801340453,/content/daily_h22_run/results/models/lstm/lstm_window_01.pt,13.32323142537655,20.7,-0.3091,11.61,2.83996883e-05,0.03667928787,6.255648069546623,3.737547717e-05,200277834,0.9,0.98,157068566.9,0.001613909031,3.913992821e-05,2.604702359e-06,6.06,-0.01473633482,49.24170948400275,0.1217,1302.58,1308.44,0.024342073928977404,0.15601946650651452,0.0008848098877487342,7.828885374579276e-07,0.002786176106456706
