model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix_term_spread,x_stress_index,x_vix,x_atr_14,x_volume_medio_22d,x_parkinson,x_spy_volume,x_bollinger_width_20,x_baa,x_garman_klass,x_true_range,x_macd,x_ret_spx_abs,x_baa_aaa_spread,x_rv_diaria,x_rogers_satchell,x_ukx_close,x_aaa,x_obv,x_indu_close,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,8,2018-01-02,2018-01-18,11,0.0035664879477238735,0.005139906051724509,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.0015734181040006354,2.4756445299969545e-06,0.059335391212832045
LSTM,8,2018-01-02,2018-01-19,12,0.003428677050156328,0.004652004542649439,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.0012233274924931107,1.4965301538894818e-06,0.04215590419031434
LSTM,8,2018-01-02,2018-01-22,13,0.003452419464674724,0.005814410821677254,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.00236199135700253,5.579003170554653e-06,0.11503362227444258
LSTM,8,2018-01-02,2018-01-23,14,0.003435021269232962,0.006616777751408451,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.003181756482175489,1.0123574311865744e-05,0.17472346508341197
LSTM,8,2018-01-02,2018-01-24,15,0.0037846962149555704,0.006139400697872216,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.002354704482916646,5.544633201867749e-06,0.1002217131198
LSTM,8,2018-01-02,2018-01-25,16,0.003924650911496315,0.005239275103889141,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.001314624192392826,1.7282367672244899e-06,0.03798855119229794
LSTM,8,2018-01-02,2018-01-26,17,0.004011427021771957,0.00508502380735918,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.0010735967855872225,1.1526100580232166e-06,0.02602351140072212
LSTM,8,2018-01-02,2018-01-29,18,0.004200240522523556,0.006275082585255516,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.0020748420627319606,4.304969585281817e-06,0.07079708511437177
LSTM,8,2018-01-02,2018-01-30,19,0.005235657502271365,0.006430656752847043,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.0011949992505756787,1.4280232088764337e-06,0.01975574551320447
LSTM,8,2018-01-02,2018-01-31,20,0.005705320942657035,0.005775408371807672,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,7.00874291506377e-05,4.912247724945659e-09,7.423630533098802e-05
LSTM,8,2018-01-02,2018-02-01,21,0.0060798531722767715,0.007274559489318565,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.0011947063170417932,1.4273231839795659e-06,0.015171969560109133
LSTM,8,2018-01-02,2018-02-02,22,0.006938724115158423,0.0073455021494962126,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,2.84,-0.6094,9.77,14.41330698915612,85997681.59,9.130403962e-06,86655749,0.03133934674,4.24,4.865885702e-06,22.28,20.53265787524151,0.008269096662,0.72,6.83779596e-05,2.6880985e-06,7648.1,3.52,10060849248,24824.01,2695.81,0.013316076662072912,0.11539530606603074,0.00040677803433778956,1.654683692197159e-07,0.0015924220626537533
LSTM,8,2018-01-03,2018-01-04,1,0.0029554496736848,0.004413153918724781,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0014577042450399807,2.12490166600758e-06,0.07062984323772037
LSTM,8,2018-01-03,2018-01-05,2,0.0024749407057178536,0.0045022757435217034,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.00202733503780385,4.110087355507137e-06,0.14807537559328
LSTM,8,2018-01-03,2018-01-08,3,0.0022526056407403813,0.005133137058800738,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0028805314180603567,8.297461250432809e-06,0.26246543568297964
LSTM,8,2018-01-03,2018-01-09,4,0.0022010545419846217,0.0043480831469616356,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.002147028604977014,4.609731830589542e-06,0.1870111247702111
LSTM,8,2018-01-03,2018-01-10,5,0.0023657344305994723,0.005047906066330937,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0026821716357314646,7.1940446835224004e-06,0.22654158916146683
LSTM,8,2018-01-03,2018-01-11,6,0.0023204185916613214,0.00390739727390498,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0015869786822436589,2.51850133789582e-06,0.11497664031256649
LSTM,8,2018-01-03,2018-01-12,7,0.0023794235267689617,0.005483712047145777,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.003104288520376815,9.636607217743276e-06,0.2688314626977055
LSTM,8,2018-01-03,2018-01-16,8,0.0031925863306503763,0.004741999879253927,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0015494135486035505,2.400682344596247e-06,0.06888497419640949
LSTM,8,2018-01-03,2018-01-17,9,0.0035412642056623675,0.00473280604515937,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0011915418394970027,1.419771955271901e-06,0.038272249704899064
LSTM,8,2018-01-03,2018-01-18,10,0.0035664879477238735,0.00435132059160013,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0007848326438762562,6.159622788937944e-07,0.01853149887753336
LSTM,8,2018-01-03,2018-01-19,11,0.003428677050156328,0.005355820256904819,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0019271432067484912,3.7138809393168582e-06,0.0861871475072653
LSTM,8,2018-01-03,2018-01-22,12,0.003452419464674724,0.004800123658474396,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0013477041937996724,1.8163065939852249e-06,0.04880192646801795
LSTM,8,2018-01-03,2018-01-23,13,0.003435021269232962,0.005957818619299723,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.002522797350066761,6.364506469503871e-06,0.12723816539708377
LSTM,8,2018-01-03,2018-01-24,14,0.0037846962149555704,0.006801629943426353,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0030169337284707822,9.101889121984616e-06,0.14263625317575812
LSTM,8,2018-01-03,2018-01-25,15,0.003924650911496315,0.006249162318870317,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.002324511407374002,5.403353283011864e-06,0.09319833808703781
LSTM,8,2018-01-03,2018-01-26,16,0.004011427021771957,0.005393499454007126,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0013820724322351685,1.9101242079444345e-06,0.03979956815796104
LSTM,8,2018-01-03,2018-01-29,17,0.004200240522523556,0.005158818333135095,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0009585778106115392,9.18871418996812e-07,0.019752311368404163
LSTM,8,2018-01-03,2018-01-30,18,0.005235657502271365,0.006470961919243271,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0012353044169719062,1.5259770025903012e-06,0.020932679464058745
LSTM,8,2018-01-03,2018-01-31,19,0.005705320942657035,0.006517602285078289,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.0008122813424212543,6.59800979245675e-07,0.008478462548361376
LSTM,8,2018-01-03,2018-02-01,20,0.0060798531722767715,0.005872068488283291,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,-0.0002077846839934807,4.317447490227063e-08,0.0006116707400145582
LSTM,8,2018-01-03,2018-02-02,21,0.006938724115158423,0.007132894635902315,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,0.00019417052074389204,3.770219112595421e-08,0.00037737869673826197
LSTM,8,2018-01-03,2018-02-05,22,0.01445395522674424,0.00744061379915206,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.17,-0.6094,9.15,14.70949934707354,82190659.14,1.357236074e-05,90070416,0.03328521918,4.21,6.605770968e-06,18.56,21.84543563340685,0.006378433382,0.71,4.068441241e-05,3.114543712e-06,7671.11,3.5,10150919664,24922.68,2713.06,0.03290467260866051,0.18139645147758682,-0.007013341427592181,4.918695797998073e-05,0.27856090541282486
LSTM,8,2018-01-04,2018-01-05,1,0.0024749407057178536,0.004498101602852119,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.0020231608971342653,4.0931800156931254e-06,0.14765794546014233
LSTM,8,2018-01-04,2018-01-08,2,0.0022526056407403813,0.004615596355161048,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.0023629907144206664,5.583725116438292e-06,0.2053956375363477
LSTM,8,2018-01-04,2018-01-09,3,0.0022010545419846217,0.005217132998158351,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.0030160784561737296,9.096729253795308e-06,0.28490110857365614
LSTM,8,2018-01-04,2018-01-10,4,0.0023657344305994723,0.0044392792644525475,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.002073544833853075,4.299588177998777e-06,0.16231309623374512
LSTM,8,2018-01-04,2018-01-11,5,0.0023204185916613214,0.005148200234938197,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.0028277816432768755,7.996349022053666e-06,0.2476238187582167
LSTM,8,2018-01-04,2018-01-12,6,0.0023794235267689617,0.003973089429672468,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.001593665902903506,2.539771010077247e-06,0.11157070892331822
LSTM,8,2018-01-04,2018-01-16,7,0.0031925863306503763,0.005652337896392539,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.0024597515657421624,6.05037776517102e-06,0.13606370626512243
LSTM,8,2018-01-04,2018-01-17,8,0.0035412642056623675,0.0048510588411536165,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.001309794635491249,1.715561987161654e-06,0.044711411852205396
LSTM,8,2018-01-04,2018-01-18,9,0.0035664879477238735,0.004886865426234097,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.0013203774785102238,1.7433966857570165e-06,0.044780697308762774
LSTM,8,2018-01-04,2018-01-19,10,0.003428677050156328,0.004435633189439528,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.0010069561392831998,1.013960666440127e-06,0.0304806931540198
LSTM,8,2018-01-04,2018-01-22,11,0.003452419464674724,0.005434318214154627,/content/daily_h22_run/results/models/lstm/lstm_window_08.pt,3.02,-0.6094,9.22,14.81810653656829,81712633.45,5.076282203e-06,80636408,0.03444722584,4.21,5.89501197e-06,16.23,23.49692321449493,0.004020568037,0.74,1.616496734e-05,7.280286346e-06,7695.88,3.47,10231556072,25075.13,2723.99,0.03614401316971671,0.190115788849103,0.001981898749479903,3.927922653190002e-06,0.08895825671393731
