model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
VIX,11,2021-01-04,2021-01-05,1,0.014141227523613943,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05859686247638605,0.0034335922920764993,0.8321836744237525
VIX,11,2021-01-04,2021-01-06,2,0.016210703004980384,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05652738699501961,0.003195345480484712,0.7240574959852082
VIX,11,2021-01-04,2021-01-07,3,0.01670824694632782,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.056029843053672174,0.003139343312619136,0.7006669845376838
VIX,11,2021-01-04,2021-01-08,4,0.01746341320918048,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.055274676790819516,0.0030552898943295615,0.6668433844519206
VIX,11,2021-01-04,2021-01-11,5,0.017902059588273008,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05483603041172698,0.003006990231315846,0.6480661268383534
VIX,11,2021-01-04,2021-01-12,6,0.017639156500876885,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05509893349912311,0.0030358924727407906,0.6592462819808302
VIX,11,2021-01-04,2021-01-13,7,0.017293631882968376,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.055444458117031616,0.003074087935891273,0.6742789225624897
VIX,11,2021-01-04,2021-01-14,8,0.016820016758462383,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05591807324153761,0.003126830915045964,0.6955363666685006
VIX,11,2021-01-04,2021-01-15,9,0.016448139216603267,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05628995078339673,0.003168558559197226,0.7127811085010154
VIX,11,2021-01-04,2021-01-19,10,0.016172170095666117,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05656591990433388,0.0031997032946235156,0.7259075810464555
VIX,11,2021-01-04,2021-01-20,11,0.016509831257618166,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.056228258742381826,0.003161617081200238,0.7098855639331296
VIX,11,2021-01-04,2021-01-21,12,0.016485234267761394,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.056252855732238594,0.0031643837780320483,0.7110383554945958
VIX,11,2021-01-04,2021-01-22,13,0.016051260923463758,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05668682907653623,0.0032133965907524334,0.7317497881031976
VIX,11,2021-01-04,2021-01-25,14,0.01535898605387057,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.057379103946129426,0.0032923615696607254,0.7663191195121266
VIX,11,2021-01-04,2021-01-26,15,0.015324313265228312,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05741377673477168,0.00329634175895021,0.768102483577445
VIX,11,2021-01-04,2021-01-27,16,0.01748829780209209,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.055249792197907904,0.0030525395379120052,0.6657615551500746
VIX,11,2021-01-04,2021-01-28,17,0.019746064080708906,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.052992025919291086,0.0028081548110308182,0.575379000512674
VIX,11,2021-01-04,2021-01-29,18,0.021201964958745576,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05153612504125442,0.0026559721842678106,0.524254980824465
VIX,11,2021-01-04,2021-02-01,19,0.02181818415891785,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.05091990584108214,0.0025928368108646713,0.5040768410480818
VIX,11,2021-01-04,2021-02-02,20,0.022604576840404886,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.050133513159595106,0.0025133691417232955,0.47947948936443874
VIX,11,2021-01-04,2021-02-03,21,0.022738826839730657,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.049999263160269335,0.002499926316569866,0.4754036563426567
VIX,11,2021-01-04,2021-02-04,22,0.0192883999167722,0.07273808999999999,,26.97,3700.65,0.027935512144729623,0.16713919990453951,0.053449690083227794,0.0028568693699930997,0.5925373639092464
VIX,11,2021-01-05,2021-01-06,1,0.016210703004980384,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04800085699501962,0.0023040822722563237,0.628969257341508
VIX,11,2021-01-05,2021-01-07,2,0.01670824694632782,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04750331305367218,0.002256564751075182,0.6064870445102759
VIX,11,2021-01-05,2021-01-08,3,0.01746341320918048,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.046748146790819525,0.0021853892283760098,0.5740420492363039
VIX,11,2021-01-05,2021-01-11,4,0.017902059588273008,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04630950041172699,0.002144569828383742,0.5560655689331635
VIX,11,2021-01-05,2021-01-12,5,0.017639156500876885,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.046572403499123116,0.0021689887676851352,0.5667657775007628
VIX,11,2021-01-05,2021-01-13,6,0.017293631882968376,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.046917928117031625,0.0022012919787949468,0.5811676405645789
VIX,11,2021-01-05,2021-01-14,7,0.016820016758462383,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04739154324153762,0.00224595837081453,0.6015604696557253
VIX,11,2021-01-05,2021-01-15,8,0.016448139216603267,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04776342078339674,0.0022813443649318155,0.6181263250047953
VIX,11,2021-01-05,2021-01-19,9,0.016172170095666117,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04803938990433389,0.0023077829823806165,0.6307489980867995
VIX,11,2021-01-05,2021-01-20,10,0.016509831257618166,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.047701728742381835,0.0022754549250117773,0.615343403244331
VIX,11,2021-01-05,2021-01-21,11,0.016485234267761394,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.0477263257322386,0.0022778021678997408,0.6164512914113527
VIX,11,2021-01-05,2021-01-22,12,0.016051260923463758,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04816029907653624,0.0023194144071414175,0.636370477636518
VIX,11,2021-01-05,2021-01-25,13,0.01535898605387057,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.048852573946129435,0.0023865739811620443,0.6696760165361013
VIX,11,2021-01-05,2021-01-26,14,0.015324313265228312,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04888724673477169,0.002389962893306445,0.6713960831851926
VIX,11,2021-01-05,2021-01-27,15,0.01748829780209209,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.046723262197907914,0.002183063230414451,0.5730056483668644
VIX,11,2021-01-05,2021-01-28,16,0.019746064080708906,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.044465495919291095,0.001977180327348493,0.4867447919682659
VIX,11,2021-01-05,2021-01-29,17,0.021201964958745576,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04300959504125443,0.0018498252656126975,0.43827861341344043
VIX,11,2021-01-05,2021-02-01,18,0.02181818415891785,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04239337584108215,0.001797198315203248,0.4192254216071467
VIX,11,2021-01-05,2021-02-02,19,0.022604576840404886,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.041606983159595115,0.0017311410476428316,0.3960636805803681
VIX,11,2021-01-05,2021-02-03,20,0.022738826839730657,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.041472733160269344,0.0017199875957829044,0.39223292960761014
VIX,11,2021-01-05,2021-02-04,21,0.0192883999167722,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.0449231600832278,0.002018090311863312,0.5030676598592465
VIX,11,2021-01-05,2021-02-05,22,0.01891939857755216,0.06421156,,25.34,3726.86,0.02753829046847844,0.1659466494644542,0.04529216142244784,0.002051379886317072,0.5166371093718061
VIX,11,2021-01-06,2021-01-07,1,0.01670824694632782,0.06285049,,25.07,3748.14,0.027789490482870393,0.16670180107866378,0.04614224305367218,0.0021291065940241584,0.5906974611660394
VIX,11,2021-01-06,2021-01-08,2,0.01746341320918048,0.06285049,,25.07,3748.14,0.027789490482870393,0.16670180107866378,0.04538707679081952,0.0020599867396157477,0.5585071495929812
VIX,11,2021-01-06,2021-01-11,3,0.017902059588273008,0.06285049,,25.07,3748.14,0.027789490482870393,0.16670180107866378,0.04494843041172698,0.002020361396477863,0.5406786050342125
VIX,11,2021-01-06,2021-01-12,4,0.017639156500876885,0.06285049,,25.07,3748.14,0.027789490482870393,0.16670180107866378,0.04521133349912311,0.0020440646767689316,0.5512901481852359
VIX,11,2021-01-06,2021-01-13,5,0.017293631882968376,0.06285049,,25.07,3748.14,0.027789490482870393,0.16670180107866378,0.04555685811703162,0.00207542732149535,0.565575481296942
