model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_volume_medio_22d,x_spy_volume,x_stress_index,x_ukx_close,x_baa_aaa_spread,x_baa,x_bollinger_width_20,x_obv,x_parkinson,x_indu_close,x_garman_klass,x_cpi,x_ndx_close,x_vix_term_spread,x_ret_spx_abs,x_atr_14,x_rv_diaria,x_industrial_production,x_aaa,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,9,2019-01-02,2019-01-17,11,0.05711357195863517,0.04709862192289699,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,-0.010014950035738185,0.00010029922421833227,0.019839823147546065
TSMixerX,9,2019-01-02,2019-01-18,12,0.0549333488759218,0.04012700987842831,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,-0.014806338997493493,0.0002192276745086966,0.05491590944267544
TSMixerX,9,2019-01-02,2019-01-22,13,0.05433092892614826,0.037734266148519026,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,-0.016596662777629237,0.0002754492153543438,0.07530495296441941
TSMixerX,9,2019-01-02,2019-01-23,14,0.04921581272541458,0.04223676535589967,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,-0.006979047369514907,4.870710218593294e-05,0.0123124027387993
TSMixerX,9,2019-01-02,2019-01-24,15,0.04577892375292386,0.03238865801186245,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,-0.013390265741061412,0.00017929921661624293,0.0674090257899218
TSMixerX,9,2019-01-02,2019-01-25,16,0.03910777456343546,0.030547944749380804,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,-0.008559829814054658,7.3270686445579e-05,0.03318580292103057
TSMixerX,9,2019-01-02,2019-01-28,17,0.03775698934324957,0.02526864675269738,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,-0.012488342590552193,0.00015595870065899988,0.092616610789372
TSMixerX,9,2019-01-02,2019-01-29,18,0.03173199339179452,0.033440129956975644,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,0.0017081365651811231,2.9177305253087652e-06,0.0013508068945564666
TSMixerX,9,2019-01-02,2019-01-30,19,0.02442796552032812,0.025553552740601716,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,0.0011255872202735953,1.2669465904432391e-06,0.0009995842025387613
TSMixerX,9,2019-01-02,2019-01-31,20,0.022876234160632846,0.0245993273733947,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,0.0017230932127618552,2.969050219865972e-06,0.0025741831472041454
TSMixerX,9,2019-01-02,2019-02-01,21,0.022172688510557186,0.03390234844252065,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,0.011729659931963465,0.00013758492211950914,0.0786393039624822
TSMixerX,9,2019-01-02,2019-02-04,22,0.01924294356316878,0.028679289291771142,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,23.22,157813269.5,126925199,0.5443,6734.23,1.16,5.11,0.1703148696,8683108220,0.0001569910775,23346.24,0.0001496869367,252.594,6360.87,-0.47,0.001267720346,60.93203316694545,1.607114877e-06,104.0681,3.95,2510.03,0.03465801580886697,0.18616663452097684,0.009436345728602361,8.904462070971203e-05,0.07000083825708625
TSMixerX,9,2019-01-03,2019-01-04,1,0.07600941049377075,0.05254840511281842,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.023461005380952325,0.000550418773485074,0.07734224365848319
TSMixerX,9,2019-01-03,2019-01-07,2,0.0752740735000332,0.0499722407360492,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.025301832763984004,0.0006401827412166144,0.09664965533148728
TSMixerX,9,2019-01-03,2019-01-08,3,0.0749246462201516,0.04350945813271988,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.031415188087431725,0.0009869140425687122,0.1785266932355678
TSMixerX,9,2019-01-03,2019-01-09,4,0.06855355672102686,0.05089856348927429,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.017654993231752576,0.0003116987860132293,0.049085649113217
TSMixerX,9,2019-01-03,2019-01-10,5,0.06616358290444857,0.04017735093034254,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.02598623197410603,0.0006752842522120506,0.14796131038796534
TSMixerX,9,2019-01-03,2019-01-11,6,0.0626109588021998,0.08097363262772714,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,0.018362673825527337,0.0003371877900227068,0.03040975816773739
TSMixerX,9,2019-01-03,2019-01-14,7,0.060393796583818625,0.07171416841022862,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,0.011320371826409999,0.00012815081828817726,0.013947892208683976
TSMixerX,9,2019-01-03,2019-01-15,8,0.058441154773705345,0.05571251087723115,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.0027286438964741963,7.4454975137658845e-06,0.0011616067369379923
TSMixerX,9,2019-01-03,2019-01-16,9,0.05777887198762941,0.04756021708808767,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.01021865489954174,0.00010442090795592841,0.02023066032674592
TSMixerX,9,2019-01-03,2019-01-17,10,0.05711357195863517,0.04979527628748391,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.007318295671151262,5.35574515303913e-05,0.009846018664590561
TSMixerX,9,2019-01-03,2019-01-18,11,0.0549333488759218,0.04437693597985807,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.010556412896063731,0.00011143785323218065,0.02447987946943786
TSMixerX,9,2019-01-03,2019-01-22,12,0.05433092892614826,0.04092661722328283,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.013404311702865435,0.00017967557222757524,0.04420761698086917
TSMixerX,9,2019-01-03,2019-01-23,13,0.04921581272541458,0.035070187841723235,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.014145624883691345,0.00020009870335010776,0.06448829413833845
TSMixerX,9,2019-01-03,2019-01-24,14,0.04577892375292386,0.03334590731571689,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.01243301643720697,0.0001545798977278587,0.05596108741849015
TSMixerX,9,2019-01-03,2019-01-25,15,0.03910777456343546,0.028624428041656037,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.010483346521779426,0.0001099005542957048,0.05417695943291112
TSMixerX,9,2019-01-03,2019-01-28,16,0.03775698934324957,0.028521074256492977,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.009235915086756596,8.53021274897781e-05,0.043300397272240776
TSMixerX,9,2019-01-03,2019-01-29,17,0.03173199339179452,0.023057886267580957,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.008674107124213563,7.524013440233249e-05,0.05687072495990342
TSMixerX,9,2019-01-03,2019-01-30,18,0.02442796552032812,0.03851428699049318,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,0.014086321470165062,0.0001984244525608332,0.08955790321743606
TSMixerX,9,2019-01-03,2019-01-31,19,0.022876234160632846,0.025407211344250034,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,0.0025309771836171877,6.4058455039907915e-06,0.005317994064096165
TSMixerX,9,2019-01-03,2019-02-01,20,0.022172688510557186,0.019654061631876763,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,-0.002518626878680423,6.34348135401149e-06,0.007570639388480904
TSMixerX,9,2019-01-03,2019-02-04,21,0.01924294356316878,0.02742353100304054,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,0.00818058743987176,6.69220108613876e-05,0.05595161319628583
TSMixerX,9,2019-01-03,2019-02-05,22,0.017418166021883955,0.02738710050355024,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,25.45,159832571.5,144140692,0.5443,6692.66,1.13,5.04,0.1541951563,8538967528,0.0001431648724,22686.22,7.570261631e-05,252.594,6147.13,-1.34,0.02506827626,61.29903079787793,0.0006284184748,104.0681,3.91,2447.89,0.0277125222280325,0.16647078490844122,0.009968934481666285,9.937965469975505e-05,0.08855734045033858
TSMixerX,9,2019-01-04,2019-01-07,1,0.0752740735000332,0.05234748377157879,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-0.02292658972845442,0.0005256285165768717,0.07473738364960081
TSMixerX,9,2019-01-04,2019-01-08,2,0.0749246462201516,0.049652626162229256,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-0.025272020057922347,0.0006386749978080294,0.09754489477246508
TSMixerX,9,2019-01-04,2019-01-09,3,0.06855355672102686,0.044235065588442896,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-0.02431849113258397,0.0005913890109655652,0.11165848810426793
TSMixerX,9,2019-01-04,2019-01-10,4,0.06616358290444857,0.05796179507243733,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-0.00820178783201124,6.726932364132763e-05,0.00915722754855497
TSMixerX,9,2019-01-04,2019-01-11,5,0.0626109588021998,0.0473244263650622,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-0.015286532437137602,0.00023367807395166008,0.0431019465639102
TSMixerX,9,2019-01-04,2019-01-14,6,0.060393796583818625,0.07323201468221832,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,0.012838218098399697,0.0001648198439420775,0.01743747005106422
TSMixerX,9,2019-01-04,2019-01-15,7,0.058441154773705345,0.06107068460915286,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,0.0026295298354475152,6.914427155508636e-06,0.0009544573336768281
TSMixerX,9,2019-01-04,2019-01-16,8,0.05777887198762941,0.0515855445171759,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-0.006193327470453508,3.835730515627405e-05,0.006677676119202669
TSMixerX,9,2019-01-04,2019-01-17,9,0.05711357195863517,0.061116078145317033,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,0.00400250618668186,1.6020055774426567e-05,0.0022429675500235113
TSMixerX,9,2019-01-04,2019-01-18,10,0.0549333488759218,0.05491795653539793,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-1.5392340523869008e-05,2.3692414680274006e-10,3.927077329990425e-08
TSMixerX,9,2019-01-04,2019-01-22,11,0.05433092892614826,0.044170564699950746,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_09.pt,21.38,159838088.9,142628834,0.6726,6837.42,1.14,5.12,0.1439874232,8681596362,0.0002333211118,23433.16,0.0001188148566,252.594,6422.67,0.48,0.03375937832,63.3619571694581,0.001139695624,104.0681,3.98,2531.94,0.014714634659897653,0.12130389383650325,-0.010160364226197517,0.00010323300120899427,0.02299063297581183
