model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
HAR,0,2010-01-04,2010-01-05,1,0.009144760826926782,0.009217479770485764,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,7.271894355898208e-05,5.288044752334421e-09,3.128473307656421e-05
HAR,0,2010-01-04,2010-01-06,2,0.008028479978484486,0.009043181745838158,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.0010147017673536717,1.0296196766706649e-06,0.006809580052886899
HAR,0,2010-01-04,2010-01-07,3,0.006206039422328118,0.008908461671739117,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.002702422249410999,7.303086014111604e-06,0.058124121238016135
HAR,0,2010-01-04,2010-01-08,4,0.006113648824584064,0.008797919545368928,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.002684270720784864,7.205309302462893e-06,0.058888599613615034
HAR,0,2010-01-04,2010-01-11,5,0.005712794308472409,0.00871284662983864,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.00300005232136623,9.000313930934906e-06,0.07776512434772909
HAR,0,2010-01-04,2010-01-12,6,0.0058370621263771705,0.00864660300318508,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.0028095408768079094,7.893519938454557e-06,0.06800889885548611
HAR,0,2010-01-04,2010-01-13,7,0.006217457020095734,0.008593027549280735,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.002375570529185001,5.643335339132306e-06,0.04713687459062599
HAR,0,2010-01-04,2010-01-14,8,0.0061505981077906394,0.008556953768438756,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.0024063556606481167,5.790547565533234e-06,0.04897853679584774
HAR,0,2010-01-04,2010-01-15,9,0.006872226158401763,0.008544135760308979,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.001671909601907216,2.7952817169495454e-06,0.02207788303232361
HAR,0,2010-01-04,2010-01-19,10,0.006877173980499259,0.008549656662127678,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.001672482681628419,2.7971983203469874e-06,0.022063451801981104
HAR,0,2010-01-04,2010-01-20,11,0.007913790947252173,0.008575508637290369,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,0.0006617176900381959,4.378703013094859e-07,0.0031397138684956527
HAR,0,2010-01-04,2010-01-21,12,0.009220347212669476,0.008618863225161732,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.0006014839875077439,3.6178298722821575e-07,0.002327432067314561
HAR,0,2010-01-04,2010-01-22,13,0.00994599668538896,0.00867954626773829,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.0012664504176506698,1.603896660367556e-06,0.009711180273596964
HAR,0,2010-01-04,2010-01-25,14,0.009961001671532375,0.008755229582969204,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.0012057720885631715,1.4538863295579927e-06,0.008693766124243663
HAR,0,2010-01-04,2010-01-26,15,0.010703376349748958,0.008848440349929298,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.0018549359998196596,3.44078756342696e-06,0.01931620574494808
HAR,0,2010-01-04,2010-01-27,16,0.011799029825070712,0.008959611163551824,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.002839418661518888,8.062298335381713e-06,0.041622676486874344
HAR,0,2010-01-04,2010-01-28,17,0.013275463424035898,0.009091242510465707,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.004184220913570191,1.750770465355816e-05,0.0816415330065503
HAR,0,2010-01-04,2010-01-29,18,0.01534420384253495,0.009236211270384848,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.006107992572150103,3.7307573261440834e-05,0.15370328057371552
HAR,0,2010-01-04,2010-02-01,19,0.015719853980480723,0.009399699317139857,/content/daily_h22_run/results/models/har/har_window_00.json,20.04,1132.98,0.03612149539965982,0.19005655842316999,-0.006320154663340866,3.99443549685493e-05,0.15813158984982856
