model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix_term_spread,x_stress_index,x_vix,x_parkinson,x_volume_medio_22d,x_spy_volume,x_true_range,x_bollinger_width_20,x_garman_klass,x_macd,x_baa,x_ret_spx_abs,x_baa_aaa_spread,x_rv_diaria,x_rogers_satchell,x_ukx_close,x_spx_low,x_roc_10,x_indu_close,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,6,2016-04-08,2016-04-11,1,0.009647564511882397,0.00898992030210168,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.000657644209780716,4.3249590665810237e-07,0.0025519903015382983
LSTM,6,2016-04-08,2016-04-12,2,0.008443345502264948,0.009580162502871433,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0011368170006064854,1.2923528928679258e-06,0.00765229314358673
LSTM,6,2016-04-08,2016-04-13,3,0.008253352224637724,0.006573491099773721,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.0016798611248640023,2.8219333988293514e-06,0.027976445909044356
LSTM,6,2016-04-08,2016-04-14,4,0.008151142066443103,0.008898028261304947,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0007468861948618441,5.578389880752045e-07,0.0037332670373197985
LSTM,6,2016-04-08,2016-04-15,5,0.00792045866812772,0.010776997710244061,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0028565390421163416,8.159815299134946e-06,0.04290601514401926
LSTM,6,2016-04-08,2016-04-18,6,0.007815632944921281,0.007011800884642722,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.000803832060278559,6.461459811316729e-07,0.006108505543045206
LSTM,6,2016-04-08,2016-04-19,7,0.007459483116488442,0.007519618320990169,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,6.013520450172654e-05,3.616242820464472e-09,3.214838393983399e-05
LSTM,6,2016-04-08,2016-04-20,8,0.0076287120701447,0.010201599288368854,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0025728872182241534,6.619748637701223e-06,0.038421167013972024
LSTM,6,2016-04-08,2016-04-21,9,0.007692953187773649,0.008388623707621432,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0006956705198477827,4.839574721852842e-07,0.003641494844514037
LSTM,6,2016-04-08,2016-04-22,10,0.007625831024678294,0.0076688801776958,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,4.304915301750652e-05,1.8532295755246905e-09,1.5814825609750116e-05
LSTM,6,2016-04-08,2016-04-25,11,0.007779402529865689,0.008524537778840564,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0007451352489748746,5.552265392648484e-07,0.00405862894657294
LSTM,6,2016-04-08,2016-04-26,12,0.007544769900347515,0.008419278442430992,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0008745085420834766,7.647651901769677e-07,0.005799760954380284
LSTM,6,2016-04-08,2016-04-27,13,0.0077690458345408275,0.006817466670612238,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.0009515791639285896,9.055029052230336e-07,0.008920175614695935
LSTM,6,2016-04-08,2016-04-28,14,0.007912245866351218,0.008126158104186022,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.00021391223783480406,4.575844549549378e-08,0.00035267706122721343
LSTM,6,2016-04-08,2016-04-29,15,0.008299239320540174,0.008153768386581389,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.00014547093395878528,2.116179262684127e-08,0.00015728171279016934
LSTM,6,2016-04-08,2016-05-02,16,0.008373063832572221,0.010078971230202106,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0017059073976298852,2.9101200492883674e-06,0.016177210963117084
LSTM,6,2016-04-08,2016-05-03,17,0.00786679397983757,0.007564834960354086,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.0003019590194834852,9.11792494474278e-08,0.0007760647544956534
LSTM,6,2016-04-08,2016-05-04,18,0.007992074287395274,0.0067673764845034125,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.0012246978028918618,1.4998847084081535e-06,0.014633993936530532
LSTM,6,2016-04-08,2016-05-05,19,0.00797597707075106,0.010536490967701538,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.002560513896950478,6.556231416476522e-06,0.035396491768605376
LSTM,6,2016-04-08,2016-05-06,20,0.008044930848170213,0.006295557976267542,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,-0.0017493728719026715,3.060305444949001e-06,0.03267627481526425
LSTM,6,2016-04-08,2016-05-09,21,0.007386392382242795,0.009369213894798646,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.001982821512555851,3.931581150654273e-06,0.026158179531202252
LSTM,6,2016-04-08,2016-05-10,22,0.007067421320205767,0.007596560031860572,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.79347045085919,2.96,0.3856,15.36,3.075258243e-05,99895919.91,95040598,18.94,0.03180417306,4.224075066e-05,20.73642732992789,4.79,0.002782731267,1.18,7.743593304e-06,5.206897807e-05,6204.41,2041.69,0.005727084295,17576.96,2047.6,0.008456549848984753,0.09195950113492761,0.0005291387116548047,2.7998777617170654e-07,0.002544797064248483
LSTM,6,2016-04-11,2016-04-12,1,0.008443345502264948,0.009028721568882939,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0005853760666179909,3.4266513936915054e-07,0.0021972862560211137
LSTM,6,2016-04-11,2016-04-13,2,0.008253352224637724,0.009376506640598421,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0011231544159606976,1.2614758420920159e-06,0.00780393176494476
LSTM,6,2016-04-11,2016-04-14,3,0.008151142066443103,0.006748070570483238,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.0014030714959598648,1.968609622775053e-06,0.019020450855070203
LSTM,6,2016-04-11,2016-04-15,4,0.00792045866812772,0.00888156333998761,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0009611046718598897,9.237221902709063e-07,0.006315019598923222
LSTM,6,2016-04-11,2016-04-18,5,0.007815632944921281,0.010739894182063673,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0029242612371423917,8.55130378305355e-06,0.04555901941536722
LSTM,6,2016-04-11,2016-04-19,6,0.007459483116488442,0.007095002043554167,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.00036448107293427564,1.3284645252732075e-07,0.0012759988873440875
LSTM,6,2016-04-11,2016-04-20,7,0.0076287120701447,0.007342106438289918,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.0002866056318547817,8.214278821087867e-08,0.0007426355094530823
LSTM,6,2016-04-11,2016-04-21,8,0.007692953187773649,0.0099527934085314,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0022598402207577506,5.106877823354439e-06,0.030492641457459113
LSTM,6,2016-04-11,2016-04-22,9,0.007625831024678294,0.008438444305173057,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0008126132804947631,6.603403436364604e-07,0.004957719607455502
LSTM,6,2016-04-11,2016-04-25,10,0.007779402529865689,0.0076739399523875354,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.00010546257747815358,1.1122355248335547e-08,9.357796179787492e-05
LSTM,6,2016-04-11,2016-04-26,11,0.007544769900347515,0.00838232721856749,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0008375573182199756,7.015022613038375e-07,0.0053515669189254655
LSTM,6,2016-04-11,2016-04-27,12,0.0077690458345408275,0.008328667790057013,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.000559621955516185,3.1317673309575894e-07,0.0023639053366262264
LSTM,6,2016-04-11,2016-04-28,13,0.007912245866351218,0.006859169859486824,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.0010530760068643945,1.1089690762334583e-06,0.01070295442693503
LSTM,6,2016-04-11,2016-04-29,14,0.008299239320540174,0.00808690272892867,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.00021233659161150505,4.508682813719108e-08,0.0003387934499601286
LSTM,6,2016-04-11,2016-05-02,15,0.008373063832572221,0.008232459315068637,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.00014060451750358416,1.9769630342415705e-08,0.00014421128409236594
LSTM,6,2016-04-11,2016-05-03,16,0.00786679397983757,0.009903873386722538,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.0020370794068849674,4.14969250995481e-06,0.024590202588226084
LSTM,6,2016-04-11,2016-05-04,17,0.007992074287395274,0.007777603298779737,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.00021447098861553712,4.599780495772585e-08,0.0003733549189082197
LSTM,6,2016-04-11,2016-05-05,18,0.00797597707075106,0.006838583541470719,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,-0.0011373935292803413,1.2936640404487907e-06,0.01246651374711738
LSTM,6,2016-04-11,2016-05-06,19,0.008044930848170213,0.010343732488072991,/content/daily_h22_run/results/models/lstm/lstm_window_06.pt,21.74036541865494,2.63,0.3856,16.26,3.7940254e-05,98010095.82,83757486,21.05,0.03002824676,4.633143325e-05,18.62615947869199,4.78,0.00274355303,1.17,7.527083231e-06,6.322342814e-05,6200.12,2041.88,0.002425075477,17556.41,2041.99,0.00942764375388453,0.09709605426527142,0.002298801639902778,5.284488979619701e-06,0.029097576623566157
