model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_parkinson,x_vix_term_spread,x_vix,x_true_range,x_garman_klass,x_bollinger_width_20,x_ret_spx_abs,x_rv_diaria,x_rogers_satchell,x_atr_14,x_spy_volume,x_roc_10,x_macd,x_rsi_14,x_volume_medio_22d,x_adx_14,x_cpi,x_gold_close,x_yield_slope,x_stress_index,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,15,2025-01-02,2025-01-21,11,0.022580606135624463,0.015369479011354673,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.00721112712426979,5.200035440237949e-05,0.08447713554571079
TSMixerX,15,2025-01-02,2025-01-22,12,0.02251920867652575,0.017030702525978027,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.005488506150547724,3.0123699764600197e-05,0.04292035321362864
TSMixerX,15,2025-01-02,2025-01-23,13,0.01980946682875468,0.01681149159856583,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.0029979752301888506,8.987855480825892e-06,0.014231655538345489
TSMixerX,15,2025-01-02,2025-01-24,14,0.01904394684394733,0.016126609644070228,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.0029173371998771035,8.510856337786778e-06,0.014623458741236384
TSMixerX,15,2025-01-02,2025-01-27,15,0.02245367195772457,0.017512607473485587,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.004941064484238984,2.4414118237407858e-05,0.033610164503030227
TSMixerX,15,2025-01-02,2025-01-28,16,0.02244031600330201,0.017589700370962677,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.004850615632339333,2.3528472012694707e-05,0.032218901895548546
TSMixerX,15,2025-01-02,2025-01-29,17,0.022632596970260346,0.018895896582069426,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.0037367003881909194,1.3962929791106168e-05,0.01730552509850436
TSMixerX,15,2025-01-02,2025-01-30,18,0.022782455752987534,0.014401871279960662,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.008380584473026871,7.023419610953908e-05,0.12327680662168561
TSMixerX,15,2025-01-02,2025-01-31,19,0.022537362474579995,0.012548639321215175,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.00998872315336482,9.977459023456645e-05,0.21043825099453217
TSMixerX,15,2025-01-02,2025-02-03,20,0.023985063285051306,0.013463351504148239,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.010521711780903067,0.0001107064188003944,0.20404763631448564
TSMixerX,15,2025-01-02,2025-02-04,21,0.023772648901112508,0.016083316894860082,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.007689332006252426,5.9125826702377955e-05,0.08734047342314888
TSMixerX,15,2025-01-02,2025-02-05,22,0.022546448609834544,0.015898010842793703,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,0.0001161557744,1.4,17.93,105.56,0.0001475921485,0.05491881754,0.002226349793,4.956633399e-06,0.000144474769,69.97798395371699,50203975,-0.03008952816,-14.2197289181795,40.07734994849849,50726499.55,21.68607539237247,316.528,2657.9,0.2529,-0.492,5868.55,0.018813403303348297,0.13716196011776843,-0.006648437767040841,4.4201724742215e-05,0.06880949099795286
TSMixerX,15,2025-01-03,2025-01-06,1,0.016330582970938295,0.011081524606919102,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.005249058364019192,2.755261370887984e-05,0.08591621778387548
TSMixerX,15,2025-01-03,2025-01-07,2,0.017191309306898928,0.011132266918895089,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.00605904238800384,3.6711994659627274e-05,0.10972133593581734
TSMixerX,15,2025-01-03,2025-01-08,3,0.01765979653480675,0.011538432118817015,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.006121364415989735,3.7471102313345344e-05,0.1049123151178164
TSMixerX,15,2025-01-03,2025-01-10,4,0.018497121296195657,0.011521292146047789,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.0069758291501478675,4.866219233205272e-05,0.13205451177326788
TSMixerX,15,2025-01-03,2025-01-13,5,0.019544929417368975,0.01437628377387266,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.005168645643496315,2.6714897788033432e-05,0.052389850744179345
TSMixerX,15,2025-01-03,2025-01-14,6,0.02029884315112693,0.01534562792448684,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.004953215226640091,2.4534341081419245e-05,0.04304367714988122
TSMixerX,15,2025-01-03,2025-01-15,7,0.02156743843858285,0.015639871736376786,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.005927566702206063,3.513604700910206e-05,0.05764237321784815
TSMixerX,15,2025-01-03,2025-01-16,8,0.0215778621469139,0.014232329607481685,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.007345532539432216,5.39568482878575e-05,0.09996418687806519
TSMixerX,15,2025-01-03,2025-01-17,9,0.022457177383210698,0.016384255177773564,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.006072922205437134,3.6880384113291425e-05,0.055366537996642595
TSMixerX,15,2025-01-03,2025-01-21,10,0.022580606135624463,0.017949306936587014,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.004631299199037448,2.144893227100491e-05,0.028481160969022756
TSMixerX,15,2025-01-03,2025-01-22,11,0.02251920867652575,0.017667925709037746,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.004851282967488005,2.353494643063922e-05,0.031963579160039224
TSMixerX,15,2025-01-03,2025-01-23,12,0.01980946682875468,0.015473557767894469,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.004335909060860212,1.8800107384049684e-05,0.0331867703902351
TSMixerX,15,2025-01-03,2025-01-24,13,0.01904394684394733,0.0177345110448639,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.0013094357990834325,1.7146221119212675e-06,0.0025986787002234557
TSMixerX,15,2025-01-03,2025-01-27,14,0.02245367195772457,0.01813982546205823,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.004313846495666341,1.860927158817277e-05,0.02446646551774556
TSMixerX,15,2025-01-03,2025-01-28,15,0.02244031600330201,0.015458269415485695,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.006982046587816315,4.874897455443745e-05,0.07895558425505089
TSMixerX,15,2025-01-03,2025-01-29,16,0.022632596970260346,0.017893892626444058,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.004738704343816288,2.2455318858103354e-05,0.029890691746197406
TSMixerX,15,2025-01-03,2025-01-30,17,0.022782455752987534,0.01738209465403146,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.005400361098956072,2.9163899999118032e-05,0.040135167165128216
TSMixerX,15,2025-01-03,2025-01-31,18,0.022537362474579995,0.014909120970201884,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.007628241504378111,5.8190068449116834e-05,0.09844799804817095
TSMixerX,15,2025-01-03,2025-02-03,19,0.023985063285051306,0.015376926991477973,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.008608136293573333,7.410001044873443e-05,0.11524548609301721
TSMixerX,15,2025-01-03,2025-02-04,20,0.023772648901112508,0.016328624971971524,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.007444023929140984,5.541349225762357e-05,0.08027197142700082
TSMixerX,15,2025-01-03,2025-02-05,21,0.022546448609834544,0.01654546847285641,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.006000980136978133,3.6011762604406095e-05,0.053230988464332274
TSMixerX,15,2025-01-03,2025-02-06,22,0.022425064873263064,0.016361102920112527,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.790675595e-05,2.01,16.13,80.79,2.339709376e-05,0.05386480886,0.01251728727,0.0001566824807,1.509440364e-05,70.75027081416577,37888459,0.01197344759,-13.89368676365211,47.97758576811104,51670718.32,22.26270528577001,316.528,2640.22,0.3058,-0.6188,5942.47,0.017170253120057186,0.13103531249269101,-0.006063961953150537,3.677163456925728e-05,0.0553602783592424
TSMixerX,15,2025-01-06,2025-01-07,1,0.017191309306898928,0.01219300905889805,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.743510282e-05,1.99,16.04,78.57,5.129955169e-05,0.05237091594,0.005522822262,3.050156574e-05,5.832159927e-05,71.3088228988682,47679442,0.01845892676,-10.85460887319823,51.07051709251631,52470967.91,21.4023641323198,316.528,2636.47,0.3389,-0.6188,5975.38,0.017856802936008158,0.13362934908173488,-0.0049983002480008774,2.4983005369165634e-05,0.06639042019815755
TSMixerX,15,2025-01-06,2025-01-08,2,0.01765979653480675,0.01150170414384903,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.743510282e-05,1.99,16.04,78.57,5.129955169e-05,0.05237091594,0.005522822262,3.050156574e-05,5.832159927e-05,71.3088228988682,47679442,0.01845892676,-10.85460887319823,51.07051709251631,52470967.91,21.4023641323198,316.528,2636.47,0.3389,-0.6188,5975.38,0.017856802936008158,0.13362934908173488,-0.00615809239095772,3.792210189557137e-05,0.10661149177338691
TSMixerX,15,2025-01-06,2025-01-10,3,0.018497121296195657,0.012504432624884139,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.743510282e-05,1.99,16.04,78.57,5.129955169e-05,0.05237091594,0.005522822262,3.050156574e-05,5.832159927e-05,71.3088228988682,47679442,0.01845892676,-10.85460887319823,51.07051709251631,52470967.91,21.4023641323198,316.528,2636.47,0.3389,-0.6188,5975.38,0.017856802936008158,0.13362934908173488,-0.005992688671311518,3.5912317511265406e-05,0.08771322566152229
TSMixerX,15,2025-01-06,2025-01-13,4,0.019544929417368975,0.01244834158188542,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.743510282e-05,1.99,16.04,78.57,5.129955169e-05,0.05237091594,0.005522822262,3.050156574e-05,5.832159927e-05,71.3088228988682,47679442,0.01845892676,-10.85460887319823,51.07051709251631,52470967.91,21.4023641323198,316.528,2636.47,0.3389,-0.6188,5975.38,0.017856802936008158,0.13362934908173488,-0.007096587835483555,5.036155890673317e-05,0.11895451350420405
TSMixerX,15,2025-01-06,2025-01-14,5,0.02029884315112693,0.011702159483071526,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.743510282e-05,1.99,16.04,78.57,5.129955169e-05,0.05237091594,0.005522822262,3.050156574e-05,5.832159927e-05,71.3088228988682,47679442,0.01845892676,-10.85460887319823,51.07051709251631,52470967.91,21.4023641323198,316.528,2636.47,0.3389,-0.6188,5975.38,0.017856802936008158,0.13362934908173488,-0.008596683668055405,7.390297008861054e-05,0.1838331966691764
TSMixerX,15,2025-01-06,2025-01-15,6,0.02156743843858285,0.015586130315139328,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.743510282e-05,1.99,16.04,78.57,5.129955169e-05,0.05237091594,0.005522822262,3.050156574e-05,5.832159927e-05,71.3088228988682,47679442,0.01845892676,-10.85460887319823,51.07051709251631,52470967.91,21.4023641323198,316.528,2636.47,0.3389,-0.6188,5975.38,0.017856802936008158,0.13362934908173488,-0.0059813081234435204,3.5776046867571447e-05,0.05895511902799422
TSMixerX,15,2025-01-06,2025-01-16,7,0.0215778621469139,0.014381196720022358,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_15.pt,3.743510282e-05,1.99,16.04,78.57,5.129955169e-05,0.05237091594,0.005522822262,3.050156574e-05,5.832159927e-05,71.3088228988682,47679442,0.01845892676,-10.85460887319823,51.07051709251631,52470967.91,21.4023641323198,316.528,2636.47,0.3389,-0.6188,5975.38,0.017856802936008158,0.13362934908173488,-0.007196665426891543,5.179199326661603e-05,0.0946755564239341
