model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_volume_medio_22d,x_vix,x_spy_volume,x_ukx_close,x_bollinger_width_20,x_parkinson,x_indu_close,x_industrial_production,x_baa,x_cpi,x_obv,x_unemployment,x_ndx_close,x_vix_term_spread,x_garman_klass,x_ret_spx_abs,x_rv_diaria,x_macd,x_atr_14,x_true_range,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,10,2020-03-26,2020-04-22,18,0.18760226299600116,0.03963611516515698,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,283226582.2,61.0,257632816,5815.73,0.4254145657,0.001015696067,22552.17,101.0338,4.87,259.127,9439606985,3.6,7897.13,-11.21,0.0004344266592,0.06054382875,0.0036655552,-190.4025327141462,152.7564964767869,161.45,2630.07,0.18022861614522173,0.4245334099281489,-0.1479661478308442,0.021893980903899237,2.178530890055792
TSMixerX,10,2020-03-26,2020-04-23,19,0.17708594121023807,0.016530900924489916,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,283226582.2,61.0,257632816,5815.73,0.4254145657,0.001015696067,22552.17,101.0338,4.87,259.127,9439606985,3.6,7897.13,-11.21,0.0004344266592,0.06054382875,0.0036655552,-190.4025327141462,152.7564964767869,161.45,2630.07,0.18022861614522173,0.4245334099281489,-0.16055504028574816,0.025777920961158215,7.341015500017697
TSMixerX,10,2020-03-26,2020-04-24,20,0.15290659561583642,0.02721878015343859,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,283226582.2,61.0,257632816,5815.73,0.4254145657,0.001015696067,22552.17,101.0338,4.87,259.127,9439606985,3.6,7897.13,-11.21,0.0004344266592,0.06054382875,0.0036655552,-190.4025327141462,152.7564964767869,161.45,2630.07,0.18022861614522173,0.4245334099281489,-0.12568781546239782,0.015797426955709768,2.891767234040833
TSMixerX,10,2020-03-26,2020-04-27,21,0.1308901852879633,0.029229604522624703,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,283226582.2,61.0,257632816,5815.73,0.4254145657,0.001015696067,22552.17,101.0338,4.87,259.127,9439606985,3.6,7897.13,-11.21,0.0004344266592,0.06054382875,0.0036655552,-190.4025327141462,152.7564964767869,161.45,2630.07,0.18022861614522173,0.4245334099281489,-0.10166058076533861,0.010334873681545936,1.9788239132354501
TSMixerX,10,2020-03-26,2020-04-28,22,0.12732975431631163,0.021485001209951417,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,283226582.2,61.0,257632816,5815.73,0.4254145657,0.001015696067,22552.17,101.0338,4.87,259.127,9439606985,3.6,7897.13,-11.21,0.0004344266592,0.06054382875,0.0036655552,-190.4025327141462,152.7564964767869,161.45,2630.07,0.18022861614522173,0.4245334099281489,-0.10584475310636021,0.01120311176014635,3.1470234137366653
TSMixerX,10,2020-03-27,2020-03-30,1,0.4759574731750238,0.07243014017083657,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.4035273330041872,0.16283430848147218,3.6885566323219185
TSMixerX,10,2020-03-27,2020-03-31,2,0.46885885011152073,0.05651467251748299,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.41234417759403774,0.17002772079570333,5.1804308054236365
TSMixerX,10,2020-03-27,2020-04-01,3,0.47263592234049917,0.04253352675055758,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.43010239558994157,0.18498807069220657,7.704046561987575
TSMixerX,10,2020-03-27,2020-04-02,4,0.4636960603697809,0.0814875828194983,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.3822084775502826,0.14608332031130486,2.951610544997183
TSMixerX,10,2020-03-27,2020-04-03,5,0.4598898522038285,0.06273462596084713,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.3971552262429814,0.15773227373211374,4.338644541469333
TSMixerX,10,2020-03-27,2020-04-06,6,0.48172600853236214,0.0912258844015378,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.39050012413082436,0.15249034694618924,2.6165478619358824
TSMixerX,10,2020-03-27,2020-04-07,7,0.4895158962995928,0.06542171384038623,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.4240941824592066,0.17985587559574281,4.46990552757645
TSMixerX,10,2020-03-27,2020-04-08,8,0.476604937254736,0.06928000372162023,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.4073249335331158,0.1659136014777572,3.9508695437502617
TSMixerX,10,2020-03-27,2020-04-09,9,0.45635613150519305,0.05982274425046746,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.3965333872547256,0.15723872720770618,4.5965844663286495
TSMixerX,10,2020-03-27,2020-04-13,10,0.44888894424226955,0.056964135727697256,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.3919248085145723,0.15360505552918416,4.815849196919229
TSMixerX,10,2020-03-27,2020-04-14,11,0.41747044534748495,0.04379053429056201,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.37367991105692294,0.13963667592750983,6.2785529082542375
TSMixerX,10,2020-03-27,2020-04-15,12,0.37778751341628747,0.04312186589957676,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.3346656475167107,0.11200109562777924,5.590625158890477
TSMixerX,10,2020-03-27,2020-04-16,13,0.2852953579046859,0.049651198116572176,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.23564415978811373,0.055528170042246076,2.997488944906971
TSMixerX,10,2020-03-27,2020-04-17,14,0.26250464770550214,0.06619792150117905,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.1963067262043231,0.038536330753059074,1.5878317867065905
TSMixerX,10,2020-03-27,2020-04-20,15,0.2116222314356366,0.03287591352910958,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.178746317906527,0.031950246165141215,3.5749367915741086
TSMixerX,10,2020-03-27,2020-04-21,16,0.1975196739411602,0.03985202811645951,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.1576676458247007,0.024859086539903257,2.3556618771651765
TSMixerX,10,2020-03-27,2020-04-22,17,0.18760226299600116,0.023875464023242286,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.16372679897275888,0.0268064647018662,4.796060915218219
TSMixerX,10,2020-03-27,2020-04-23,18,0.17708594121023807,0.028342263611691614,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.14874367759854645,0.02212468162554033,3.41584166622353
TSMixerX,10,2020-03-27,2020-04-24,19,0.15290659561583642,0.02267245027568673,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.13023414534014968,0.016960932612479232,3.8354816785259525
TSMixerX,10,2020-03-27,2020-04-27,20,0.1308901852879633,0.02454197919654172,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.1063482060914216,0.011309940938863481,2.6593446362120696
TSMixerX,10,2020-03-27,2020-04-28,21,0.12732975431631163,0.027945294157241885,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.09938446015906975,0.009877270921109722,2.039862023239164
TSMixerX,10,2020-03-27,2020-04-29,22,0.11103048543647563,0.02755827034604663,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,278072418.9,65.54,224341217,5510.33,0.4193779204,0.0005030184623,21636.78,101.0338,4.7,259.127,9215265768,3.6,7588.37,-9.79,0.0006850000857,0.03426780802,0.001174282667,-176.0968585702908,149.7060324427307,110.05,2541.47,0.17466262146580622,0.4179265742517532,-0.083472215090429,0.006967610692102843,1.6354330769928467
TSMixerX,10,2020-03-30,2020-03-31,1,0.46885885011152073,0.07975742437424509,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.38910142573727563,0.15139991951078063,3.1072486392900363
TSMixerX,10,2020-03-30,2020-04-01,2,0.47263592234049917,0.07980055896215292,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.39283536337834624,0.15431962272059732,3.1439195702486584
TSMixerX,10,2020-03-30,2020-04-02,3,0.4636960603697809,0.05288187314419095,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.41081418722558993,0.16876829642582206,5.597356958652821
TSMixerX,10,2020-03-30,2020-04-03,4,0.4598898522038285,0.06530656476279394,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.39458328744103455,0.15569597072777408,4.0901212212953135
TSMixerX,10,2020-03-30,2020-04-06,5,0.48172600853236214,0.05293233358467425,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.4287936749476879,0.1838640156751434,5.8924280433400025
TSMixerX,10,2020-03-30,2020-04-07,6,0.4895158962995928,0.08632659586058668,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.40318930043900614,0.16256161198849514,2.9352316185992864
TSMixerX,10,2020-03-30,2020-04-08,7,0.476604937254736,0.07408938581729003,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.402515551437446,0.16201876914899124,3.571421287424294
TSMixerX,10,2020-03-30,2020-04-09,8,0.45635613150519305,0.08674743090397101,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.36960870060122203,0.13661059156012378,2.6004725174217285
TSMixerX,10,2020-03-30,2020-04-13,9,0.44888894424226955,0.0612658090765928,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.38762313516567676,0.1502516949156685,4.335354367267017
TSMixerX,10,2020-03-30,2020-04-14,10,0.41747044534748495,0.042642272306972026,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.3748281730405129,0.14049615930488868,6.508693276489861
TSMixerX,10,2020-03-30,2020-04-15,11,0.37778751341628747,0.047656561939248505,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.33013095147703897,0.10898644512313506,4.856981082934487
TSMixerX,10,2020-03-30,2020-04-16,12,0.2852953579046859,0.04841749115615626,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.23687786674852965,0.05611112375533417,3.1187388960758406
TSMixerX,10,2020-03-30,2020-04-17,13,0.26250464770550214,0.03819310926757452,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.22431153843792762,0.05031566627638988,3.9454755494043514
TSMixerX,10,2020-03-30,2020-04-20,14,0.2116222314356366,0.05677753875812722,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.1548446926775094,0.02397687885039233,1.4115554636017653
TSMixerX,10,2020-03-30,2020-04-21,15,0.1975196739411602,0.04435421413488031,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.1531654598062799,0.023459658077669147,1.959603068013723
TSMixerX,10,2020-03-30,2020-04-22,16,0.18760226299600116,0.03428304622725723,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.15331921676874394,0.023506782230581093,2.7724853586902296
TSMixerX,10,2020-03-30,2020-04-23,17,0.17708594121023807,0.03233072338003314,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.14475521783020492,0.020954073089070078,2.7767097187257415
TSMixerX,10,2020-03-30,2020-04-24,18,0.15290659561583642,0.05187109019444362,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.1010355054213928,0.010208173355756292,0.866753557469014
TSMixerX,10,2020-03-30,2020-04-27,19,0.1308901852879633,0.023286866016586916,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.1076033192713764,0.011578474318217763,2.8943037137763747
TSMixerX,10,2020-03-30,2020-04-28,20,0.12732975431631163,0.03191032772908721,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.09541942658722442,0.009104866970234712,1.606385994965203
TSMixerX,10,2020-03-30,2020-04-29,21,0.11103048543647563,0.023307745568848477,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.08772273986762716,0.007695279089883383,2.2026542340221074
TSMixerX,10,2020-03-30,2020-04-30,22,0.10932793834267769,0.032045274720066415,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,269395920.7,57.08,170961866,5563.74,0.3937253554,0.0004030126538,22327.48,101.0338,4.59,259.127,9386227634,3.6,7889.01,-5.82,0.0002955359324,0.03296661622,0.001086797785,-156.0869217502291,145.46488726825,90.33,2626.65,0.16319501092010097,0.40397402258078546,-0.07728266362261127,0.005972610096605683,1.184468885284406
TSMixerX,10,2020-03-31,2020-04-01,1,0.47263592234049917,0.08343585595640442,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,267161875.2,53.54,194881060,5671.96,0.374025093,0.0002619976046,21917.16,101.3735,4.63,259.25,9191346574,3.5,7813.5,-5.22,0.0003114171456,0.01614238197,0.0002605764958,-141.9860661590101,140.0916810348035,70.24,2584.59,0.16948822600083935,0.41168947764163144,-0.38920006638409477,0.15147669167338376,2.9304147686185837
TSMixerX,10,2020-03-31,2020-04-02,2,0.4636960603697809,0.05281861505205537,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,267161875.2,53.54,194881060,5671.96,0.374025093,0.0002619976046,21917.16,101.3735,4.63,259.25,9191346574,3.5,7813.5,-5.22,0.0003114171456,0.01614238197,0.0002605764958,-141.9860661590101,140.0916810348035,70.24,2584.59,0.16948822600083935,0.41168947764163144,-0.4108774453177255,0.16882027507082054,5.606661632018858
TSMixerX,10,2020-03-31,2020-04-03,3,0.4598898522038285,0.04648690701408484,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,267161875.2,53.54,194881060,5671.96,0.374025093,0.0002619976046,21917.16,101.3735,4.63,259.25,9191346574,3.5,7813.5,-5.22,0.0003114171456,0.01614238197,0.0002605764958,-141.9860661590101,140.0916810348035,70.24,2584.59,0.16948822600083935,0.41168947764163144,-0.41340294518974363,0.17090199509155418,6.6010735796905475
TSMixerX,10,2020-03-31,2020-04-06,4,0.48172600853236214,0.07056503351537222,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,267161875.2,53.54,194881060,5671.96,0.374025093,0.0002619976046,21917.16,101.3735,4.63,259.25,9191346574,3.5,7813.5,-5.22,0.0003114171456,0.01614238197,0.0002605764958,-141.9860661590101,140.0916810348035,70.24,2584.59,0.16948822600083935,0.41168947764163144,-0.4111609750169899,0.1690533473769218,3.905854907304418
TSMixerX,10,2020-03-31,2020-04-07,5,0.4895158962995928,0.05397854199730994,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,267161875.2,53.54,194881060,5671.96,0.374025093,0.0002619976046,21917.16,101.3735,4.63,259.25,9191346574,3.5,7813.5,-5.22,0.0003114171456,0.01614238197,0.0002605764958,-141.9860661590101,140.0916810348035,70.24,2584.59,0.16948822600083935,0.41168947764163144,-0.43553735430228285,0.18969278699263226,5.863882490123804
TSMixerX,10,2020-03-31,2020-04-08,6,0.476604937254736,0.09183905825434865,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,267161875.2,53.54,194881060,5671.96,0.374025093,0.0002619976046,21917.16,101.3735,4.63,259.25,9191346574,3.5,7813.5,-5.22,0.0003114171456,0.01614238197,0.0002605764958,-141.9860661590101,140.0916810348035,70.24,2584.59,0.16948822600083935,0.41168947764163144,-0.3847658790003874,0.14804478164294074,2.542916658855611
TSMixerX,10,2020-03-31,2020-04-09,7,0.45635613150519305,0.05934660968884018,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_10.pt,267161875.2,53.54,194881060,5671.96,0.374025093,0.0002619976046,21917.16,101.3735,4.63,259.25,9191346574,3.5,7813.5,-5.22,0.0003114171456,0.01614238197,0.0002605764958,-141.9860661590101,140.0916810348035,70.24,2584.59,0.16948822600083935,0.41168947764163144,-0.39700952181635285,0.15761656041284916,4.649796342937434
