model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_volume_medio_22d,x_vix,x_spy_volume,x_ukx_close,x_bollinger_width_20,x_parkinson,x_indu_close,x_industrial_production,x_baa,x_cpi,x_obv,x_unemployment,x_ndx_close,x_vix_term_spread,x_garman_klass,x_ret_spx_abs,x_rv_diaria,x_macd,x_atr_14,x_true_range,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,10,2020-01-02,2020-01-17,11,0.005120165090731022,0.005000204156512448,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.00011996093421857371,1.439062573859297e-08,0.0002832673395061214
LSTM,10,2020-01-02,2020-01-21,12,0.005287338162544609,0.005849663357757315,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,0.000562325195212706,3.1620962517100797e-07,0.004939680726908646
LSTM,10,2020-01-02,2020-01-22,13,0.005465607881330565,0.004540399809022613,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.0009252080723079516,8.560099770637958e-07,0.018312104033148868
LSTM,10,2020-01-02,2020-01-23,14,0.005825525656842202,0.004534327660044523,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.0012911979967976791,1.6671922669343394e-06,0.034188208950423515
LSTM,10,2020-01-02,2020-01-24,15,0.006399115952621742,0.006634793844343459,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,0.00023567789172171654,5.554406864639315e-08,0.000646238572634017
LSTM,10,2020-01-02,2020-01-27,16,0.00920673295530138,0.005172163378133562,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.004034569577167818,1.6277751673008105e-05,0.20341054015844273
LSTM,10,2020-01-02,2020-01-28,17,0.009734024217647803,0.003908032394494916,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.005825991823152887,3.39421807234443e-05,0.5781803012185609
LSTM,10,2020-01-02,2020-01-29,18,0.010067159190879547,0.005655044875317491,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.0044121143155620565,1.9466752733587633e-05,0.20347802601111886
LSTM,10,2020-01-02,2020-01-30,19,0.010841090066126095,0.005862549561970731,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.004978540504155364,2.478586555151555e-05,0.23445185440155414
LSTM,10,2020-01-02,2020-01-31,20,0.011896632420088624,0.003916432990069822,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.007980199430018802,6.368358294287242e-05,0.9265452133521217
LSTM,10,2020-01-02,2020-02-03,21,0.012541788807794066,0.006455673484596021,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.006086115323198045,3.704079972726604e-05,0.27864769573716686
LSTM,10,2020-01-02,2020-02-04,22,0.013523087701891456,0.006117077514844427,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,61429661.95,12.47,59253833,7604.3,0.05633758073,1.749035984e-05,28868.8,101.9372,3.86,257.879,11123773589,3.6,8872.22,2.72,1.789864019e-05,0.008343874455,6.962024092e-05,36.19271837515316,19.02303813638604,27.36,3257.85,0.015239675305380411,0.12344907980775074,-0.007406010187047029,5.4848986890644374e-05,0.41739656177240647
LSTM,10,2020-01-03,2020-01-06,1,0.005795039013963178,0.007079340863918376,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.001284301849955198,1.6494312417983442e-06,0.018763140085519714
LSTM,10,2020-01-03,2020-01-07,2,0.005706868965995078,0.006823730389200178,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.0011168614232051005,1.2473794386437227e-06,0.015062622708094775
LSTM,10,2020-01-03,2020-01-08,3,0.005868730221199527,0.007017912314413586,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.0011491820932140583,1.3206194833638447e-06,0.015077638290724282
LSTM,10,2020-01-03,2020-01-09,4,0.005661509171240434,0.005074759157491913,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.000586750013748521,3.442755786338896e-07,0.0062098257015004155
LSTM,10,2020-01-03,2020-01-10,5,0.005727900096279286,0.006064549270984959,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.00033664917470567317,1.1333266683001086e-07,0.0016002382895103917
LSTM,10,2020-01-03,2020-01-13,6,0.0056771819864483075,0.004567918372618991,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.0011092636138293165,1.230465764965675e-06,0.025440502374418417
LSTM,10,2020-01-03,2020-01-14,7,0.00579914109773892,0.004701027978767285,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.001098113118971635,1.2058524220576122e-06,0.023661382295921296
LSTM,10,2020-01-03,2020-01-15,8,0.005516682615673247,0.007052279153662127,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.0015355965379888802,2.3580567274834345e-06,0.02782942623432505
LSTM,10,2020-01-03,2020-01-16,9,0.005329827735492985,0.005560619625175601,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.00023079188968261593,5.326489634327276e-08,0.0008859203175297647
LSTM,10,2020-01-03,2020-01-17,10,0.005120165090731022,0.005853244355514588,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.0007330792647835659,5.374052084556136e-07,0.008566179283917563
LSTM,10,2020-01-03,2020-01-21,11,0.005287338162544609,0.00549034606652862,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.00020300790398401162,4.121220907998168e-08,0.0007009234720922741
LSTM,10,2020-01-03,2020-01-22,12,0.005465607881330565,0.005898026141666546,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,0.00043241826033598146,1.8698555187199664e-07,0.002826636999361254
LSTM,10,2020-01-03,2020-01-23,13,0.005825525656842202,0.004561679919989263,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.0012638457368529393,1.5973060465613491e-06,0.03249880630798163
LSTM,10,2020-01-03,2020-01-24,14,0.006399115952621742,0.004959796912094828,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.001439319040526914,2.071639300423316e-06,0.035402118928077764
LSTM,10,2020-01-03,2020-01-27,15,0.00920673295530138,0.007222432598870007,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.0019843003564313727,3.937447904533673e-06,0.031998039015615376
LSTM,10,2020-01-03,2020-01-28,16,0.009734024217647803,0.00528049102947329,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.004453533188174513,1.9833957858171843e-05,0.23178545283990548
LSTM,10,2020-01-03,2020-01-29,17,0.010067159190879547,0.004248098989361724,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.005819060201517823,3.386146162888865e-05,0.5069963695445736
LSTM,10,2020-01-03,2020-01-30,18,0.010841090066126095,0.006276345620435009,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.004564744445691086,2.0836891854467622e-05,0.18073770514505894
LSTM,10,2020-01-03,2020-01-31,19,0.011896632420088624,0.006223655866146712,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.005672976553941912,3.218266298157465e-05,0.2636204782359459
LSTM,10,2020-01-03,2020-02-03,20,0.012541788807794066,0.0038725558538158004,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.008669232953978265,7.515560001034272e-05,1.0634819629097674
LSTM,10,2020-01-03,2020-02-04,21,0.013523087701891456,0.0066901847377997675,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.0068329029640916885,4.6688562916692986e-05,0.3175755420518964
LSTM,10,2020-01-03,2020-02-05,22,0.013060766625720602,0.006004943558833397,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60547354.64,14.02,77783121,7622.4,0.0530252456,1.954750939e-05,28634.88,101.9372,3.79,257.879,11045990468,3.6,8793.9,1.99,2.44307206e-05,0.007084909578,5.019594373e-05,34.91346048008518,20.20067826950131,35.51,3234.85,0.016098439039781715,0.12687962421043703,-0.007055823066887205,4.9784639151217564e-05,0.39797262961804414
LSTM,10,2020-01-06,2020-01-07,1,0.005706868965995078,0.0070875261720372085,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.0013806572060421308,1.906214320596063e-06,0.02186482783436583
LSTM,10,2020-01-06,2020-01-08,2,0.005868730221199527,0.007007050830525443,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.0011383206093259152,1.2957738096161228e-06,0.014825013182687252
LSTM,10,2020-01-06,2020-01-09,3,0.005661509171240434,0.007295692050284197,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.0016341828790437636,2.670553682159764e-06,0.029600695872520344
LSTM,10,2020-01-06,2020-01-10,4,0.005727900096279286,0.00541551808582431,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,-0.00031238201045497623,9.758252045589288e-08,0.0016023201017580924
LSTM,10,2020-01-06,2020-01-13,5,0.0056771819864483075,0.006087793833206304,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.00041061184675799615,1.686020886980121e-07,0.002382392605348116
LSTM,10,2020-01-06,2020-01-14,6,0.00579914109773892,0.004618825180432862,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,-0.0011803159173060579,1.3931456646460408e-06,0.02797518102576224
LSTM,10,2020-01-06,2020-01-15,7,0.005516682615673247,0.0048576302625759115,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,-0.0006590523530973355,4.3435000412313496e-07,0.008447649059471818
LSTM,10,2020-01-06,2020-01-16,8,0.005329827735492985,0.007080959460987259,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.0017511317254942744,3.0664623200325548e-06,0.03678902185152011
LSTM,10,2020-01-06,2020-01-17,9,0.005120165090731022,0.0059581189176275045,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.0008379538268964825,7.021666160104602e-07,0.010927462211067773
LSTM,10,2020-01-06,2020-01-21,10,0.005287338162544609,0.006204484301671539,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.0009171461391269302,8.411570405154345e-07,0.012137486442503898
LSTM,10,2020-01-06,2020-01-22,11,0.005465607881330565,0.005786848488828611,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.0003212406074980462,1.0319552790571379e-07,0.0016003081663737984
LSTM,10,2020-01-06,2020-01-23,12,0.005825525656842202,0.00608896856873624,/content/daily_h22_run/results/models/lstm/lstm_window_10.pt,60259373.23,13.85,55761948,7575.34,0.04969884244,3.582856909e-05,28703.38,101.9372,3.83,257.879,11101752416,3.6,8848.52,2.07,1.914255107e-05,0.003527166358,1.244090252e-05,34.42511357676904,21.05777267882266,32.2,3246.28,0.016082200529331073,0.1268156162675996,0.00026344291189403773,6.940216782720973e-08,0.0009638602571104826
