model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_vix,x_volume_medio_22d,x_spy_volume,x_atr_14,x_bollinger_width_20,x_parkinson,x_vix_term_spread,x_garman_klass,x_true_range,x_macd,x_rogers_satchell,x_ret_spx_abs,x_rv_diaria,x_rsi_14,x_obv,x_roc_10,x_baa,x_ukx_close,x_stress_index,x_adx_14,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
TSMixerX,11,2021-01-04,2021-01-20,11,0.016509831257618166,0.025754899570998704,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.009245068313380539,8.547128811907288e-05,0.08570536882099278
TSMixerX,11,2021-01-04,2021-01-21,12,0.016485234267761394,0.02639843706135867,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.009913202793597274,9.82715896269848e-05,0.09531738121596667
TSMixerX,11,2021-01-04,2021-01-22,13,0.016051260923463758,0.02495284505276018,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.008901584129296421,7.923820001094193e-05,0.08446419685209339
TSMixerX,11,2021-01-04,2021-01-25,14,0.01535898605387057,0.022774345678675135,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.0074153596248045656,5.498755836518171e-05,0.06833256491568784
TSMixerX,11,2021-01-04,2021-01-26,15,0.015324313265228312,0.024656536733436794,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.009332223468208481,8.709039486058113e-05,0.09711255883095404
TSMixerX,11,2021-01-04,2021-01-27,16,0.01748829780209209,0.033209203093221326,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.015720905291129236,0.0002471468631726552,0.1679050596471341
TSMixerX,11,2021-01-04,2021-01-28,17,0.019746064080708906,0.02987892496460715,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.010132860883898243,0.00010267486969243509,0.07506849189003639
TSMixerX,11,2021-01-04,2021-01-29,18,0.021201964958745576,0.03278593091444639,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.011583965955700815,0.0001341882672628355,0.08258437791064255
TSMixerX,11,2021-01-04,2021-02-01,19,0.02181818415891785,0.03535818814808122,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.013540003989163371,0.00018333170802656,0.0998479518037163
TSMixerX,11,2021-01-04,2021-02-02,20,0.022604576840404886,0.03823019690823899,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.015625620067834106,0.00024416000250429993,0.1167487464300323
TSMixerX,11,2021-01-04,2021-02-03,21,0.022738826839730657,0.03435747286621506,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.011618646026484401,0.00013499293548874177,0.07457624765119664
TSMixerX,11,2021-01-04,2021-02-04,22,0.0192883999167722,0.03303823227219657,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,26.97,63712053.14,110210810,41.33348346759161,0.0282710524,0.0003005932213,1.29,0.0003032810231,107.28,34.61404404038285,0.0003092944014,0.01486471812,0.0002209598449,54.98307702154013,10962955639,-0.00586436999,3.12,6571.88,-0.4092,17.03809205152163,3700.65,0.027935512144729623,0.16713919990453951,0.01374983235542437,0.0001890578898022749,0.12198214961266185
TSMixerX,11,2021-01-05,2021-01-06,1,0.016210703004980384,0.01656200644812804,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0003513034431476547,1.2341410916739747e-07,0.0002281945263260532
TSMixerX,11,2021-01-05,2021-01-07,2,0.01670824694632782,0.018968090218335218,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0022598432720073967,5.106891614037097e-06,0.00771646906807133
TSMixerX,11,2021-01-05,2021-01-08,3,0.01746341320918048,0.02465774181425165,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.00719432860507117,5.175836407774529e-05,0.053215364741520776
TSMixerX,11,2021-01-05,2021-01-11,4,0.017902059588273008,0.020791614812990383,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.002889555224717375,8.34952939669148e-06,0.010657053812985762
TSMixerX,11,2021-01-05,2021-01-12,5,0.017639156500876885,0.02359882351170002,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.005959667010823136,3.551763087989357e-05,0.038534774930240934
TSMixerX,11,2021-01-05,2021-01-13,6,0.017293631882968376,0.02307507281458447,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.005781440931616096,3.342505924576599e-05,0.03786540587858189
TSMixerX,11,2021-01-05,2021-01-14,7,0.016820016758462383,0.024251989922728374,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.007431973164265991,5.523422511436985e-05,0.05948104833733514
TSMixerX,11,2021-01-05,2021-01-15,8,0.016448139216603267,0.02053311731343377,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.0040849780968305015,1.6687046051584947e-05,0.022880876603367017
TSMixerX,11,2021-01-05,2021-01-19,9,0.016172170095666117,0.024762652663543966,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.008590482567877849,7.37963907490132e-05,0.07913185106798215
TSMixerX,11,2021-01-05,2021-01-20,10,0.016509831257618166,0.024477793994716245,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.007967962737098079,6.348843017978352e-05,0.06829229390105684
TSMixerX,11,2021-01-05,2021-01-21,11,0.016485234267761394,0.024282326383127766,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.007797092115366371,6.079464545550843e-05,0.06618216057831527
TSMixerX,11,2021-01-05,2021-01-22,12,0.016051260923463758,0.02224898356751725,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.00619772264405349,3.841176597261339e-05,0.04794685882137584
TSMixerX,11,2021-01-05,2021-01-25,13,0.01535898605387057,0.021368994503952046,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.006010008450081476,3.612020157005075e-05,0.048991297670101686
TSMixerX,11,2021-01-05,2021-01-26,14,0.015324313265228312,0.023708302183761836,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.008383988918533524,7.029127018609292e-05,0.08275369182347325
TSMixerX,11,2021-01-05,2021-01-27,15,0.01748829780209209,0.02392908172662292,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.006440783924530829,4.148369756249475e-05,0.04440121836415334
TSMixerX,11,2021-01-05,2021-01-28,16,0.019746064080708906,0.029122098578282418,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.009376034497573512,8.791002289968858e-05,0.06658709847447342
TSMixerX,11,2021-01-05,2021-01-29,17,0.021201964958745576,0.02979115228792451,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.008589187329178932,7.377413897572791e-05,0.051804218368351584
TSMixerX,11,2021-01-05,2021-02-01,18,0.02181818415891785,0.033667097731376286,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.011848913572458437,0.00014039675284758976,0.08183385252046538
TSMixerX,11,2021-01-05,2021-02-02,19,0.022604576840404886,0.030439488351417854,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.007834911511012968,6.138583838540351e-05,0.04019531419776756
TSMixerX,11,2021-01-05,2021-02-03,20,0.022738826839730657,0.03168631725739505,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.008947490417664392,8.00575847741961e-05,0.04943395732525202
TSMixerX,11,2021-01-05,2021-02-04,21,0.0192883999167722,0.03028914021049765,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.011000740293725449,0.00012101628700999468,0.08809445812740968
TSMixerX,11,2021-01-05,2021-02-05,22,0.01891939857755216,0.03560126445842044,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.34,65762765.73,66426229,41.43537750562076,0.02899497065,4.774665309e-05,1.91,4.287812e-05,42.76,33.32174019566901,3.83082249e-05,0.007057576171,4.980938141e-05,58.94092503173477,11029381868,0.004704252159,3.19,6612.25,-0.4092,15.8692249869084,3726.86,0.02753829046847844,0.1659466494644542,0.01668186588086828,0.00027828464926727726,0.1636182851150021
TSMixerX,11,2021-01-06,2021-01-07,1,0.01670824694632782,0.017158418968892003,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.00045017202256418185,2.0265484989952624e-07,0.00035031037025157197
TSMixerX,11,2021-01-06,2021-01-08,2,0.01746341320918048,0.01917283132366729,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.0017094181144868097,2.9221102901356394e-06,0.004227867364345439
TSMixerX,11,2021-01-06,2021-01-11,3,0.017902059588273008,0.023666962614091704,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.005764903025818696,3.323410689709356e-05,0.03557992027488144
TSMixerX,11,2021-01-06,2021-01-12,4,0.017639156500876885,0.020964609464152382,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.003325452963275497,1.1058637410957784e-05,0.014092297158672107
TSMixerX,11,2021-01-06,2021-01-13,5,0.017293631882968376,0.020710352390547436,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.00341672050757906,1.167397902691131e-05,0.015318901813239583
TSMixerX,11,2021-01-06,2021-01-14,6,0.016820016758462383,0.021422842083211144,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.0046028253247487605,2.1186000970148532e-05,0.027032127880388668
TSMixerX,11,2021-01-06,2021-01-15,7,0.016448139216603267,0.02427025935732484,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.007822120140721572,6.118556349588205e-05,0.06674695257628382
TSMixerX,11,2021-01-06,2021-01-19,8,0.016172170095666117,0.022389852092538753,/content/daily_h22_run/results/models/tsmixerx/tsmixerx_window_11.pt,25.07,66581718.14,107997675,44.0257076837907,0.03096277602,0.000155335958,1.72,0.0001794802316,77.7,33.62706635498853,0.0001964418254,0.005693660866,3.241777406e-05,61.87193538717793,11137379543,0.01440355948,3.31,6841.86,-0.4092,15.76007695924051,3748.14,0.027789490482870393,0.16670180107866378,0.006217681996872636,3.8659569414234084e-05,0.047615058570464885
