model,window_id,origin_date,target_date,horizon,y,y_hat,artifact_path,x_atr_14,x_vix_term_spread,x_stress_index,x_vix,x_parkinson,x_true_range,x_volume_medio_22d,x_spy_volume,x_bollinger_width_20,x_garman_klass,x_macd,x_ret_spx_abs,x_baa,x_baa_aaa_spread,x_rv_diaria,x_rogers_satchell,x_ukx_close,x_spx_low,x_roc_10,x_indu_close,x_spx_close,x_close_variance_forward_22,x_close_volatility_forward_22,error,squared_error,qlike_loss
LSTM,5,2015-09-23,2015-10-12,13,0.022032705662768264,0.013514901428681954,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.00851780423408631,7.255298897021867e-05,0.1415176985154274
LSTM,5,2015-09-23,2015-10-13,14,0.02180146549448691,0.0159982371068021,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.005803228387684808,3.367745971963082e-05,0.05324308470581851
LSTM,5,2015-09-23,2015-10-14,15,0.02193333280857795,0.01608942157755132,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.005843911231026632,3.4151298476119206e-05,0.05336898651548938
LSTM,5,2015-09-23,2015-10-15,16,0.021619071653951757,0.01886911894054921,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.002749952713402549,7.562239925950041e-06,0.00968906322855223
LSTM,5,2015-09-23,2015-10-16,17,0.021569283096924408,0.017741866307242386,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.0038274167896820213,1.464911928193983e-05,0.02038492023623939
LSTM,5,2015-09-23,2015-10-19,18,0.01982560924109564,0.015499071379984242,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.004326537861111399,1.8718929863630403e-05,0.032953812111822245
LSTM,5,2015-09-23,2015-10-20,19,0.01909035987721847,0.022676486667944685,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,0.0035861267907262157,1.2860305359164307e-05,0.014002105930581044
LSTM,5,2015-09-23,2015-10-21,20,0.01873025628766265,0.014689239912763602,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.004041016374899049,1.6329813342202252e-05,0.032075488192573554
LSTM,5,2015-09-23,2015-10-22,21,0.017804341495775693,0.013871691990187477,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,-0.003932649505588215,1.5465732133803234e-05,0.033909673984806155
LSTM,5,2015-09-23,2015-10-23,22,0.017772494830612405,0.01820952926282267,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.586252132318,0.75,0.187,22.13,2.750351902e-05,16.95,178654169.8,92790620,0.04622171592,3.607007596e-05,-18.33416769018345,0.002050754293,5.31,1.31,4.205593172e-06,3.546474442e-05,6032.24,1932.57,-0.001688945645,16279.89,1938.76,0.028324484612965398,0.1682987956372992,0.00043703443221026345,1.9099909493734736e-07,0.00029270030676187275
LSTM,5,2015-09-24,2015-09-25,1,0.026533788946565297,0.022569144030184774,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.39009126572385,-0.01,0.187,23.47,7.783737452e-05,29.84,168891520.0,159378840,0.04708889484,0.0001072230409,-19.24003899058289,0.00336864178,5.29,1.3,1.134774744e-05,0.0001666813952,5961.49,1908.92,-0.01026999063,16201.32,1932.24,0.02823650539684953,0.16803721432126137,-0.003964644916380523,1.5718409312981926e-05,0.013831294912002301
LSTM,5,2015-09-24,2015-09-28,2,0.025242577145592433,0.025013962515712074,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.39009126572385,-0.01,0.187,23.47,7.783737452e-05,29.84,168891520.0,159378840,0.04708889484,0.0001072230409,-19.24003899058289,0.00336864178,5.29,1.3,1.134774744e-05,0.0001666813952,5961.49,1908.92,-0.01026999063,16201.32,1932.24,0.02823650539684953,0.16803721432126137,-0.0002286146298803582,5.226464899533316e-08,4.151231227034202e-05
LSTM,5,2015-09-24,2015-09-29,3,0.02506935379275845,0.022904101441777795,/content/daily_h22_run/results/models/lstm/lstm_window_05.pt,32.39009126572385,-0.01,0.187,23.47,7.783737452e-05,29.84,168891520.0,159378840,0.04708889484,0.0001072230409,-19.24003899058289,0.00336864178,5.29,1.3,1.134774744e-05,0.0001666813952,5961.49,1908.92,-0.01026999063,16201.32,1932.24,0.02823650539684953,0.16803721432126137,-0.002165252350980657,4.688317743427263e-06,0.004205433937666481
