step,train_loss,validation_qlike,validation_qlike_h22,validation_mse,best_so_far,is_best,bad_checks,learning_rate,stopped_early,trial_number
20,0.26821452379226685,1.1707000832331138,1.2074595680408153,0.010163652188193517,1.1707000832331138,True,0,0.0001,False,20
40,0.18028239905834198,1.203678122250747,1.050429766743919,0.0102207822881942,1.1707000832331138,False,1,0.0001,False,20
60,0.1340482234954834,1.0647966543064327,1.2830305684930798,0.010017464988079148,1.0647966543064327,True,0,0.0001,False,20
80,0.12063705921173096,1.1860022970909008,1.111609453365596,0.010198548905777451,1.0647966543064327,False,1,0.0001,False,20
100,0.08787522464990616,1.1101615974434031,1.279792188028565,0.010155728946705097,1.0647966543064327,False,2,0.0001,False,20
