step,train_loss,validation_qlike,validation_qlike_h22,validation_mse,best_so_far,is_best,bad_checks,learning_rate,stopped_early,trial_number
20,1.243890404701233,23.45600802271771,28.665102490770778,0.10898510704896257,23.45600802271771,True,0,0.003,False,9
40,1.1702648401260376,10.721610106461371,55.88513252691261,0.06713271094383857,10.721610106461371,True,0,0.003,False,9
60,0.8745437264442444,8.425209014339599,2.6654160960613766,0.03929522547210636,8.425209014339599,True,0,0.003,False,9
80,0.7165360450744629,10.242159522421467,36.520958205068396,0.014758582718420763,8.425209014339599,False,1,0.003,False,9
100,0.7052127718925476,3.5073700083655623,4.2440957263374335,0.011604399338477624,3.5073700083655623,True,0,0.003,False,9
